percentage16_Donald_Trump,percentage16_Hillary_Clinton,total_votes16,votes16_Donald_Trump,votes16_Hillary_Clinton,percentage20_Donald_Trump,percentage20_Joe_Biden,total_votes20,votes20_Donald_Trump,votes20_Joe_Biden,Hispanic,White,Black,Native,Asian,Pacific,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,cases_rate,deaths_rate,men_percent,women_percent
67.88759847315845,29.62722325996914,24626.0,16718.0,7296.0,70.17593643586834,28.607913085779142,24668.0,17311.0,7057.0,2.4,78.8,15.9,0.7,0.5,0.0,16.8,24.1,27.1,15.4,26.0,11.2,20.3,89.1,7.3,0.1,0.7,0.8,2.0,23.1,78.1,16.1,5.5,0.3,6.9,4.329934784605493,0.05878570772480941,48.02608615780289,51.97391384219711
52.16261653675684,46.90508940852821,6543.0,3413.0,3069.0,53.51300825673781,45.97289297398349,6419.0,3435.0,2951.0,1.8,50.3,46.3,0.2,0.0,0.0,26.4,39.3,15.9,19.7,24.3,12.8,27.4,90.0,6.7,0.4,0.8,0.4,1.7,29.6,79.5,12.3,7.2,1.0,14.5,4.6644003478535865,0.1027749229188078,47.750810340738404,52.249189659261596
64.63718169634309,34.080030633735404,5223.0,3376.0,1780.0,66.26461988304094,32.78508771929825,5472.0,3626.0,1794.0,0.1,65.3,33.2,0.1,0.0,0.0,14.4,17.9,17.6,23.2,23.7,14.5,20.9,83.2,9.7,0.6,1.7,0.6,4.2,29.8,78.8,15.9,5.4,0.0,11.3,2.1360109539023275,0.02738475581926061,49.96805111821086,50.03194888178914
83.58831710709319,15.039828044000506,15818.0,13222.0,2379.0,83.70076931909519,15.598805833046276,17418.0,14579.0,2717.0,1.6,83.5,13.0,0.3,0.4,0.0,17.6,25.0,29.2,14.3,22.2,15.8,18.4,86.8,8.6,0.2,1.1,1.5,1.9,25.2,80.0,13.2,6.7,0.1,10.7,5.066766171806285,0.07995948719315547,48.33017937578294,51.669820624217074
72.1529110684581,26.59948816378759,6252.0,4511.0,1663.0,73.50763185733716,25.69140093698051,6617.0,4864.0,1700.0,1.8,71.2,23.1,0.8,1.4,0.0,17.6,22.5,26.4,13.1,24.1,13.2,23.3,81.2,12.2,0.1,1.7,0.8,4.0,28.6,73.0,19.1,7.8,0.2,6.4,4.536275782489541,0.2163565556036348,48.939852877542194,51.060147122457806
87.81050485541071,10.005901604163313,37278.0,32734.0,3730.0,88.15118200761658,10.668007951905343,41751.0,36804.0,4454.0,4.2,92.3,1.1,0.4,0.6,0.0,16.4,19.6,29.3,14.6,23.4,14.0,18.6,88.3,8.4,0.1,0.6,0.6,2.0,26.5,81.3,11.9,6.3,0.4,5.8,3.606966696449335,0.030598631629193542,49.230750400842076,50.76924959915793
74.11505613149272,23.677284202610522,18617.0,13798.0,4408.0,72.49606579014161,26.163764658104483,19699.0,14281.0,5154.0,6.1,69.5,19.2,0.5,0.9,0.0,19.6,27.2,28.2,15.3,26.6,13.7,16.1,87.1,6.7,0.1,2.1,1.8,2.2,20.7,73.6,20.7,5.6,0.2,10.4,3.992468568420626,0.10527807584070616,49.65076022918228,50.349239770817725
30.88093966898025,68.47837693539776,18730.0,5784.0,12826.0,30.92212082190247,68.46201220536365,17861.0,5523.0,12228.0,1.0,27.7,70.2,0.0,0.4,0.0,31.9,49.5,26.7,18.2,20.9,8.8,25.3,86.6,8.9,0.2,1.7,1.4,1.2,22.1,78.8,15.2,5.6,0.4,13.7,4.765059501901606,0.06624953993375046,46.15139246718194,53.84860753281806
83.48922793835773,14.114850877865525,26086.0,21779.0,3682.0,84.38714958051975,14.565854989427734,29322.0,24744.0,4271.0,14.3,80.8,1.4,1.2,0.3,0.1,21.5,31.0,23.7,15.2,20.8,12.4,28.0,86.5,9.8,0.0,0.9,0.6,2.1,23.2,78.0,12.1,9.7,0.1,5.1,5.292580835463664,0.0421383824479591,49.622159170716635,50.37784082928337
74.83809781872374,22.858691234250106,36905.0,27619.0,8436.0,73.58342911643149,25.198698980215696,40891.0,30089.0,10304.0,2.9,73.4,21.2,0.3,0.6,0.0,13.5,20.4,34.8,13.2,26.3,11.0,14.7,86.2,10.2,0.1,0.6,0.6,2.2,28.0,72.9,21.4,5.6,0.1,7.3,4.151181024583584,0.07284939930113966,48.595488276185655,51.40451172381435
67.58693222901465,30.88148294222047,15213.0,10282.0,4698.0,68.36895529916146,30.85555765714646,15861.0,10844.0,4894.0,2.2,60.2,32.2,3.6,0.4,0.1,23.8,33.3,24.6,21.2,24.6,11.3,18.3,91.3,7.0,0.1,0.3,0.5,0.8,22.6,75.6,19.7,4.6,0.1,13.7,4.7819037239839455,0.0824007867946094,51.37024534169746,48.629754658302545
73.91084326263973,23.80733311864563,43474.0,32132.0,10350.0,74.46902654867256,24.203539823008853,47460.0,35343.0,11487.0,3.7,78.3,15.4,0.5,0.7,0.1,17.9,28.7,29.7,18.5,21.8,9.4,20.5,84.8,9.2,0.3,0.6,0.7,4.4,24.0,80.3,13.9,5.5,0.2,7.6,4.561144940464646,0.052360082224721716,48.22751425357794,51.77248574642206
81.80819912152269,16.569058077110785,8196.0,6705.0,1358.0,83.31429876656006,15.87482868889904,8756.0,7295.0,1390.0,1.7,85.0,11.5,0.0,0.5,0.0,18.1,25.0,29.0,17.9,18.9,10.8,23.5,84.2,11.6,0.0,1.3,0.5,2.4,27.9,79.6,15.4,4.8,0.2,8.4,3.764183226271237,0.09005223029357028,49.17452122230894,50.82547877769106
79.1802593057298,18.377248013383518,11955.0,9466.0,2197.0,82.489652976759,16.595033428844314,12564.0,10364.0,2085.0,16.3,77.7,4.7,0.2,0.4,0.1,23.0,42.0,24.4,13.9,21.1,11.9,28.7,84.9,10.1,0.2,0.2,2.7,1.9,28.4,78.5,15.6,6.0,0.0,8.2,6.973053607134923,0.1015647316469356,50.20471641222586,49.79528358777415
85.48760614117849,13.054292820996654,11659.0,9967.0,1522.0,86.48907321741905,12.697399904290956,12538.0,10844.0,1592.0,3.8,84.0,9.2,0.6,0.4,0.0,22.5,37.6,22.9,17.3,21.5,19.1,19.3,83.5,10.3,0.0,0.6,2.4,3.1,27.2,73.8,16.5,9.4,0.3,8.9,3.737016408249285,0.026343519494204427,48.95378594008731,51.04621405991269
17.23570547099959,82.39407651172357,4862.0,838.0,4006.0,18.339970656046948,81.32466988052818,4771.0,875.0,3880.0,1.2,17.1,80.3,0.6,0.0,0.0,38.8,67.8,22.3,18.0,25.9,9.2,24.6,80.0,12.8,0.0,1.1,1.9,4.1,29.7,73.4,22.0,4.6,0.0,14.8,4.1368803468885496,0.19922653228641746,47.556545177546,52.443454822454
39.600499375780274,59.57553058676655,8010.0,3172.0,4772.0,40.2676091895986,59.16435243625347,7922.0,3190.0,4687.0,1.3,39.5,58.7,0.2,0.2,0.0,26.1,37.7,27.6,18.3,22.9,11.0,20.1,90.4,5.9,0.0,0.3,1.4,1.9,29.9,82.1,12.6,5.2,0.0,11.7,5.435145048349449,0.2000666888962988,47.00900300100033,52.990996998999655
70.13845578146439,28.514406885368594,8017.0,5623.0,2286.0,71.15260090654004,27.94085905460825,9266.0,6593.0,2589.0,2.5,68.7,27.8,0.0,0.0,0.0,13.7,17.2,32.8,19.0,19.4,11.0,17.8,85.9,7.5,0.0,0.7,3.3,2.6,25.6,80.5,14.7,4.8,0.1,6.7,4.471069549970777,0.03506721215663355,47.97194623027469,52.0280537697253
72.7266238401142,25.0939804901261,42030.0,30567.0,10547.0,70.78469945355191,27.842622950819674,45750.0,32384.0,12738.0,3.2,67.2,26.5,0.3,0.8,0.0,18.5,29.5,31.1,18.6,25.7,10.2,14.3,89.2,6.9,0.1,0.7,0.8,2.3,21.3,81.9,12.1,5.8,0.2,7.6,4.209090559803282,0.03361893418373228,47.935797441118844,52.064202558881156
80.07216742843397,17.62328602357469,20785.0,16643.0,3663.0,83.23023472587069,15.714769934751287,23602.0,19644.0,3709.0,2.9,89.3,3.2,1.0,0.5,0.1,19.0,27.4,26.1,12.9,21.5,11.3,28.1,87.0,8.4,0.1,1.3,0.9,2.3,25.7,77.4,15.5,7.0,0.2,7.7,4.536941482245919,0.03631082062454612,49.13809578412261,50.86190421587739
45.02207775644494,52.249311470437185,290111.0,130614.0,151581.0,42.64048664048664,55.728343728343724,324675.0,138443.0,180936.0,3.7,50.4,42.4,0.2,1.5,0.0,17.6,25.6,38.8,16.9,25.3,7.3,11.6,84.4,9.4,0.9,1.4,1.0,2.8,23.8,81.8,13.5,4.5,0.2,7.7,3.7706608437206204,0.058836017347526776,47.36193249021928,52.63806750978073
83.95613908526906,14.932910113980665,6931.0,5819.0,1035.0,85.82162237373035,13.607903158480587,7187.0,6168.0,978.0,1.5,86.0,10.8,0.3,0.0,0.0,23.1,37.3,28.8,14.5,18.9,13.4,24.4,84.4,13.8,0.6,0.2,0.1,1.0,28.1,76.6,18.5,3.8,1.0,7.9,3.8371014906212113,0.04992511233150275,49.0335924684402,50.9664075315598
71.45801664390797,25.447659289413338,38813.0,27735.0,9877.0,71.52596887811728,26.89075630252101,44149.0,31578.0,11872.0,2.5,84.9,9.8,0.4,0.7,0.0,16.3,21.9,31.2,18.6,24.4,10.6,15.2,88.0,7.7,0.2,1.7,0.7,1.8,24.1,77.6,15.6,6.6,0.1,6.6,3.045685279187817,0.04644130035640998,47.8053785505994,52.19462144940058
73.39123298912672,24.693975244477876,14623.0,10732.0,3611.0,76.86908566773202,22.209688537945727,15957.0,12266.0,3544.0,2.1,76.6,11.4,5.2,0.1,0.0,16.6,19.0,23.6,15.4,18.4,15.0,27.5,86.6,9.3,0.1,0.9,0.5,2.5,28.0,80.6,14.2,4.8,0.4,7.2,2.9169670752223023,0.09913482335976928,48.55803893294881,51.44196106705119
59.51480890615246,36.39280016647014,57668.0,34321.0,20987.0,59.19836573682728,38.88419273034658,70980.0,42019.0,27600.0,3.7,67.6,22.9,0.1,3.8,0.0,22.0,24.0,41.0,16.6,22.7,7.1,12.6,84.7,8.1,0.8,1.9,1.0,3.5,22.2,77.1,18.3,4.4,0.2,5.7,4.323199039572916,0.041507819434599635,49.280637560106506,50.719362439893494
73.15736040609137,23.705583756345177,39400.0,28824.0,9340.0,70.42909299749765,27.710546826927022,48754.0,34337.0,13510.0,5.8,77.2,13.1,0.7,1.2,0.0,14.8,20.0,36.1,15.5,21.5,11.3,15.7,88.3,7.5,0.1,0.5,0.8,2.8,25.7,77.3,16.3,6.2,0.2,7.1,3.4974644200883365,0.037079448170565465,50.04525873820819,49.95474126179181
26.2282804074296,73.1276213301378,6676.0,1751.0,4882.0,26.86676427525623,72.73792093704246,6830.0,1835.0,4968.0,0.7,24.3,74.4,0.1,0.0,0.0,30.2,48.4,23.0,17.4,21.6,11.5,26.5,84.4,11.1,0.4,0.3,1.9,1.8,30.3,79.3,16.4,3.4,0.9,11.2,7.0835745994981645,0.2798687512063308,47.2495657209033,52.7504342790967
15.935070873342474,82.72748056698673,8748.0,1394.0,7237.0,17.695757157640568,81.45337472691732,8697.0,1539.0,7084.0,1.6,15.5,81.5,0.2,0.2,0.0,25.9,39.3,29.4,24.0,19.5,7.6,19.6,79.3,10.6,1.0,6.2,1.4,1.6,22.5,77.7,17.3,4.8,0.2,14.5,3.032338051451596,0.10848228122739953,46.14629610496952,53.85370389503048
55.93360631580268,39.15082803985628,159473.0,89199.0,62435.0,52.79317367430589,44.79647340878039,193955.0,102395.0,86885.0,4.7,65.1,24.0,0.6,2.5,0.1,13.6,20.0,46.3,15.2,21.6,6.4,10.5,87.7,6.3,0.2,0.8,1.5,3.4,21.3,76.3,19.0,4.5,0.2,6.5,2.8110516883580163,0.02859464402499342,48.85663891193133,51.14336108806867
47.71647789550602,51.214833759590796,10948.0,5224.0,5607.0,49.04429332843228,50.32163205293144,10882.0,5337.0,5476.0,0.4,45.1,54.1,0.1,0.0,0.0,25.6,36.5,29.6,17.6,20.5,11.4,20.9,88.0,5.7,0.0,1.2,2.3,2.8,25.5,77.6,17.1,4.5,0.8,12.8,5.429772577622448,0.1215620726333384,46.77607253203668,53.22392746796332
87.30638166047086,11.090458488228006,12912.0,11273.0,1432.0,88.42303786450022,10.568692876831571,13786.0,12190.0,1457.0,2.5,91.9,3.2,0.4,0.3,0.0,17.6,24.1,25.6,16.4,23.7,11.6,22.8,85.3,10.1,0.0,0.5,1.6,2.4,23.2,77.6,15.8,6.2,0.4,5.5,3.899128351853084,0.10313394104730857,49.5042917027081,50.4957082972919
83.56070356070356,14.051194051194052,34965.0,29217.0,4913.0,83.79925048111009,14.889091461561835,39492.0,33094.0,5880.0,13.3,81.8,2.2,0.5,0.6,0.1,21.0,34.1,28.3,15.6,22.1,13.1,20.9,84.8,10.8,0.3,1.3,0.4,2.4,23.9,79.2,13.5,7.2,0.2,6.5,4.930439739069857,0.05594376068736937,49.368785492621754,50.631214507378246
55.74923341514319,41.881545043363296,163387.0,91087.0,68429.0,55.343458959308606,43.323083016563714,181783.0,100605.0,78754.0,2.8,57.5,35.2,0.6,1.9,0.0,19.3,29.3,32.3,17.7,25.5,9.9,14.7,86.1,7.4,0.5,1.1,0.8,4.1,24.8,82.0,13.1,4.6,0.2,7.5,4.220569210866753,0.07795756019385608,47.78050240389258,52.21949759610742
56.661757486499745,42.31713303878252,10185.0,5771.0,4310.0,57.711864406779654,41.66666666666667,10620.0,6129.0,4425.0,1.3,54.5,40.8,1.3,0.5,0.0,33.7,43.5,28.7,18.5,20.1,14.2,18.5,91.1,3.6,0.3,1.2,1.1,2.7,24.7,75.9,18.9,5.2,0.0,21.6,3.1087606346286503,0.04598758335249483,47.620142561508395,52.37985743849161
35.87531193164996,62.036332106754635,94572.0,33928.0,58669.0,33.63459116942199,65.05646045737032,98476.0,33122.0,64065.0,3.4,35.2,57.1,0.1,2.4,0.0,20.8,32.1,36.8,18.7,24.5,5.6,14.4,84.8,9.0,0.7,1.4,0.7,3.4,20.3,73.7,21.8,4.4,0.1,7.6,4.78513561113068,0.09290243043325114,47.31859809792181,52.68140190207819
74.79746354343781,22.436038486927647,49991.0,37392.0,11216.0,73.86410381062787,24.60453984518156,53482.0,39504.0,13159.0,8.0,76.4,12.3,0.5,0.7,0.0,16.6,24.6,30.3,16.2,23.5,10.9,19.0,89.7,7.1,0.1,0.8,0.8,1.5,24.1,81.9,12.8,5.0,0.3,6.5,3.9141636664232906,0.0310514699094472,49.31393036078451,50.68606963921549
26.69838249286393,72.74976213130353,5255.0,1403.0,3823.0,25.61840843720039,73.80632790028763,5215.0,1336.0,3849.0,0.7,29.4,69.6,0.1,0.2,0.0,41.9,60.8,23.4,21.9,27.3,5.1,22.3,84.7,8.8,0.0,2.0,4.3,0.2,26.1,77.0,19.3,3.8,0.0,11.8,6.280991735537191,0.061983471074380174,47.83057851239669,52.16942148760331
57.44680851063831,41.836949652412045,9494.0,5454.0,3972.0,57.87348586810229,41.58815612382234,9659.0,5590.0,4017.0,4.1,54.1,40.5,0.1,0.1,0.0,22.9,34.8,22.6,17.4,22.4,12.7,24.9,82.6,10.6,0.9,1.6,0.3,4.0,29.5,77.0,18.1,4.6,0.3,12.2,4.7496281606346065,0.08924144769459592,47.600396628656426,52.399603371343574
58.97120921305182,38.68714011516315,13025.0,7681.0,5039.0,58.13279211365613,40.68570600173963,13796.0,8020.0,5613.0,0.8,56.4,37.9,0.6,2.2,0.0,26.3,34.4,31.5,16.2,24.4,8.9,18.9,84.6,7.9,0.0,2.2,0.8,4.6,20.4,76.1,18.2,5.6,0.2,8.7,4.223871180941509,0.042058461261153,47.75738276203924,52.24261723796078
75.9822309970385,22.606120434353404,10130.0,7697.0,2290.0,78.97265336289726,20.352919438285287,10824.0,8548.0,2203.0,3.0,75.3,19.4,0.2,0.2,0.2,18.7,29.7,23.4,13.4,21.1,12.8,29.3,85.5,9.1,0.1,0.4,1.0,4.0,26.3,79.4,12.1,8.3,0.1,5.8,3.892587660896582,0.07101642254771416,48.81491344873503,51.18508655126497
48.129180602006684,50.04703177257525,19136.0,9210.0,9577.0,46.408944476028054,52.48247110100437,21108.0,9796.0,11078.0,5.2,47.8,42.4,0.4,0.7,0.2,20.9,29.2,28.7,20.2,25.2,9.4,16.4,86.0,8.5,0.3,1.4,1.1,2.8,24.1,76.1,20.0,3.8,0.1,9.7,3.4268125854993166,0.005129958960328317,48.6046511627907,51.3953488372093
73.42754616563181,23.11003144907669,99208.0,72846.0,22927.0,69.4064086543923,28.867781088614894,114439.0,79428.0,33036.0,5.8,78.5,11.7,0.2,1.9,0.0,8.3,10.1,44.3,13.7,26.8,7.4,7.7,86.2,7.3,0.1,0.7,0.8,4.9,28.0,82.2,12.7,4.9,0.3,4.3,3.8089123758510173,0.03353759324648694,48.591181529410065,51.40881847058992
83.24063579091651,14.62951735772465,37937.0,31579.0,5550.0,81.44815766923736,17.358950074414828,44346.0,36119.0,7698.0,2.3,86.2,9.3,0.2,0.8,0.0,13.7,17.0,28.9,15.7,25.7,12.4,17.2,86.5,8.6,0.1,0.6,1.3,2.9,29.7,83.2,11.1,5.5,0.2,5.8,3.856815855159483,0.052911878716771915,50.00057512911648,49.99942487088352
24.73791268971992,74.15115005476451,6391.0,1581.0,4739.0,25.437758675581023,73.8459089461955,6282.0,1598.0,4639.0,0.3,24.6,70.7,0.5,3.0,0.0,36.0,47.4,25.5,26.9,22.6,4.9,20.1,87.4,7.3,0.3,3.1,0.1,1.8,26.1,73.4,23.6,3.0,0.0,13.4,3.737389177621522,0.16050137572607767,46.10975236930602,53.89024763069398
62.00252874947317,36.45011740622554,33218.0,20596.0,12108.0,62.403416594082785,36.78458037144222,35591.0,22210.0,13092.0,2.2,63.1,32.1,0.3,0.6,0.0,19.3,28.8,28.6,16.3,22.2,10.4,22.5,83.7,10.3,0.5,1.6,1.2,2.6,24.8,79.0,15.9,4.9,0.3,10.0,3.539461972109584,0.04697853822569479,48.38789437246563,51.61210562753437
70.0767401642888,28.485732814526592,18504.0,12967.0,5271.0,71.3567598621218,27.83895059364228,20888.0,14905.0,5815.0,2.4,68.9,27.2,0.4,0.4,0.0,21.2,35.9,28.3,15.1,21.0,11.7,23.9,85.0,10.1,0.1,0.9,1.0,2.9,25.2,81.2,13.8,4.7,0.3,9.2,3.493964078908627,0.2134655020119737,48.13033663755029,51.86966336244971
58.37984040730406,38.8529886914378,81708.0,47701.0,31746.0,56.774732620320854,41.79367201426025,89760.0,50961.0,37514.0,3.5,62.4,31.2,0.1,1.5,0.0,17.3,21.4,35.8,17.5,20.9,8.7,17.2,85.6,8.5,0.5,1.5,1.0,3.1,22.3,77.4,18.5,4.0,0.1,6.7,5.341349352326537,0.07093100614409267,48.29423159707275,51.705768402927255
82.78220428820573,15.340423349177582,29243.0,24208.0,4486.0,83.41477528451101,15.514691699350607,31106.0,25947.0,4826.0,2.4,89.4,6.0,0.1,0.5,0.0,21.5,31.4,26.3,17.7,23.4,14.3,18.3,85.8,10.5,0.3,1.1,0.9,1.4,29.2,79.9,14.3,5.7,0.1,10.0,4.697583439863231,0.14631817271705147,48.837925670368264,51.162074329631736
71.01978332548279,27.86151672162035,8492.0,6031.0,2366.0,73.96456381898207,25.42602415077305,8861.0,6554.0,2253.0,0.5,65.1,24.6,7.5,0.9,0.0,22.0,34.3,20.6,15.7,21.9,19.3,22.4,83.2,13.5,0.0,0.2,1.3,1.8,35.2,79.0,15.6,5.2,0.3,11.0,4.6936581870297385,0.07165890361877462,49.8148811656515,50.185118834348486
28.49876948318293,71.02543068088599,6095.0,1737.0,4329.0,31.03331067301156,68.59279401767505,5884.0,1826.0,4036.0,0.5,26.9,72.1,0.1,0.0,0.0,31.9,41.9,24.4,21.0,19.0,7.1,28.6,88.8,7.5,0.0,1.0,0.2,2.4,25.0,76.4,18.9,4.7,0.0,17.2,5.311841743749428,0.10990017400860884,46.670940562322556,53.329059437677444
89.95611896635788,8.493417844953681,10255.0,9225.0,871.0,90.36636210414265,8.640113545640025,11273.0,10187.0,974.0,3.0,94.1,0.5,0.3,0.3,0.0,18.7,29.2,23.3,15.1,22.1,12.2,27.2,82.6,12.5,0.0,0.7,1.8,2.3,27.8,75.8,14.5,9.6,0.1,9.4,4.176401869158879,0.05423898531375167,49.4409212283044,50.5590787716956
28.484913446594128,65.36255962270218,18659.0,5315.0,12196.0,32.6772683664273,66.08134430328226,34397.0,11240.0,22730.0,6.1,18.5,0.5,72.8,0.3,0.1,35.9,45.3,29.7,25.4,20.6,11.5,12.8,78.0,8.9,1.2,4.6,1.2,6.2,26.7,52.7,42.7,4.4,0.1,14.1,5.6450937124661325,0.24300997178849754,49.37711237116282,50.622887628837184
58.02489164947739,35.439312119034916,43147.0,25036.0,15291.0,58.22582882507976,39.87550284366764,57672.0,33580.0,22997.0,35.0,55.7,3.6,0.9,1.8,0.4,18.1,25.9,34.4,24.3,24.1,10.1,7.2,79.1,10.3,0.7,2.8,2.7,4.4,20.5,63.6,29.9,6.1,0.4,7.6,1.7831736697334726,0.05928103955230959,50.66078598754308,49.33921401245692
