state,date,rep_poll_2020,dem_poll_2020
Alabama,2020-07-30,56.10118000000001,39.613440000000004
Alabama,2020-07-31,56.291059999999995,39.761959999999995
Alabama,2020-08-01,56.291059999999995,39.761959999999995
Alabama,2020-08-02,56.256919999999994,39.7635
Alabama,2020-08-03,56.3838,39.93568
Alabama,2020-08-04,56.8861,38.699690000000004
Alabama,2020-08-05,56.989259999999994,38.623540000000006
Alabama,2020-08-06,56.8285,38.48676
Alabama,2020-08-07,56.743669999999995,38.44512
Alabama,2020-08-08,56.743669999999995,38.44512
Alabama,2020-08-09,56.74491,38.44164
Alabama,2020-08-10,56.70645,38.535070000000005
Alabama,2020-08-11,56.84695,38.60927
Alabama,2020-08-12,56.87304,38.581070000000004
Alabama,2020-08-13,56.953469999999996,38.7906
Alabama,2020-08-14,56.977759999999996,38.93307
Alabama,2020-08-15,56.977940000000004,38.93313
Alabama,2020-08-16,57.242340000000006,38.90641
Alabama,2020-08-17,57.224380000000004,38.96464
Alabama,2020-08-18,57.220659999999995,38.93748
Alabama,2020-08-19,57.21159,38.89732
Alabama,2020-08-20,57.12712,38.91864
Alabama,2020-08-21,56.95717,38.85079
Alabama,2020-08-22,56.78541,38.79379
Alabama,2020-08-23,56.77656999999999,38.84926
Alabama,2020-08-24,56.74566,38.9345
Alabama,2020-08-25,56.7649,38.91346
Alabama,2020-08-26,56.79101,38.56044
Alabama,2020-08-27,56.79459,38.56325
Alabama,2020-08-28,56.58497,38.6725
Alabama,2020-08-29,56.66631999999999,38.617509999999996
Alabama,2020-08-30,56.69307,38.55955
Alabama,2020-08-31,57.212430000000005,38.64412
Alabama,2020-09-01,57.31357,38.59167
Alabama,2020-09-02,57.183580000000006,38.646
Alabama,2020-09-03,57.21258,38.63369
Alabama,2020-09-04,57.229119999999995,38.71917
Alabama,2020-09-05,57.250080000000004,38.7212
Alabama,2020-09-06,57.26789,38.73401
Alabama,2020-09-07,57.33044,38.73855
Alabama,2020-09-08,57.27418,38.70174
Alabama,2020-09-09,57.14934,38.64752
Alabama,2020-09-10,57.267309999999995,38.68338
Alabama,2020-09-11,57.30731,38.70844
Alabama,2020-09-12,57.291059999999995,38.68108
Alabama,2020-09-13,57.40561999999999,38.71006
Alabama,2020-09-14,57.43105,38.63968
Alabama,2020-09-15,57.40501,38.626059999999995
Alabama,2020-09-16,57.51116999999999,38.56852
Alabama,2020-09-17,57.50982,38.48737
Alabama,2020-09-18,57.38698,38.47806
Alabama,2020-09-19,57.39062,38.47115
Alabama,2020-09-20,57.50371,38.562740000000005
Alabama,2020-09-21,55.08271,40.04848
Alabama,2020-09-22,55.098330000000004,40.05239
Alabama,2020-09-23,54.97515,40.033359999999995
Alabama,2020-09-24,55.03139,39.98643
Alabama,2020-09-25,55.02092,39.996829999999996
Alabama,2020-09-26,55.031009999999995,40.013690000000004
Alabama,2020-09-27,54.98045,40.03386
Alabama,2020-09-28,55.031780000000005,40.00489
Alabama,2020-09-29,55.04581999999999,40.06752
Alabama,2020-09-30,54.941069999999996,40.132220000000004
Alabama,2020-10-01,54.86464,40.250479999999996
Alabama,2020-10-02,55.02305,40.19847
Alabama,2020-10-03,56.24868000000001,38.74995
Alabama,2020-10-04,56.16731,38.79457
Alabama,2020-10-05,56.895309999999995,38.382940000000005
Alabama,2020-10-06,56.840559999999996,38.53888
Alabama,2020-10-07,56.744969999999995,38.60518
Alabama,2020-10-08,56.68,38.7104
Alabama,2020-10-09,56.68314,38.728590000000004
Alabama,2020-10-10,56.684090000000005,38.7147
Alabama,2020-10-11,56.662330000000004,38.81808
Alabama,2020-10-12,56.660709999999995,38.85302
Alabama,2020-10-13,56.546440000000004,38.828720000000004
Alabama,2020-10-14,56.4792,38.73291
Alabama,2020-10-15,56.49833,38.78751
Alabama,2020-10-16,56.44495,38.76854
Alabama,2020-10-17,56.47707,38.797129999999996
Alabama,2020-10-18,56.51419,38.81382
Alabama,2020-10-19,56.259980000000006,38.62169
Alabama,2020-10-20,56.29165,38.54428
Alabama,2020-10-21,56.3206,38.52689
Alabama,2020-10-22,56.33334,38.53137
Alabama,2020-10-23,56.48976,38.50195
Alabama,2020-10-24,56.58099,38.42048
Alabama,2020-10-25,56.74106999999999,38.42694
Alabama,2020-10-26,56.68865,38.46781
Alabama,2020-10-27,56.753519999999995,38.499340000000004
Alabama,2020-10-28,56.75447,38.27239
Alabama,2020-10-29,57.2055,38.361059999999995
Alabama,2020-10-30,56.9408,38.2715
Alabama,2020-10-31,56.96876999999999,38.24776
Alabama,2020-11-01,57.47665,38.07011
Alabama,2020-11-02,57.361259999999994,37.82732
Alabama,2020-11-03,57.361259999999994,37.82732
Alaska,2020-07-09,48.41972,45.02282
Alaska,2020-07-10,48.41798,45.042559999999995
Alaska,2020-07-11,48.41509,45.05473
Alaska,2020-07-12,48.41401,45.0531
Alaska,2020-07-13,48.385020000000004,45.15611
Alaska,2020-07-14,48.3755,45.197720000000004
Alaska,2020-07-15,48.42926,45.1096
Alaska,2020-07-16,48.42318,45.109790000000004
Alaska,2020-07-17,48.61179,46.06211
Alaska,2020-07-18,48.59583,46.08471
Alaska,2020-07-19,48.659440000000004,46.06503
Alaska,2020-07-20,48.681709999999995,46.043409999999994
Alaska,2020-07-21,48.67988,46.0436
Alaska,2020-07-22,48.75497,45.57714
Alaska,2020-07-23,48.813320000000004,45.71836
Alaska,2020-07-24,48.7957,45.7603
Alaska,2020-07-25,48.79656,45.76921
Alaska,2020-07-26,48.82011,45.798770000000005
Alaska,2020-07-27,48.74875,45.72589
Alaska,2020-07-28,49.8541,44.604859999999995
Alaska,2020-07-29,49.864059999999995,44.52748
Alaska,2020-07-30,49.87827,44.50638
Alaska,2020-07-31,50.07597,44.63428
Alaska,2020-08-01,50.07597,44.63428
Alaska,2020-08-02,50.05382,44.6373
Alaska,2020-08-03,50.1494,44.735040000000005
Alaska,2020-08-04,50.20995,44.72166
Alaska,2020-08-05,50.359770000000005,44.60751
Alaska,2020-08-06,50.23341,44.51038
Alaska,2020-08-07,50.1012,44.43184
Alaska,2020-08-08,50.1012,44.43184
Alaska,2020-08-09,50.102090000000004,44.42546
Alaska,2020-08-10,50.04456,44.542970000000004
Alaska,2020-08-11,50.29075,44.74403
Alaska,2020-08-12,50.28853,44.6632
Alaska,2020-08-13,50.42947,44.90128
Alaska,2020-08-14,50.46389,45.12677
Alaska,2020-08-15,50.46395,45.12683
Alaska,2020-08-16,50.79278,45.1659
Alaska,2020-08-17,50.738,45.23964
Alaska,2020-08-18,50.7276,45.18977
Alaska,2020-08-19,50.72805,45.13128
Alaska,2020-08-20,50.5857,45.15866
Alaska,2020-08-21,50.24075,45.2103
Alaska,2020-08-22,50.06706,45.16827
Alaska,2020-08-23,50.01283,45.253009999999996
Alaska,2020-08-24,49.95107,45.33263
Alaska,2020-08-25,49.9716,45.28898
Alaska,2020-08-26,50.03051,44.77947
Alaska,2020-08-27,50.03436,44.78252
Alaska,2020-08-28,49.70348,44.930679999999995
Alaska,2020-08-29,49.852270000000004,44.8881
Alaska,2020-08-30,49.88268,44.79333
Alaska,2020-08-31,50.60184,44.88847
Alaska,2020-09-01,50.60688,44.87193
Alaska,2020-09-02,50.39342,44.94381
Alaska,2020-09-03,50.4234,44.91601
Alaska,2020-09-04,50.44336,45.06935
Alaska,2020-09-05,50.4766,45.07155
Alaska,2020-09-06,50.49557,45.083490000000005
Alaska,2020-09-07,50.55322,45.12044
Alaska,2020-09-08,50.49841,45.1026
Alaska,2020-09-09,50.306470000000004,44.96201
Alaska,2020-09-10,50.456109999999995,45.01019
Alaska,2020-09-11,50.48411,45.03817
Alaska,2020-09-12,50.46317,45.00145
Alaska,2020-09-13,50.62327,45.03777
Alaska,2020-09-14,50.64493,44.95897
Alaska,2020-09-15,50.61965,44.925909999999995
Alaska,2020-09-16,50.70661,44.88015
Alaska,2020-09-17,50.74897,44.790659999999995
Alaska,2020-09-18,50.57747,44.80798
Alaska,2020-09-19,50.57891,44.795629999999996
Alaska,2020-09-20,50.68886,44.89792
Alaska,2020-09-21,50.681740000000005,44.95048
Alaska,2020-09-22,50.708459999999995,44.97829
Alaska,2020-09-23,50.54152,44.97549
Alaska,2020-09-24,50.62388,44.89877
Alaska,2020-09-25,50.61768,44.9166
Alaska,2020-09-26,50.63327,44.927929999999996
Alaska,2020-09-27,50.55995,44.965379999999996
Alaska,2020-09-28,49.698679999999996,45.190670000000004
Alaska,2020-09-29,49.714209999999994,45.246359999999996
Alaska,2020-09-30,49.56713,45.3106
Alaska,2020-10-01,49.47945,45.44595
Alaska,2020-10-02,49.70561,45.36936
Alaska,2020-10-03,50.71675,44.71049
Alaska,2020-10-04,50.58793,44.78395
Alaska,2020-10-05,50.5158,44.8297
Alaska,2020-10-06,50.25486,45.351009999999995
Alaska,2020-10-07,50.15739,45.41257
Alaska,2020-10-08,50.13534,45.51855
Alaska,2020-10-09,50.11095,45.57193
Alaska,2020-10-10,50.102779999999996,45.55979
Alaska,2020-10-11,50.099140000000006,45.70224
Alaska,2020-10-12,50.10859,45.746809999999996
Alaska,2020-10-13,50.25481,45.48663
Alaska,2020-10-14,50.107,45.46525
Alaska,2020-10-15,50.1671,45.59322
Alaska,2020-10-16,48.79763,43.96978
Alaska,2020-10-17,48.77647,43.914159999999995
Alaska,2020-10-18,48.144740000000006,43.39434
Alaska,2020-10-19,48.10606,43.22175
Alaska,2020-10-20,47.99113,43.2129
Alaska,2020-10-21,49.07354,43.544979999999995
Alaska,2020-10-22,49.110240000000005,43.4375
Alaska,2020-10-23,49.20588,43.4891
Alaska,2020-10-24,49.40025,43.40443
Alaska,2020-10-25,49.51553,43.394909999999996
Alaska,2020-10-26,49.62897,43.33102
Alaska,2020-10-27,49.68777,43.36051
Alaska,2020-10-28,49.81831,43.2438
Alaska,2020-10-29,50.82158,43.3621
Alaska,2020-10-30,51.08545,43.23717
Alaska,2020-10-31,50.95493,43.44595
Alaska,2020-11-01,51.22448,43.43499
Alaska,2020-11-02,51.23236,43.57005
Alaska,2020-11-03,51.23236,43.57005
Arizona,2020-02-27,48.07208,44.1812
Arizona,2020-02-28,48.1095,44.44981
Arizona,2020-02-29,48.20326,44.43173
Arizona,2020-03-01,48.20326,44.43173
Arizona,2020-03-02,48.19375,44.44246
Arizona,2020-03-03,48.08037,45.67779
Arizona,2020-03-04,47.10776,46.372040000000005
Arizona,2020-03-05,47.10791,46.3709
Arizona,2020-03-06,47.10761,46.37115
Arizona,2020-03-07,46.97078,46.615590000000005
Arizona,2020-03-08,46.55767,46.6917
Arizona,2020-03-09,46.39277,46.56237
Arizona,2020-03-10,46.30089,46.52241
Arizona,2020-03-11,45.827009999999994,47.38432
Arizona,2020-03-12,45.75169,47.43642
Arizona,2020-03-13,45.68805,47.59089
Arizona,2020-03-14,45.070009999999996,47.60796
Arizona,2020-03-15,45.76285,47.801759999999994
Arizona,2020-03-16,45.65068,47.765029999999996
Arizona,2020-03-17,45.61553,47.76027
Arizona,2020-03-18,45.61553,47.76027
Arizona,2020-03-19,45.735,47.86975
Arizona,2020-03-20,45.72443,47.862559999999995
Arizona,2020-03-21,45.730740000000004,47.86319
Arizona,2020-03-22,45.842890000000004,47.89698
Arizona,2020-03-23,45.70734,47.81049
Arizona,2020-03-24,45.27896,47.60136
Arizona,2020-03-25,45.500370000000004,47.61448
Arizona,2020-03-26,45.500240000000005,47.75414
Arizona,2020-03-27,45.500240000000005,47.75414
Arizona,2020-03-28,45.37907,47.69226
Arizona,2020-03-29,45.3251,47.64283
Arizona,2020-03-30,45.29838,47.46736
Arizona,2020-03-31,45.20868,47.332240000000006
Arizona,2020-04-01,45.17414,47.25977
Arizona,2020-04-02,45.17414,47.25977
Arizona,2020-04-03,45.072520000000004,46.910740000000004
Arizona,2020-04-04,45.041779999999996,46.92073
Arizona,2020-04-05,45.12209,46.982929999999996
Arizona,2020-04-06,44.96914,47.23435
Arizona,2020-04-07,44.96949,46.78305
Arizona,2020-04-08,44.76745,47.818220000000004
Arizona,2020-04-09,44.76732,47.81828
Arizona,2020-04-10,44.71897,47.63695
Arizona,2020-04-11,44.70981,47.56897
Arizona,2020-04-12,45.4135,47.3027
Arizona,2020-04-13,45.41346,47.302459999999996
Arizona,2020-04-14,45.4779,47.62288
Arizona,2020-04-15,45.28738,47.93465
Arizona,2020-04-16,45.56948,48.25779
Arizona,2020-04-17,45.61097,48.271609999999995
Arizona,2020-04-18,45.6325,48.34285
Arizona,2020-04-19,45.48219,48.36718
Arizona,2020-04-20,45.330659999999995,48.50991
Arizona,2020-04-21,45.05956,48.558820000000004
Arizona,2020-04-22,45.05956,48.558820000000004
Arizona,2020-04-23,45.05956,48.558820000000004
Arizona,2020-04-24,45.05956,48.558820000000004
Arizona,2020-04-25,44.815020000000004,48.56473
Arizona,2020-04-26,44.79782,48.52705
Arizona,2020-04-27,44.77391,48.50008
Arizona,2020-04-28,45.1917,48.948840000000004
Arizona,2020-04-29,45.154140000000005,48.46192
Arizona,2020-04-30,45.15936,48.46433
Arizona,2020-05-01,45.16917,48.541779999999996
Arizona,2020-05-02,45.12358,48.55782
Arizona,2020-05-03,45.15419,48.4312
Arizona,2020-05-04,45.06862,48.5984
Arizona,2020-05-05,45.229040000000005,48.35662
Arizona,2020-05-06,45.18935,48.11898
Arizona,2020-05-07,45.19016,48.10856
Arizona,2020-05-08,45.1833,48.11688
Arizona,2020-05-09,44.98599,47.98364
Arizona,2020-05-10,45.22528,48.17173
Arizona,2020-05-11,45.01311,47.86575
Arizona,2020-05-12,44.99175,47.9291
Arizona,2020-05-13,45.03763,47.912
Arizona,2020-05-14,44.64203,47.51617
Arizona,2020-05-15,44.65549,47.53411
Arizona,2020-05-16,44.5877,47.5654
Arizona,2020-05-17,44.6443,47.52057
Arizona,2020-05-18,44.34621,47.31566
Arizona,2020-05-19,44.30399,47.439170000000004
Arizona,2020-05-20,44.168929999999996,47.401740000000004
Arizona,2020-05-21,44.1535,47.32817
Arizona,2020-05-22,44.3657,47.19959
Arizona,2020-05-23,44.294990000000006,47.1828
Arizona,2020-05-24,44.27707,47.09793
Arizona,2020-05-25,44.27707,47.09793
Arizona,2020-05-26,44.30746,47.33846
Arizona,2020-05-27,44.1635,46.96418
Arizona,2020-05-28,44.39376,47.092940000000006
Arizona,2020-05-29,44.39376,47.092940000000006
Arizona,2020-05-30,44.29548,47.04202
Arizona,2020-05-31,44.227470000000004,46.75499
Arizona,2020-06-01,44.19342,46.914590000000004
Arizona,2020-06-02,43.61345,46.60906
Arizona,2020-06-03,43.83682,46.74176
Arizona,2020-06-04,43.77118,46.73731
Arizona,2020-06-05,43.7637,46.86732
Arizona,2020-06-06,43.676840000000006,46.95375
Arizona,2020-06-07,43.58034,46.92471
Arizona,2020-06-08,43.57907,46.9292
Arizona,2020-06-09,43.49835,47.036429999999996
Arizona,2020-06-10,43.46699,47.06074
Arizona,2020-06-11,43.46631,47.06443
Arizona,2020-06-12,43.4673,47.05939
Arizona,2020-06-13,43.15078,47.1782
Arizona,2020-06-14,43.185390000000005,47.06491
Arizona,2020-06-15,43.83859,47.48111
Arizona,2020-06-16,43.72755,47.68602
Arizona,2020-06-17,43.64577,47.65518
Arizona,2020-06-18,43.62044,47.53903
Arizona,2020-06-19,43.644659999999995,47.69613
Arizona,2020-06-20,43.69528,47.74712
Arizona,2020-06-21,43.70367,47.73474
Arizona,2020-06-22,43.71188,47.93357
Arizona,2020-06-23,43.74557,48.17842
Arizona,2020-06-24,43.465309999999995,48.131370000000004
Arizona,2020-06-25,42.65416,47.471709999999995
Arizona,2020-06-26,42.85148,47.59956
Arizona,2020-06-27,42.854240000000004,47.58043
Arizona,2020-06-28,42.854240000000004,47.58043
Arizona,2020-06-29,42.81001,47.48283
Arizona,2020-06-30,42.88342,47.66435
Arizona,2020-07-01,44.29824,47.56773
Arizona,2020-07-02,44.347609999999996,47.46224
Arizona,2020-07-03,44.35814,47.451409999999996
Arizona,2020-07-04,44.3583,47.451409999999996
Arizona,2020-07-05,44.35814,47.45415
Arizona,2020-07-06,44.3585,47.45084
Arizona,2020-07-07,44.37701,47.482
Arizona,2020-07-08,44.212759999999996,47.281929999999996
Arizona,2020-07-09,44.20876,47.32097
Arizona,2020-07-10,44.23379,47.27472
Arizona,2020-07-11,44.21672,47.28999
Arizona,2020-07-12,44.67938,47.07747
Arizona,2020-07-13,44.6231,46.82442
Arizona,2020-07-14,44.607079999999996,46.87604
Arizona,2020-07-15,44.847570000000005,47.294290000000004
Arizona,2020-07-16,44.84216,47.41523
Arizona,2020-07-17,44.86114,47.4144
Arizona,2020-07-18,44.85876,47.44056
Arizona,2020-07-19,44.97977,47.47475
Arizona,2020-07-20,44.98962,47.46668
Arizona,2020-07-21,44.98993,47.46547
Arizona,2020-07-22,44.97997,47.6825
Arizona,2020-07-23,45.04831,47.85427
Arizona,2020-07-24,45.031909999999996,47.882870000000004
Arizona,2020-07-25,45.03368,47.889759999999995
Arizona,2020-07-26,45.63069,48.90323
Arizona,2020-07-27,45.58928,48.82012
Arizona,2020-07-28,45.14048,48.99922
Arizona,2020-07-29,45.012209999999996,48.68261
Arizona,2020-07-30,44.58677,48.52796
Arizona,2020-07-31,44.783120000000004,48.640679999999996
Arizona,2020-08-01,44.783120000000004,48.640679999999996
Arizona,2020-08-02,44.77678,48.64587
Arizona,2020-08-03,45.36419,48.95936
Arizona,2020-08-04,45.449870000000004,48.9417
Arizona,2020-08-05,45.64349,48.81135
Arizona,2020-08-06,44.69859,48.251020000000004
Arizona,2020-08-07,44.57455,48.18373
Arizona,2020-08-08,44.57455,48.18373
Arizona,2020-08-09,44.57605,48.18207
Arizona,2020-08-10,44.87683,47.8656
Arizona,2020-08-11,45.16418,48.82173
Arizona,2020-08-12,45.08092,48.48868
Arizona,2020-08-13,45.20636,48.65567
Arizona,2020-08-14,45.23146,48.829879999999996
Arizona,2020-08-15,45.23154,48.82997
Arizona,2020-08-16,45.534890000000004,48.916779999999996
Arizona,2020-08-17,45.442170000000004,49.016490000000005
Arizona,2020-08-18,45.57751,49.037859999999995
Arizona,2020-08-19,45.57737,49.02138
Arizona,2020-08-20,45.42872,49.04792
Arizona,2020-08-21,44.40421,48.72156
Arizona,2020-08-22,44.29978,48.72651
Arizona,2020-08-23,44.18242,48.831179999999996
Arizona,2020-08-24,44.0817,48.84969
Arizona,2020-08-25,44.092940000000006,48.83508
Arizona,2020-08-26,44.62259,48.36501
Arizona,2020-08-27,44.62834,48.3688
Arizona,2020-08-28,44.1841,48.4962
Arizona,2020-08-29,44.38555,48.471309999999995
Arizona,2020-08-30,44.41916,48.33628
Arizona,2020-08-31,45.33858,48.43622
Arizona,2020-09-01,45.04234,48.96471
Arizona,2020-09-02,44.11736,48.80875
Arizona,2020-09-03,44.13898,48.75414
Arizona,2020-09-04,44.19463,48.861670000000004
Arizona,2020-09-05,44.22387,48.86739
Arizona,2020-09-06,44.22353,48.88017
Arizona,2020-09-07,44.30011,48.88232
Arizona,2020-09-08,44.28143,48.98037
Arizona,2020-09-09,43.98222,49.08675
Arizona,2020-09-10,44.06538,49.37859
Arizona,2020-09-11,44.09362,49.39703
Arizona,2020-09-12,44.56276,49.55959
Arizona,2020-09-13,44.53624,49.243520000000004
Arizona,2020-09-14,44.36875,49.41685
Arizona,2020-09-15,44.33708,49.35791
Arizona,2020-09-16,44.355540000000005,49.31321
Arizona,2020-09-17,44.336729999999996,48.64241
Arizona,2020-09-18,43.79955,48.605290000000004
Arizona,2020-09-19,43.81364,48.5966
Arizona,2020-09-20,44.07229,48.550740000000005
Arizona,2020-09-21,44.066390000000006,48.55359
Arizona,2020-09-22,44.0963,48.59693
Arizona,2020-09-23,44.67389,48.46062
Arizona,2020-09-24,44.777229999999996,48.55435
Arizona,2020-09-25,44.8953,48.42581
Arizona,2020-09-26,44.9138,48.455259999999996
Arizona,2020-09-27,44.84807,48.48795
Arizona,2020-09-28,44.91206,48.461420000000004
Arizona,2020-09-29,45.06595,48.44963
Arizona,2020-09-30,44.84148,48.49414
Arizona,2020-10-01,44.77863,48.71087
Arizona,2020-10-02,45.48709,48.64227
Arizona,2020-10-03,45.48516,48.70898
Arizona,2020-10-04,45.34859,48.78848
Arizona,2020-10-05,44.68425,48.789629999999995
Arizona,2020-10-06,44.61117,49.01062
Arizona,2020-10-07,44.482279999999996,48.86031
Arizona,2020-10-08,44.5625,48.82444
Arizona,2020-10-09,44.82074,48.56351
Arizona,2020-10-10,44.805820000000004,48.55859
