Date,High,Low,Open,Close,Volume,Adj Close,macd,macd_signal,macd_hist,ma10,ma30,ma50,rsi
2015-01-02,78.93000030517578,77.69999694824219,78.58000183105469,78.44999694824219,18177500,78.44999694824219,,,,,,,
2015-01-05,79.25,76.86000061035156,77.9800033569336,77.19000244140625,26452200,77.19000244140625,,,,,,,
2015-01-06,77.58999633789062,75.36000061035156,77.2300033569336,76.1500015258789,27399300,76.1500015258789,,,,,,,
2015-01-07,77.36000061035156,75.81999969482422,76.76000213623047,76.1500015258789,22045300,76.1500015258789,,,,,,,
2015-01-08,78.2300033569336,76.08000183105469,76.73999786376953,78.18000030517578,23961000,78.18000030517578,,,,,,,
2015-01-09,78.62000274658203,77.19999694824219,78.19999694824219,77.73999786376953,21157000,77.73999786376953,,,,,,,
2015-01-12,78.0,76.20999908447266,77.83999633789062,76.72000122070312,19190200,76.72000122070312,,,,,,,
2015-01-13,78.08000183105469,75.8499984741211,77.2300033569336,76.44999694824219,25179600,76.44999694824219,,,,,,,
2015-01-14,77.19999694824219,76.02999877929688,76.41999816894531,76.27999877929688,25918600,76.27999877929688,,,,,,,
2015-01-15,76.56999969482422,73.54000091552734,76.4000015258789,74.05000305175781,34134000,74.05000305175781,,,,76.73600006103516,,,
2015-01-16,75.31999969482422,73.83999633789062,74.04000091552734,75.18000030517578,21791500,75.18000030517578,,,,76.40900039672852,,,
2015-01-20,76.30999755859375,74.81999969482422,75.72000122070312,76.23999786376953,22821600,76.23999786376953,,,,76.31399993896484,,,
2015-01-21,77.30000305175781,75.8499984741211,76.16000366210938,76.73999786376953,25096700,76.73999786376953,,,,76.37299957275391,,,
2015-01-22,77.75,76.68000030517578,77.16999816894531,77.6500015258789,19519500,77.6500015258789,,,,76.5229995727539,,,
2015-01-23,78.19000244140625,77.04000091552734,77.6500015258789,77.83000183105469,16746500,77.83000183105469,,,,76.4879997253418,,,47.46733818689538
2015-01-26,78.47000122070312,77.29000091552734,77.9800033569336,77.5,19260800,77.5,,,,76.46399993896485,,,46.12801697683447
2015-01-27,76.87999725341797,75.62999725341797,76.70999908447266,75.77999877929688,20110000,75.77999877929688,,,,76.36999969482422,,,39.82131192374877
2015-01-28,77.63999938964844,76.0,76.9000015258789,76.23999786376953,53306400,76.23999786376953,,,,76.34899978637695,,,42.101233673006405
2015-01-29,78.0199966430664,74.20999908447266,76.8499984741211,78.0,61293500,78.0,,,,76.52099990844727,,,49.919131474363226
2015-01-30,78.16000366210938,75.75,78.0,75.91000366210938,42649500,75.91000366210938,,,,76.70699996948242,,,42.568479944720686
2015-02-02,76.13999938964844,73.75,76.11000061035156,74.98999786376953,41955300,74.98999786376953,,,,76.6879997253418,,,39.7908657357777
2015-02-03,75.58000183105469,73.86000061035156,75.19000244140625,75.4000015258789,26957700,75.4000015258789,,,,76.60400009155273,,,41.619118691053345
2015-02-04,76.3499984741211,75.01000213623047,75.08999633789062,75.62999725341797,20277400,75.62999725341797,,,,76.49300003051758,,,42.67075801449027
2015-02-05,75.9800033569336,75.20999908447266,75.70999908447266,75.61000061035156,15062600,75.61000061035156,,,,76.28899993896485,,,42.5989096869229
