Date,FB,NVDA,MSFT,JNJ,TSLA
2015-01-02,78.44999694824219,19.37479019165039,41.53913497924805,88.70050048828125,43.86199951171875
2015-01-05,77.19000244140625,19.047548294067383,41.15715789794922,88.08099365234375,42.018001556396484
2015-01-06,76.1500015258789,18.470056533813477,40.55307388305664,87.64815521240234,42.25600051879883
2015-01-07,76.1500015258789,18.421932220458984,41.06830978393555,89.5831069946289,42.189998626708984
2015-01-08,78.18000030517578,19.11491584777832,42.27646255493164,90.28746032714844,42.124000549316406
2015-01-09,77.73999786376953,19.191919326782227,41.92112350463867,89.05693054199219,41.332000732421875
2015-01-12,76.72000122070312,18.951295852661133,41.397003173828125,88.75143432617188,40.44200134277344
2015-01-13,76.44999694824219,18.922422409057617,41.18379592895508,88.9041748046875,40.849998474121094
2015-01-14,76.27999877929688,18.999420166015625,40.82845687866211,88.25920104980469,38.53799819946289
2015-01-15,74.05000305175781,18.86467933654785,40.40205383300781,86.97773742675781,38.374000549316406
2015-01-16,75.18000030517578,19.211166381835938,41.07719802856445,88.29315185546875,38.61399841308594
2015-01-20,76.23999786376953,19.268909454345703,41.210445404052734,85.9593734741211,38.38600158691406
2015-01-21,76.73999786376953,19.538410186767578,40.79292297363281,86.47705078125,39.31399917602539
2015-01-22,77.6500015258789,19.87527847290039,41.867828369140625,88.0555419921875,40.32400131225586
2015-01-23,77.83000183105469,19.93303108215332,41.912235260009766,86.73163604736328,40.257999420166016
2015-01-26,77.5,19.846405029296875,41.76123046875,86.78256225585938,41.310001373291016
2015-01-27,75.77999877929688,18.89354705810547,37.89691162109375,86.63827514648438,41.19599914550781
2015-01-28,76.23999786376953,18.58555030822754,36.591041564941406,86.12061309814453,39.874000549316406
2015-01-29,78.0,19.037921905517578,37.319496154785156,86.88439178466797,41.040000915527344
2015-01-30,75.91000366210938,18.47968101501465,35.889251708984375,84.98342895507812,40.720001220703125
2015-02-02,74.98999786376953,18.883926391601562,36.670997619628906,85.56897735595703,42.1879997253418
2015-02-03,75.4000015258789,19.355539321899414,36.95526885986328,86.9522933959961,43.672000885009766
2015-02-04,75.62999725341797,19.403667449951172,37.16847229003906,86.01876068115234,43.709999084472656
2015-02-05,75.61000061035156,19.721281051635742,37.71036148071289,86.9522933959961,44.198001861572266
2015-02-06,74.47000122070312,19.634660720825195,37.6748161315918,85.79812622070312,43.47200012207031
2015-02-09,74.44000244140625,19.61540985107422,37.630409240722656,84.67790222167969,43.49599838256836
2015-02-10,75.19000244140625,20.164024353027344,37.84360885620117,85.1616439819336,43.257999420166016
2015-02-11,76.51000213623047,20.029279708862305,37.6481819152832,85.18710327148438,42.560001373291016
2015-02-12,76.2300033569336,21.463382720947266,38.278907775878906,83.54072570800781,40.57600021362305
2015-02-13,75.73999786376953,21.47300148010254,38.97180938720703,84.54214477539062,40.75400161743164
2015-02-17,75.5999984741211,21.540374755859375,38.98971176147461,85.23802947998047,40.869998931884766
2015-02-18,76.70999908447266,21.290130615234375,38.944976806640625,84.8306655883789,40.891998291015625
2015-02-19,79.41999816894531,21.34787940979004,38.918121337890625,85.45867919921875,42.34199905395508
2015-02-20,79.9000015258789,21.50188446044922,39.24021530151367,85.68087768554688,43.422000885009766
2015-02-23,78.83999633789062,21.32862663269043,39.49966812133789,85.61251068115234,41.46799850463867
2015-02-24,78.44999694824219,21.555686950683594,39.44598388671875,86.05687713623047,40.821998596191406
2015-02-25,79.55999755859375,21.39143180847168,39.35651397705078,86.49271392822266,40.75199890136719
2015-02-26,80.41000366210938,21.449403762817383,39.419151306152344,87.85152435302734,41.4379997253418
2015-02-27,78.97000122070312,21.314138412475586,39.231266021728516,87.60369873046875,40.667999267578125
2015-03-02,79.75,21.835880279541016,39.258113861083984,88.2104263305664,39.465999603271484
2015-03-03,79.5999984741211,21.430082321166992,38.7213020324707,87.4583969116211,39.9119987487793
2015-03-04,80.9000015258789,21.6716251373291,38.524471282958984,86.86874389648438,40.487998962402344
2015-03-05,81.20999908447266,22.087085723876953,38.569210052490234,87.61221313476562,40.125999450683594
2015-03-06,80.01000213623047,21.787569046020508,37.89820861816406,85.55268096923828,38.7760009765625
2015-03-09,79.44000244140625,21.845542907714844,38.33659744262695,86.02269744873047,38.17599868774414
2015-03-10,77.55000305175781,22.22235870361328,37.60296630859375,85.0570297241211,38.06399917602539
2015-03-11,77.56999969482422,22.10641098022461,37.55824279785156,84.02295684814453,38.74800109863281
2015-03-12,78.93000030517578,21.90351676940918,36.69934844970703,85.31340026855469,38.2140007019043
2015-03-13,78.05000305175781,21.932498931884766,37.02143859863281,84.78355407714844,37.736000061035156
2015-03-16,78.06999969482422,22.193363189697266,37.18246841430664,86.3645248413086,39.13999938964844
2015-03-17,79.36000061035156,22.46390724182129,37.30772018432617,85.36467742919922,38.94599914550781
2015-03-18,80.91000366210938,22.096750259399414,38.02346420288086,86.70637512207031,40.141998291015625
2015-03-19,82.75,22.43491554260254,37.83557891845703,86.9029312133789,39.130001068115234
2015-03-20,83.80000305175781,22.676469802856445,38.36343765258789,87.50967407226562,39.61600112915039
2015-03-23,84.43000030517578,21.942157745361328,38.345542907714844,88.0053482055664,39.92599868774414
2015-03-24,85.30999755859375,21.642641067504883,38.381324768066406,87.13365173339844,40.34400177001953
2015-03-25,82.91999816894531,20.328624725341797,37.0930061340332,85.74922943115234,38.86000061035156
2015-03-26,83.01000213623047,20.260990142822266,36.86933517456055,85.57833099365234,38.082000732421875
2015-03-27,83.30000305175781,20.657129287719727,36.65462112426758,85.74922943115234,37.0
2015-03-30,83.19999694824219,20.744083404541016,36.64567565917969,86.78328704833984,38.11399841308594
2015-03-31,82.22000122070312,20.222349166870117,36.37727737426758,85.97142791748047,37.75400161743164
2015-04-01,81.66999816894531,20.299636840820312,36.43095779418945,84.7322769165039,37.518001556396484
2015-04-02,81.55999755859375,20.347946166992188,36.04624557495117,85.15101623535156,38.20000076293945
2015-04-06,82.44000244140625,20.937326431274414,37.17353057861328,84.74081420898438,40.619998931884766
2015-04-07,82.31999969482422,21.12089729309082,37.1556396484375,85.54412841796875,40.650001525878906
2015-04-08,82.27999877929688,21.275489807128906,37.057212829589844,85.59541320800781,41.534000396728516
2015-04-09,82.16999816894531,21.76824188232422,37.11090087890625,86.59527587890625,42.018001556396484
2015-04-10,82.04000091552734,21.990467071533203,37.325626373291016,87.21912384033203,42.18000030517578
2015-04-13,83.01000213623047,21.787569046020508,37.361412048339844,85.92870330810547,41.95600128173828
2015-04-14,83.5199966430664,21.60399055480957,37.262996673583984,85.90304565429688,41.492000579833984
2015-04-15,82.70999908447266,21.864866256713867,37.80873489379883,85.97142791748047,41.566001892089844
2015-04-16,82.30999755859375,21.729595184326172,37.71928024291992,85.27922058105469,41.34000015258789
2015-04-17,80.77999877929688,21.449403762817383,37.23615646362305,85.09976196289062,41.358001708984375
2015-04-20,83.08999633789062,21.343124389648438,38.390281677246094,85.63814544677734,41.05400085449219
2015-04-21,83.62000274658203,21.314138412475586,38.14871597290039,85.71502685546875,41.88199996948242
2015-04-22,84.62999725341797,21.555686950683594,38.46185302734375,85.82614135742188,43.88800048828125
2015-04-23,82.41000366210938,21.46872901916504,38.774993896484375,85.85179138183594,43.720001220703125
2015-04-24,81.52999877929688,21.285158157348633,42.82783889770508,86.3816146850586,43.68600082397461
2015-04-27,81.91000366210938,21.449403762817383,42.97098159790039,85.95433044433594,46.310001373291016
2015-04-28,80.68000030517578,21.555686950683594,43.981971740722656,86.09107208251953,46.09600067138672
2015-04-29,80.47000122070312,21.39143180847168,43.89249038696289,85.79196166992188,46.4900016784668
2015-04-30,78.7699966430664,21.449403762817383,43.5167350769043,84.77499389648438,45.209999084472656
2015-05-01,78.98999786376953,21.980804443359375,43.53463363647461,85.56975555419922,45.20600128173828
2015-05-04,78.80999755859375,21.845542907714844,43.15887451171875,85.75775909423828,46.10200119018555
