Date,AAPL,FB,NVDA,MSFT,JNJ,TSLA
2019-09-16,53.89984893798828,186.22000122070312,179.83358764648438,134.4434356689453,125.24381256103516,48.5620002746582
2019-09-17,54.095943450927734,188.0800018310547,180.69180297851562,135.48876953125,125.3695068359375,48.95800018310547
2019-09-18,54.60332107543945,188.13999938964844,179.6040496826172,136.60313415527344,126.08497619628906,48.698001861572266
2019-09-19,54.15967559814453,190.13999938964844,176.57040405273438,139.1178436279297,125.794921875,49.31999969482422
2019-09-20,53.367958068847656,189.92999267578125,172.32931518554688,137.51039123535156,127.28384399414062,48.124000549316406
2019-09-23,53.61062240600586,186.82000732421875,174.4748077392578,137.2145538330078,127.37085723876953,48.24599838256836
2019-09-24,53.35570526123047,181.27999877929688,172.1696319580078,135.47891235351562,127.18716430664062,44.641998291015625
2019-09-25,54.17682647705078,182.8000030517578,177.85772705078125,137.43150329589844,126.64573669433594,45.7400016784668
2019-09-26,53.897403717041016,180.11000061035156,176.96957397460938,137.6090087890625,124.57672119140625,48.512001037597656
2019-09-27,53.6351318359375,177.10000610351562,171.4012451171875,135.8240509033203,124.33500671386719,48.42599868774414
2019-09-30,54.89745330810547,178.0800018310547,173.7064208984375,137.1060791015625,125.0891342163086,48.17399978637695
2019-10-01,55.04941940307617,175.80999755859375,173.6365509033203,135.1732177734375,125.67890930175781,48.9379997253418
2019-10-02,53.6694450378418,174.60000610351562,172.67855834960938,132.78668212890625,127.62223815917969,48.625999450683594
2019-10-03,54.12535095214844,179.3800048828125,180.93128967285156,134.39413452148438,126.83910369873047,46.60599899291992
2019-10-04,55.6425895690918,180.4499969482422,181.5899200439453,136.2086639404297,129.22718811035156,46.2859992980957
2019-10-07,55.65484619140625,179.67999267578125,183.9449920654297,135.22250366210938,128.74375915527344,47.54399871826172
2019-10-08,55.00284957885742,177.75,176.85980224609375,133.79257202148438,127.46754455566406,48.0099983215332
2019-10-09,55.647491455078125,179.85000610351562,180.33255004882812,136.32701110839844,124.93444061279297,48.90599822998047
2019-10-10,56.39752960205078,180.02999877929688,182.64768981933594,137.17510986328125,124.77973937988281,48.948001861572266
2019-10-11,57.89760971069336,184.19000244140625,185.6015167236328,137.7470703125,126.9744644165039,49.577999114990234
2019-10-14,57.81427001953125,183.27999877929688,186.140380859375,137.61888122558594,126.38468933105469,51.391998291015625
2019-10-15,57.67946243286133,188.88999938964844,195.95982360839844,139.61093139648438,128.43438720703125,51.577999114990234
2019-10-16,57.44660568237305,189.5500030517578,193.8043670654297,138.4669952392578,130.68710327148438,51.95000076293945
2019-10-17,57.669654846191406,190.38999938964844,193.8841552734375,137.75692749023438,131.6539306640625,52.39400100708008
2019-10-18,57.946632385253906,185.85000610351562,190.0921173095703,135.5084991455078,123.46484375,51.38999938964844
2019-10-21,58.95158386230469,189.75999450683594,195.6005859375,136.5143585205078,123.77423858642578,50.70000076293945
2019-10-22,58.816776275634766,182.33999633789062,195.20143127441406,134.48289489746094,124.91509246826172,51.11600112915039
2019-10-23,59.60602569580078,186.14999389648438,194.6824951171875,135.3408660888672,125.59188842773438,50.93600082397461
2019-10-24,59.704071044921875,186.3800048828125,196.44882202148438,138.00347900390625,123.27147674560547,59.93600082397461
2019-10-25,60.43940734863281,187.88999938964844,204.11276245117188,138.7825469970703,124.09329986572266,65.6259994506836
2019-10-28,61.04482650756836,189.39999389648438,206.35806274414062,142.19468688964844,124.89576721191406,65.54199981689453
2019-10-29,59.632991790771484,189.30999755859375,202.49615478515625,140.85350036621094,124.8377456665039,63.24399948120117
2019-10-30,59.62563705444336,188.25,202.57598876953125,142.60887145996094,128.43438720703125,63.00199890136719
2019-10-31,60.9737434387207,191.64999389648438,200.60012817382812,141.385986328125,127.66090393066406,62.98400115966797
2019-11-01,62.70423126220703,193.6199951171875,202.16685485839844,141.73118591308594,126.84876251220703,62.6619987487793
2019-11-04,63.116004943847656,194.72000122070312,210.06031799316406,142.54969787597656,125.91092681884766,63.49399948120117
2019-11-05,63.025325775146484,194.32000732421875,209.17218017578125,142.46095275878906,126.09465026855469,63.444000244140625
2019-11-06,63.052284240722656,191.5500030517578,207.19630432128906,142.06646728515625,126.61672973632812,65.31600189208984
2019-11-07,63.779991149902344,190.4199981689453,207.9048309326172,142.26368713378906,127.07113647460938,67.10800170898438
2019-11-08,63.95454406738281,190.83999633789062,207.3459930419922,143.940185546875,128.5890655517578,67.4280014038086
2019-11-11,64.46099090576172,189.61000061035156,207.7451629638672,144.0880889892578,127.60289764404297,69.01799774169922
2019-11-12,64.4019775390625,194.47000122070312,209.17218017578125,145.03482055664062,126.99378967285156,69.98600006103516
2019-11-13,65.01905059814453,193.19000244140625,208.13436889648438,145.27149963378906,126.91645812988281,69.22200012207031
2019-11-14,64.56916046142578,193.14999389648438,209.351806640625,146.0111083984375,126.61672973632812,69.87000274658203
2019-11-15,65.33621215820312,195.10000610351562,203.7635040283203,147.89468383789062,130.46473693847656,70.43399810791016
2019-11-18,65.66563415527344,197.39999389648438,211.8365936279297,148.25958251953125,130.35838317871094,69.99800109863281
2019-11-19,65.46650695800781,199.32000732421875,207.55555725097656,148.30886840820312,130.34869384765625,71.90399932861328
2019-11-20,64.70437622070312,197.50999450683594,210.7388916015625,148.0515899658203,131.43157958984375,70.44400024414062
2019-11-21,64.41426849365234,197.92999267578125,209.74098205566406,147.9130401611328,131.9149932861328,70.96600341796875
2019-11-22,64.35772705078125,198.82000732421875,210.4495086669922,148.02191162109375,133.4909210205078,66.60800170898438
2019-11-25,65.48616790771484,199.7899932861328,220.74795532226562,149.64471435546875,133.54933166503906,67.26799774169922
2019-11-26,64.97481536865234,198.97000122070312,216.54673767089844,150.43634033203125,133.53961181640625,65.78399658203125
2019-11-27,65.84756469726562,202.0,217.94485473632812,150.72329711914062,134.10426330566406,66.25800323486328
2019-11-29,65.7025146484375,201.63999938964844,216.44688415527344,149.79315185546875,133.85113525390625,65.98799896240234
2019-12-02,64.94284057617188,199.6999969482422,208.9669952392578,147.98233032226562,133.72459411621094,66.9739990234375
2019-12-03,63.784915924072266,198.82000732421875,207.37916564941406,147.74484252929688,133.5298614501953,67.23999786376953
2019-12-04,64.34789276123047,198.7100067138672,209.1367645263672,148.2791748046875,135.6911163330078,66.60600280761719
2019-12-05,65.29194641113281,199.36000061035156,208.4576873779297,148.3583526611328,135.8663330078125,66.0739974975586
2019-12-06,66.55313110351562,201.0500030517578,211.883056640625,150.15927124023438,136.66465759277344,67.1780014038086
2019-12-09,65.62138366699219,201.33999633789062,211.883056640625,149.7733612060547,136.78147888183594,67.90599822998047
2019-12-10,66.00489807128906,200.8699951171875,213.69061279296875,149.54579162597656,136.2849884033203,69.76799774169922
2019-12-11,66.56788635253906,202.25999450683594,217.0460662841797,150.10977172851562,137.248779296875,70.54000091552734
2019-12-12,66.73751831054688,196.75,223.76698303222656,151.6336669921875,137.59922790527344,71.93599700927734
2019-12-13,67.64470672607422,194.11000061035156,223.68707275390625,152.91012573242188,137.63818359375,71.6780014038086
2019-12-16,68.8026351928711,197.9199981689453,224.84548950195312,153.89964294433594,138.03732299804688,76.30000305175781
2019-12-17,68.93785095214844,198.38999938964844,227.98123168945312,153.06845092773438,139.76046752929688,75.7979965209961
2019-12-18,68.77313232421875,202.5,229.1995849609375,152.75181579589844,139.40028381347656,78.62999725341797
2019-12-19,68.84196472167969,206.05999755859375,235.1415557861328,154.0777587890625,141.5031280517578,80.80799865722656
