,Unnamed: 0,Business Name,Business Zip Code,Neighborhood,name_lower,safegraph_place_id,location_name,street_address,city,region,postal_code,safegraph_brand_ids,brands,date_range_start,date_range_end,raw_visit_counts,raw_visitor_counts,visits_by_day,poi_cbg,visitor_home_cbgs,visitor_daytime_cbgs,visitor_work_cbgs,visitor_country_of_origin,distance_from_home,median_dwell,bucketed_dwell_times,related_same_day_brand,related_same_month_brand,popularity_by_hour,popularity_by_day,device_type
10,413,Headquarters Hair Salon,2127.0,South Boston,headquarters hair salon,sg:00885eea2cde4337b90df4c2cfd76481,Headquarters Hair Salon,545 E Broadway,Boston,MA,2127,,,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,1,1,"[0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",250250604001.0,{},{},"{""250250801001"":4}",{},,6.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",{},"{""Vera Wang"":100,""Barneys New York"":100,""Altar'd State"":100,""HD Supply"":100,""Gap"":100,""Macy's"":100,""Stop & Shop"":100,""Dick's Sporting Goods"":99,""PetSmart"":98,""Planet Fitness"":98,""Kohl's"":98,""Simon mall"":98,""Dunkin'"":97,""Walgreens"":95,""Target"":93,""Subway"":93,""Starbucks"":92}","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]","{""Monday"":1,""Tuesday"":0,""Wednesday"":0,""Thursday"":0,""Friday"":0,""Saturday"":0,""Sunday"":0}","{""android"":0,""ios"":0}"
11,428,House of Nails,2128.0,East Boston,house of nails,sg:acceb69f66bb485d94d63dbdbb3f77aa,House of Nails,1020 Bennington St,Boston,MA,2128,,,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,31,27,"[2,1,1,1,0,0,1,1,1,1,1,0,2,1,1,0,2,0,0,3,3,1,2,1,0,1,1,1,0,1,1]",250250511011.0,"{""250250511011"":4,""250250511012"":4,""250250510002"":4,""250250510001"":4,""250250503001"":4}","{""250250510001"":6,""250250501012"":4,""250251803014"":4,""250173416003"":4,""250251805003"":4,""250250511011"":4}","{""250250501013"":4,""250250303003"":4,""250251801013"":4}","{""US"":26}",2261.0,9.0,"{""<5"":3,""5-20"":20,""21-60"":5,""61-240"":1,"">240"":2}",{},"{""Dunkin'"":52,""Market Basket"":41,""Burger King"":25,""Starbucks"":25,""Target"":16,""sweetgreen"":14,""Stop & Shop"":14,""Subway"":12,""Expressions Shoes "":11,""10 Spot/MadRag"":11,""Embassy Suites Hotels"":11,""Au Bon Pain"":11,""BJ's Wholesale Club"":11,""CVS"":10,""Mobil"":9,""7-Eleven"":9,""Primark Stores EU"":7,""Club Monaco"":7,""Regina Pizzeria"":7,""Great Wolf Lodge"":7}","[0,0,0,0,0,1,1,2,4,1,1,3,3,6,5,5,2,5,2,3,1,0,2,1]","{""Monday"":6,""Tuesday"":6,""Wednesday"":5,""Thursday"":5,""Friday"":6,""Saturday"":2,""Sunday"":1}","{""android"":14,""ios"":13}"
12,518,L Street Tavern,2127.0,South Boston,l street tavern,sg:d964324e5ab344999abfe34f131112bf,L Street Tavern,658A E 8th St,Boston,MA,2127,,,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,177,90,"[8,4,7,16,2,7,2,4,3,6,8,8,1,2,3,6,1,3,10,11,4,10,5,4,5,3,6,2,7,11,8]",250250603012.0,"{""250250602002"":9,""250250603012"":8,""250214401004"":6,""440070008001"":6,""250251006031"":4,""250250605011"":4,""250250605013"":4,""250173322001"":4,""250250612003"":4,""250251805004"":4,""250173363006"":4,""250214112002"":4,""250250911005"":4,""250214192004"":4}","{""250250602002"":4,""250173689014"":4,""250173510001"":4,""250214112002"":4,""360610072006"":4,""250250303003"":4,""250250606001"":4,""250092532051"":4,""250250603012"":4,""250173742003"":4,""250250603013"":4,""250173322001"":4,""120690301022"":4,""250251007001"":4,""340130025003"":4,""250214182003"":4,""250250701011"":4,""250059855001"":4}","{""250092114022"":4,""250259812021"":4,""250250701011"":4,""250250820003"":4}","{""US"":71}",5364.0,74.0,"{""<5"":6,""5-20"":45,""21-60"":34,""61-240"":52,"">240"":40}","{""T.J. Maxx"":20}","{""Dunkin'"":31,""Starbucks"":15,""sweetgreen"":14,""Stop & Shop"":14,""Target"":8,""Trader Joe's"":7,""Speedway"":7,""Simon mall"":7,""Residence Inn by Marriott"":6,""BJ's Wholesale Club"":6,""Mobil"":6,""Burger King"":6,""Legal Sea Foods"":6,""honeygrow"":6,""Loyal Companion"":6,""CrossFit"":5,""Market Basket"":5,""Whole Foods Market"":5}","[35,27,26,25,25,24,33,24,24,26,27,27,28,22,19,18,22,15,13,40,55,56,44,45]","{""Monday"":25,""Tuesday"":10,""Wednesday"":32,""Thursday"":29,""Friday"":26,""Saturday"":32,""Sunday"":23}","{""android"":32,""ios"":57}"
13,518,L Street Tavern,2127.0,South Boston,l street tavern,sg:a6c088cb5fe8415e9ee3821993efb284,L Street Tavern,195 L St,Boston,MA,2127,,,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,130,56,"[3,1,1,4,4,3,2,3,8,9,6,4,6,2,6,3,10,7,5,2,4,2,3,6,4,5,3,4,2,6,2]",250250603012.0,"{""250250603012"":8,""250250706001"":5,""250251011011"":5,""250277531005"":4,""250173426003"":4,""250092054002"":4,""250250603013"":4,""250250921014"":4,""250251011022"":4}","{""250250605014"":5,""250059855001"":5,""250173689021"":4,""250173523001"":4,""250250603012"":4,""250250606001"":4,""250251006012"":4,""250251102011"":4,""250251011022"":4,""250214061021"":4,""250173561002"":4,""250214041001"":4,""250214198003"":4}","{""250250814002"":4,""250250103002"":4,""250250303002"":4,""250250203032"":4}","{""US"":51}",7021.0,99.5,"{""<5"":7,""5-20"":28,""21-60"":20,""61-240"":33,"">240"":42}","{""Advance Auto Parts"":33,""Stop & Shop"":17,""Costco Wholesale Corp."":16}","{""Dunkin'"":38,""Stop & Shop"":25,""Simon mall"":21,""Starbucks"":19,""CVS"":15,""sweetgreen"":14,""McDonald's"":13,""Mobil"":13,""7-Eleven"":12,""Loyal Companion"":11,""BJ's Wholesale Club"":10,""Domino's Pizza"":9,""Star Market"":9,""Planet Fitness"":9,""Cumberland Farms"":9,""Speedway"":9,""Advance Auto Parts"":8,""Target"":8,""Walgreens"":7,""T.J. Maxx"":7}","[39,40,39,37,39,37,37,36,31,27,20,21,20,21,22,23,28,30,28,43,47,46,40,40]","{""Monday"":14,""Tuesday"":12,""Wednesday"":16,""Thursday"":21,""Friday"":28,""Saturday"":21,""Sunday"":18}","{""android"":25,""ios"":27}"
14,556,Little Asia Restaurant,2128.0,East Boston,little asia restaurant,sg:c6815256d0c348ac84c9da5467e88b7c,Little Asia Restaurant,991 Bennington St,Boston,MA,2128,,,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,144,98,"[1,7,3,7,3,8,1,7,7,6,4,4,2,1,1,1,10,9,7,1,2,8,4,6,7,1,6,4,7,6,3]",250250511011.0,"{""250250511013"":10,""250250510001"":5,""440090501032"":4,""250250511011"":4,""250251707023"":4,""250251704001"":4,""250092114011"":4,""250251801013"":4,""250251802002"":4,""250250506001"":4,""250214177022"":4,""250251805001"":4,""250251805003"":4,""250173411013"":4,""250173414004"":4,""250251803011"":4,""250251707024"":4}","{""250250511013"":7,""250251803011"":4,""250092671011"":4,""250251703003"":4,""250173424004"":4,""250250506002"":4,""250251802004"":4,""250250507001"":4,""250250510001"":4,""250251707023"":4,""250092081022"":4,""250173416006"":4,""250251707024"":4,""250251605021"":4,""330151003013"":4,""250092059003"":4,""250251804001"":4,""250251801013"":4,""250251604002"":4,""250250821003"":4,""330110013001"":4,""421298059021"":4,""250251803014"":4,""250251805001"":4}","{""250214172001"":4,""250251706011"":4,""250214111002"":4,""250259816001"":4,""250250702003"":4,""250173672004"":4,""250250910014"":4}","{""US"":94}",3091.0,35.0,"{""<5"":2,""5-20"":48,""21-60"":44,""61-240"":50,"">240"":0}","{""IHOP"":33,""Dunkin'"":33,""GameStop"":16,""Legal Sea Foods"":11}","{""Dunkin'"":49,""Market Basket"":28,""CVS"":27,""Burger King"":26,""Subway"":23,""Target"":21,""Stop & Shop"":21,""Mobil"":21,""Planet Fitness"":17,""Starbucks"":16,""Wendy's"":15,""Gulf Oil"":15,""McDonald's"":14,""Simon mall"":12,""BJ's Wholesale Club"":12,""Sunoco"":11,""PriceRite"":11,""sweetgreen"":10,""Dollar Tree"":9,""7-Eleven"":8}","[2,0,0,1,0,0,2,1,6,5,5,8,14,14,16,18,22,36,34,24,17,15,9,7]","{""Monday"":17,""Tuesday"":8,""Wednesday"":24,""Thursday"":25,""Friday"":28,""Saturday"":27,""Sunday"":15}","{""android"":61,""ios"":39}"
15,573,los arrieros,2128.0,East Boston,los arrieros,sg:7df46480c68645d0b9333d4fbd3691f9,Los Arrieros,13 Meridian St,Boston,MA,2128,,,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,219,140,"[3,9,12,7,6,4,7,6,7,9,8,7,7,6,11,3,7,8,7,4,9,5,5,10,7,4,7,7,7,10,10]",250250506002.0,"{""250250506002"":11,""250250503001"":9,""250250813001"":8,""250250507001"":6,""250250509013"":6,""250250509012"":5,""250251704001"":4,""250250505001"":4,""250251605022"":4,""250250511011"":4,""250251708003"":4,""250092106003"":4,""250092056003"":4,""250250501011"":4,""250250503002"":4,""250250510003"":4,""250251706011"":4,""250250502002"":4,""250250510001"":4,""250214171005"":4,""250251706013"":4,""250250502004"":4,""250251708004"":4,""250250810011"":4,""250251601012"":4}","{""250251708003"":11,""250250506002"":8,""250250510002"":4,""250092072001"":4,""250250506001"":4,""250250503002"":4,""250092105002"":4,""250251708004"":4,""250251606024"":4,""250250701012"":4,""250173688001"":4,""250251605022"":4,""250173381002"":4,""250250702001"":4,""250250501011"":4,""250250606001"":4,""250250304002"":4,""250250507001"":4,""250250504002"":4,""250259813002"":4,""250173336003"":4,""250235309011"":4,""250250509011"":4,""250251703007"":4,""250250509012"":4,""250250511011"":4}","{""250250801001"":4,""250250303002"":4,""250250106001"":4,""250173688001"":4,""250250502003"":4,""250072001004"":4,""250250701018"":4,""250250703001"":4,""250250107011"":4}","{""US"":136}",3817.0,34.0,"{""<5"":6,""5-20"":74,""21-60"":48,""61-240"":44,"">240"":47}","{""Dunkin'"":19,""Target"":13,""Dollar Tree"":12}","{""Dunkin'"":51,""Market Basket"":35,""Burger King"":27,""CVS"":20,""McDonald's"":16,""Planet Fitness"":15,""Subway"":15,""Stop & Shop"":15,""Target"":13,""Starbucks"":13,""Mobil"":13,""BJ's Wholesale Club"":12,""The Home Depot"":12,""Marshalls"":11,""7-Eleven"":11,""Family Dollar Stores"":11,""Pollo Campero"":10,""Get Air"":9,""Simon mall"":8,""Walgreens"":7}","[31,26,20,17,16,16,16,16,30,30,39,37,38,41,39,47,51,46,37,45,47,42,38,40]","{""Monday"":22,""Tuesday"":29,""Wednesday"":32,""Thursday"":34,""Friday"":48,""Saturday"":30,""Sunday"":24}","{""android"":105,""ios"":37}"
16,627,Mi Pueblito Restaurant,2128.0,East Boston,mi pueblito restaurant,sg:d0c7f69ce6eb487c95cba4e7d271f5ec,Mi Pueblito Restaurant,333 Border St,Boston,MA,2128,,,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,536,266,"[6,23,12,16,18,18,20,13,14,20,14,32,15,24,16,14,13,21,11,15,14,15,20,19,21,18,18,23,15,15,23]",250250501012.0,"{""250250501013"":12,""250250502001"":11,""250250501011"":8,""250250501012"":7,""250250506002"":6,""250251708003"":4,""250214152002"":4,""250092051001"":4,""250250920003"":4,""250251401062"":4,""250250509012"":4,""330110019001"":4,""250173423002"":4,""250251601015"":4,""360850197002"":4,""250173341001"":4,""330151061011"":4,""250092521013"":4,""250250511012"":4,""250138023005"":4,""250251605023"":4,""250092068001"":4,""250092055002"":4,""250092063002"":4,""250250001001"":4,""250092511003"":4,""250250921015"":4,""250092052001"":4,""250250813001"":4,""250251701005"":4,""250092072001"":4,""250251703006"":4,""250092071003"":4,""250250803001"":4,""250251804002"":4,""250250509011"":4,""250173381002"":4,""250173503003"":4,""250250301001"":4,""250251708001"":4,""250250507001"":4,""250173425003"":4,""250092071002"":4,""250173688001"":4,""250251605013"":4,""250251101035"":4,""250250506001"":4,""250251601014"":4,""250250502004"":4,""060650430062"":4}","{""250250501012"":13,""250250501013"":8,""250250502001"":8,""250250501011"":7,""250251704004"":7,""250251601014"":5,""250259813002"":5,""250173419011"":4,""250250511012"":4,""250173419022"":4,""250092084002"":4,""250250509011"":4,""250250606001"":4,""250251707012"":4,""250250701018"":4,""250250507002"":4,""250250510002"":4,""250250817005"":4,""250158219041"":4,""250250502004"":4,""250092510001"":4,""250277331022"":4,""250173514032"":4,""250259817001"":4,""250173583002"":4,""250250920003"":4,""250251606021"":4,""250250906001"":4,""250250914002"":4,""250235108002"":4,""250092055002"":4,""250250921015"":4,""250173534002"":4,""250250813001"":4,""250251605022"":4,""250173422012"":4,""250250701014"":4,""440070121023"":4,""250250509012"":4,""250251707024"":4,""250250507003"":4,""250251001007"":4,""250092032005"":4}","{""250092516001"":4,""250251403003"":4,""250251706011"":4,""250250501012"":4,""250259813002"":4,""250250701018"":4,""250092063001"":4,""250251605022"":4,""250173584001"":4,""250214571001"":4,""250250203032"":4,""250250502001"":4,""360610080001"":4,""250092052001"":4,""250250402002"":4,""250250503001"":4,""250251703002"":4,""250251604001"":4,""250214181021"":4,""250251002003"":4}","{""US"":236}",5058.0,40.5,"{""<5"":11,""5-20"":154,""21-60"":159,""61-240"":138,"">240"":74}","{""Chuck E. Cheese's"":20,""PriceRite"":9,""BP"":8,""Dunkin'"":8,""Stop & Shop"":7}","{""Dunkin'"":44,""Market Basket"":33,""Mobil"":21,""Burger King"":19,""McDonald's"":19,""CVS"":15,""Stop & Shop"":15,""BJ's Wholesale Club"":14,""Pollo Campero"":13,""Subway"":13,""The Home Depot"":12,""Simon mall"":12,""Planet Fitness"":12,""Walgreens"":11,""Shaw's"":11,""Dollar Tree"":11,""Target"":10,""Starbucks"":10,""7-Eleven"":10,""Walmart"":9}","[54,54,48,47,46,52,71,88,75,88,91,79,86,100,110,69,74,75,54,64,82,83,71,66]","{""Monday"":66,""Tuesday"":81,""Wednesday"":65,""Thursday"":86,""Friday"":87,""Saturday"":72,""Sunday"":79}","{""android"":155,""ios"":108}"
17,636,Minas Beauty Salon,2128.0,East Boston,minas beauty salon,sg:4315e447882247319475c3af87808d21,Minas Beauty Salon,154 Chelsea St,Boston,MA,2128,,,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,206,99,"[8,2,8,5,4,6,9,9,5,8,10,7,7,6,4,4,2,8,6,6,8,9,10,9,9,8,5,6,4,4,10]",250250507001.0,"{""250250507001"":21,""250259813002"":4,""250250815001"":4,""250092525023"":4,""250173423002"":4,""250251705012"":4,""250250507003"":4,""250250509013"":4,""330151051004"":4,""250250502004"":4}","{""250250507001"":13,""250251702002"":5,""090075801001"":4,""250250501011"":4,""250250509013"":4,""250250303003"":4,""330170850002"":4,""250250510001"":4,""250251707025"":4,""250250911003"":4,""250214175014"":4,""250250511012"":4,""250250506001"":4,""250250502004"":4,""250250606001"":4,""250173423002"":4}","{""250251603001"":4,""250250606001"":4,""250173399004"":4}","{""US"":82}",1257.0,60.0,"{""<5"":3,""5-20"":71,""21-60"":30,""61-240"":41,"">240"":61}","{""Subway"":32,""Shell Oil"":32,""The Men's Wearhouse"":14,""Cumberland Farms"":11}","{""Dunkin'"":37,""Market Basket"":23,""Stop & Shop"":14,""Burger King"":13,""CVS"":11,""Subway"":9,""Mobil"":9,""Simon mall"":9,""BJ's Wholesale Club"":9,""The Home Depot"":7,""Dollar Tree"":6,""T.J. Maxx"":6,""Marshalls"":5,""Starbucks"":5,""Expressions Shoes "":5,""Speedway"":5}","[64,57,55,52,54,54,68,42,29,22,25,34,22,18,26,25,21,28,26,24,36,45,48,60]","{""Monday"":24,""Tuesday"":29,""Wednesday"":34,""Thursday"":25,""Friday"":37,""Saturday"":32,""Sunday"":25}","{""android"":60,""ios"":36}"
18,650,Moonshine 152,2127.0,South Boston,moonshine 152,sg:16307943b6474c5f83709c0d898ca35b,Moonshine 152,152 Dorchester Ave,Boston,MA,2127,,,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,461,267,"[6,17,16,16,14,14,17,29,24,19,15,15,17,25,22,14,14,12,13,16,12,15,14,11,4,4,14,9,12,18,13]",250250612001.0,"{""250235251012"":8,""250251703002"":7,""250250612001"":7,""250250919003"":5,""250250921015"":4,""250251404003"":4,""250250923003"":4,""250250917003"":4,""250251001006"":4,""250214211001"":4,""250250106001"":4,""250092106001"":4,""250250817005"":4,""250251104011"":4,""250173415003"":4,""020900013005"":4,""250173602003"":4,""250251007005"":4,""250173534002"":4,""250250916001"":4,""250092173001"":4,""250092064003"":4,""250250907001"":4,""230050047023"":4,""250250604001"":4,""250235117012"":4,""250173418004"":4,""250173353013"":4,""250250705004"":4,""250235221023"":4,""250235103003"":4,""250092111002"":4,""250250611012"":4,""250173882001"":4,""250250401002"":4,""250250815001"":4,""250235211013"":4,""250250910011"":4,""250250608003"":4,""250251704004"":4,""250250904003"":4,""250250006022"":4,""060372671004"":4,""250251007004"":4,""250250511013"":4,""250251605012"":4,""250056139011"":4,""250214191002"":4,""490351134131"":4,""250250605013"":4,""250250607001"":4,""250056111011"":4,""250250608004"":4,""500070029002"":4}","{""250250612001"":13,""250173534002"":8,""250251009002"":6,""330110105003"":5,""250173311022"":5,""250250701018"":5,""250250705004"":4,""250250924005"":4,""250214202022"":4,""250250607001"":4,""250251601014"":4,""250235303002"":4,""250173165001"":4,""250250701011"":4,""250092103002"":4,""250173154022"":4,""400470006001"":4,""250250817003"":4,""250235031011"":4,""440070113012"":4,""250092532024"":4,""250214564024"":4,""250214175022"":4,""250250701012"":4,""250250511013"":4,""250251605012"":4,""250250919003"":4,""250214175024"":4,""250173602003"":4,""250235102002"":4,""250214132003"":4,""250173524002"":4,""250214176023"":4,""250214175023"":4,""250214179015"":4,""250092111002"":4,""250250801001"":4,""250251011021"":4,""250235221023"":4,""250214182002"":4,""330110143005"":4,""250250923001"":4,""250251203013"":4,""250250608004"":4,""250056139011"":4,""090159001001"":4,""250251401072"":4,""250250401002"":4,""250251006013"":4,""250235232024"":4,""250250106001"":4,""250250603011"":4,""250235051015"":4,""250173415003"":4,""250251104011"":4}","{""250250612001"":18,""250250701018"":6,""250250701011"":6,""250250806011"":4,""250250712011"":4,""250250810011"":4,""250235109001"":4,""250235061024"":4,""250250107021"":4,""250251304041"":4,""250250911005"":4,""250010135001"":4,""250251403001"":4,""250173524001"":4,""250214143003"":4,""250250203011"":4,""250250303003"":4,""250173311022"":4,""250173397002"":4,""250250406001"":4}","{""US"":246}",7298.0,16.0,"{""<5"":38,""5-20"":215,""21-60"":65,""61-240"":70,"">240"":73}","{""Walgreens"":13,""Dunkin'"":8,""Subway"":7,""Target"":7}","{""Dunkin'"":45,""Stop & Shop"":20,""Starbucks"":20,""CVS"":19,""sweetgreen"":18,""Mobil"":16,""Target"":14,""Speedway"":14,""Loyal Companion"":13,""7-Eleven"":12,""Market Basket"":12,""Cumberland Farms"":11,""Simon mall"":10,""Burger King"":10,""BJ's Wholesale Club"":9,""The Home Depot"":9,""Subway"":8,""CrossFit"":8,""McDonald's"":7,""T.J. Maxx"":7}","[30,29,29,21,33,36,41,52,79,74,73,78,90,83,75,63,56,36,30,51,45,54,41,33]","{""Monday"":61,""Tuesday"":63,""Wednesday"":84,""Thursday"":87,""Friday"":73,""Saturday"":47,""Sunday"":46}","{""android"":152,""ios"":113}"
19,674,Napoles Restaurant,2128.0,East Boston,napoles restaurant,sg:2eb4e2d5d8b34af0a9ac037ccc52d1d9,Napoles Restaurant,1233 Bennington St,Boston,MA,2128,,,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,337,179,"[7,10,9,3,7,10,8,9,10,18,20,17,14,12,11,8,14,14,13,7,15,10,15,8,7,15,13,5,5,8,15]",250250511014.0,"{""250250511011"":9,""250250511014"":7,""250251707022"":6,""250251706011"":6,""250251708002"":5,""250250104033"":5,""250251707023"":5,""250250502001"":4,""250092022002"":4,""250251708004"":4,""250251801013"":4,""250250920004"":4,""250092114011"":4,""250092022006"":4,""250250606001"":4,""250092056003"":4,""250251703006"":4,""250251707021"":4,""250173426003"":4,""250251704003"":4,""250251705012"":4,""250092067001"":4,""330110171003"":4,""250173161021"":4,""250092069002"":4,""250250512002"":4,""250251802002"":4,""250251707012"":4,""250251707024"":4,""250173832002"":4,""250250408013"":4,""250251701001"":4,""250092682004"":4,""250250511012"":4,""250250503001"":4,""250251706012"":4,""250250502004"":4,""250251606011"":4,""250250510003"":4,""250173419026"":4}","{""250250511014"":10,""250251707025"":7,""250250002011"":4,""250092022001"":4,""250173334005"":4,""250250203011"":4,""250173424001"":4,""250251707011"":4,""250251805002"":4,""250250512002"":4,""250251606012"":4,""250250511012"":4,""250251706012"":4,""250173425003"":4,""250251707023"":4,""250251705011"":4,""250251708004"":4,""250250910013"":4,""250250203021"":4,""250250704021"":4,""250250510003"":4,""250173419026"":4,""250251702001"":4,""250250705004"":4,""250251705012"":4,""250092070002"":4,""250092114011"":4,""230050170021"":4,""250251703005"":4,""250250511011"":4,""250251801013"":4}","{""250173131011"":5,""250250303003"":5,""250250103002"":5,""250250702001"":4,""250250704021"":4,""250138011021"":4,""250250201012"":4,""330110113002"":4,""250250509011"":4,""250250701018"":4,""250250502004"":4,""250250909012"":4,""250251605021"":4,""250250203032"":4,""250173531012"":4,""250250102043"":4,""250251705011"":4}","{""US"":163}",3240.0,35.0,"{""<5"":17,""5-20"":129,""21-60"":48,""61-240"":85,"">240"":58}","{""Applebee's"":14,""Dollar Tree"":12,""Dunkin'"":10,""Mobil"":8,""SpringHill Suites by Marriott"":5}","{""Dunkin'"":59,""Market Basket"":21,""Burger King"":20,""Stop & Shop"":19,""Starbucks"":18,""Mobil"":15,""CVS"":13,""Target"":13,""7-Eleven"":13,""Subway"":11,""Planet Fitness"":10,""sweetgreen"":10,""The Home Depot"":10,""McDonald's"":9,""Dollar Tree"":9,""Wendy's"":8,""Walgreens"":7,""Burlington"":7,""CrossFit"":7,""Simon mall"":6}","[59,36,15,14,12,30,27,33,35,36,45,61,46,53,48,49,46,50,39,44,51,50,52,60]","{""Monday"":44,""Tuesday"":40,""Wednesday"":42,""Thursday"":51,""Friday"":64,""Saturday"":44,""Sunday"":52}","{""android"":109,""ios"":69}"
20,717,Paris Creperie Seaport,2210.0,South Boston Waterfront,paris creperie seaport,sg:17a903cd97774b12976f46f9f26687a3,Paris Creperie Seaport,60 Seaport Blvd,Boston,MA,2210,,,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,70,67,"[2,3,3,4,1,1,0,1,2,6,7,0,0,2,1,3,3,4,2,1,1,0,4,1,7,3,0,0,2,2,4]",250250606001.0,"{""250250108013"":4,""250173683004"":4,""250250511013"":4,""330110023003"":4,""250250005041"":4,""360610063004"":4,""250173173022"":4,""250250301001"":4,""250250301002"":4,""250250606001"":4,""250250612001"":4,""250235022004"":4,""250092181002"":4}","{""230050025025"":5,""250250608001"":5,""250250904003"":4,""090091846001"":4,""250250701018"":4,""250250606001"":4,""250214561021"":4,""250173503001"":4,""250173216002"":4,""440070157001"":4,""230050001002"":4,""250251304025"":4,""250250610001"":4,""250250612001"":4}","{""090010441001"":6,""250214043021"":6,""250250606001"":5,""250250107021"":5,""250250820003"":5,""250250612001"":4,""250173216002"":4,""250250102034"":4}","{""US"":63}",12263.0,69.0,"{""<5"":0,""5-20"":9,""21-60"":21,""61-240"":28,"">240"":12}","{""McCormick & Schmick's"":33,""Autograph Collection Hotels"":33}","{""Dunkin'"":40,""sweetgreen"":30,""Starbucks"":23,""CVS"":19,""Equinox Fitness Clubs"":16,""Simon mall"":16,""Shell Oil"":10,""Stop & Shop"":10,""Whole Foods Market"":10,""Subway"":10,""The Home Depot"":9,""Star Market"":9,""Mobil"":9,""Juice Press"":7,""Market Basket"":7,""Hannaford Supermarkets"":7,""Westin Hotels & Resorts"":7,""Panera Bread"":7,""Gulf Oil"":7,""Shoppers World"":6}","[18,13,10,9,9,9,9,8,9,8,6,5,4,3,1,0,0,0,1,16,19,36,45,33]","{""Monday"":2,""Tuesday"":3,""Wednesday"":6,""Thursday"":14,""Friday"":17,""Saturday"":22,""Sunday"":6}","{""android"":16,""ios"":51}"
21,746,POLLOS A LA BRASA BETOS,2128.0,East Boston,pollos a la brasa betos,sg:fd403b9a282b42319fb3f7e48f986708,Pollos A La Brasa Betos,69 Bennington St,Boston,MA,2128,,,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,352,187,"[9,5,11,18,9,10,9,23,13,22,18,16,10,13,5,6,15,7,9,7,14,11,5,6,5,16,5,13,13,13,16]",250250507001.0,"{""250250507001"":16,""250250502002"":9,""250250507003"":8,""250250502004"":7,""250250507002"":6,""250250506002"":6,""250250501013"":5,""250250103001"":5,""250250511011"":5,""250259813002"":4,""330150560001"":4,""250250502001"":4,""250250506001"":4,""330059713004"":4,""250173416004"":4,""250250705002"":4,""250251706011"":4,""250250509012"":4,""250251708001"":4,""250173424004"":4,""250250510003"":4,""250214202012"":4,""250173423003"":4,""250251707025"":4,""250251705011"":4,""250251605011"":4,""250250408012"":4,""250250501012"":4,""250251606024"":4,""250250505001"":4,""250250504001"":4,""360650212012"":4,""250251707022"":4}","{""250250507001"":12,""250250502004"":8,""250251701007"":7,""250250501013"":5,""250250304002"":5,""250251701005"":4,""250250509012"":4,""250250502001"":4,""250173510006"":4,""250250505001"":4,""250251706011"":4,""250173831022"":4,""250250509011"":4,""250250507002"":4,""250173834001"":4,""250173322004"":4,""250251006011"":4,""250250501011"":4,""250092609002"":4,""250251703003"":4,""330150560002"":4,""250173515001"":4,""250250921011"":4,""250173424004"":4,""250250511011"":4,""250250507003"":4,""250251704003"":4,""250250501012"":4,""250250509013"":4,""250250502002"":4,""250092069002"":4,""250251805003"":4}","{""250250701013"":5,""250250107011"":4,""250250501012"":4,""250250502001"":4,""250250507001"":4,""250092061001"":4,""250250503001"":4,""250250107021"":4,""250251703004"":4,""250173424003"":4}","{""US"":169}",3254.0,42.5,"{""<5"":9,""5-20"":112,""21-60"":95,""61-240"":72,"">240"":64}","{""Burlington"":14,""Burger King"":10,""Target"":9,""Simon mall"":7,""Dollar Tree"":6,""Starbucks"":5}","{""Dunkin'"":52,""Market Basket"":33,""Subway"":19,""Burger King"":19,""Mobil"":18,""McDonald's"":18,""BJ's Wholesale Club"":14,""CVS"":13,""The Home Depot"":13,""Dollar Tree"":13,""Starbucks"":13,""7-Eleven"":12,""Stop & Shop"":11,""Planet Fitness"":10,""10 Spot/MadRag"":10,""Walgreens"":9,""Target"":9,""Pollo Campero"":9,""Shaw's"":8,""T.J. Maxx"":7}","[56,53,51,49,49,48,35,36,45,52,58,58,59,55,49,49,65,66,60,42,45,59,55,55]","{""Monday"":32,""Tuesday"":49,""Wednesday"":61,""Thursday"":42,""Friday"":70,""Saturday"":48,""Sunday"":50}","{""android"":121,""ios"":65}"
