,Unnamed: 0,Business Name,Business Zip Code,Neighborhood,name_lower,safegraph_place_id,location_name,street_address,city,region,postal_code,safegraph_brand_ids,brands,date_range_start,date_range_end,raw_visit_counts,raw_visitor_counts,visits_by_day,poi_cbg,visitor_home_cbgs,visitor_daytime_cbgs,visitor_work_cbgs,visitor_country_of_origin,distance_from_home,median_dwell,bucketed_dwell_times,related_same_day_brand,related_same_month_brand,popularity_by_hour,popularity_by_day,device_type
10,428,House of Nails,2128.0,East Boston,house of nails,sg:acceb69f66bb485d94d63dbdbb3f77aa,House of Nails,1020 Bennington St,Boston,MA,2128,,,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,24,23,"[0,1,0,1,0,1,1,1,3,3,3,2,3,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0]",250250511011.0,"{""250250510001"":5,""250251703002"":4,""250251803012"":4,""250250503001"":4,""250251708003"":4,""250250511012"":4}","{""250173401006"":7,""250250303003"":4,""250250924001"":4,""250250903003"":4,""250251003004"":4,""250250511012"":4}",{},"{""US"":21}",2484.0,7.5,"{""<5"":2,""5-20"":18,""21-60"":1,""61-240"":1,"">240"":2}",{},"{""Burger King"":40,""Starbucks"":28,""Dunkin'"":27,""Subway"":25,""CVS"":22,""BJ's Wholesale Club"":17,""PriceRite"":13,""Market Basket"":13,""PetSmart"":12,""Target"":11,""7-Eleven"":11,""Expressions Shoes "":9,""Au Bon Pain"":8,""Hilton Garden Inn"":8,""Marshalls"":8,""Stop & Shop"":8,""Five Below"":8,""Ace Hardware"":8,""Chipotle Mexican Grill"":7,""McDonald's"":6}","[2,1,1,1,1,3,4,2,3,7,1,3,4,3,3,2,2,1,3,1,1,2,1,2]","{""Monday"":6,""Tuesday"":3,""Wednesday"":4,""Thursday"":3,""Friday"":5,""Saturday"":2,""Sunday"":1}","{""android"":13,""ios"":10}"
11,518,L Street Tavern,2127.0,South Boston,l street tavern,sg:d964324e5ab344999abfe34f131112bf,L Street Tavern,658A E 8th St,Boston,MA,2127,,,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,70,44,"[2,3,1,3,2,5,7,2,0,3,5,6,6,4,1,0,3,1,0,0,0,2,1,1,2,2,2,3,1,1,1]",250250603012.0,"{""250250603011"":5,""090116601023"":5,""250250602002"":4,""250251010023"":4,""250250603013"":4,""250251007005"":4,""250250603012"":4,""120990053004"":4,""250173507001"":4,""250010112003"":4}","{""090116601023"":5,""250250602002"":4,""120990053004"":4,""250250511012"":4,""250250608001"":4,""120690313081"":4,""250250006011"":4,""250250907004"":4,""250250701013"":4,""250214112002"":4,""250010112003"":4}","{""518400003014"":4,""250173733001"":4}","{""US"":38}",7241.0,49.0,"{""<5"":3,""5-20"":19,""21-60"":16,""61-240"":15,"">240"":17}","{""Loyal Companion"":100,""Dunkin'"":19}","{""Dunkin'"":29,""Stop & Shop"":24,""CVS"":23,""sweetgreen"":16,""Starbucks"":16,""Walgreens"":15,""Trader Joe's"":13,""Speedway"":12,""Shell Oil"":10,""Mobil"":10,""Target"":10,""Btone Fitness"":9,""Market Basket"":9,""DoubleTree by Hilton"":9,""Sunoco"":7,""GameStop"":7,""Wendy's"":7,""7-Eleven"":7,""The Home Depot"":7,""Papa Gino's"":7}","[13,10,10,11,11,11,12,10,13,12,14,11,13,16,12,13,12,14,13,15,16,15,14,15]","{""Monday"":5,""Tuesday"":9,""Wednesday"":11,""Thursday"":10,""Friday"":13,""Saturday"":14,""Sunday"":8}","{""android"":14,""ios"":31}"
12,518,L Street Tavern,2127.0,South Boston,l street tavern,sg:a6c088cb5fe8415e9ee3821993efb284,L Street Tavern,195 L St,Boston,MA,2127,,,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,49,20,"[0,0,2,0,2,2,6,3,2,1,0,1,3,6,1,1,4,2,2,3,1,3,0,0,1,1,2,0,0,0,0]",250250603012.0,"{""250250103002"":4,""250250601011"":4,""250250922002"":4}","{""250250601011"":4,""250250603011"":4,""250214178015"":4,""250214431024"":4}",{},"{""US"":19}",4716.0,102.0,"{""<5"":1,""5-20"":9,""21-60"":6,""61-240"":19,"">240"":14}",{},"{""Stop & Shop"":34,""sweetgreen"":20,""Dunkin'"":17,""Cumberland Farms"":15,""Starbucks"":13,""Wendy's"":11,""The Home Depot"":10,""CVS"":10,""Bertucci's"":10,""Market Basket"":10,""DoubleTree by Hilton"":10,""Whole Foods Market"":10,""Trader Joe's"":10,""Boys & Girls Clubs of America"":10,""BJ's Wholesale Club"":9,""Ace Hardware"":9,""Target"":9,""Sunoco"":8,""Burger King"":6}","[4,4,3,3,3,5,7,4,8,10,11,12,16,14,16,12,12,15,10,8,9,10,7,4]","{""Monday"":3,""Tuesday"":7,""Wednesday"":3,""Thursday"":6,""Friday"":10,""Saturday"":13,""Sunday"":7}","{""android"":4,""ios"":12}"
13,556,Little Asia Restaurant,2128.0,East Boston,little asia restaurant,sg:c6815256d0c348ac84c9da5467e88b7c,Little Asia Restaurant,991 Bennington St,Boston,MA,2128,,,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,86,51,"[8,3,3,8,4,2,5,4,3,2,2,7,3,3,4,8,2,3,1,3,0,2,2,0,0,1,0,2,0,1,0]",250250511011.0,"{""250250511013"":8,""250251801011"":7,""250251707025"":5,""250173131024"":4,""250251704003"":4,""250251802004"":4,""250251106011"":4,""250251802002"":4,""250250511011"":4,""250250503002"":4}","{""250173131024"":4,""250250511011"":4,""250259813002"":4,""250251802002"":4,""250251708004"":4,""250250511013"":4,""250251801011"":4,""250251704003"":4,""250251704002"":4,""250251803013"":4,""250173351005"":4}","{""250250511013"":4}","{""US"":47}",2654.0,39.0,"{""<5"":3,""5-20"":32,""21-60"":18,""61-240"":19,"">240"":14}","{""Subway"":99,""Miracle-Ear"":25,""sweetgreen"":25,""Simon mall"":14}","{""Dunkin'"":56,""Target"":31,""Starbucks"":30,""Market Basket"":27,""Stop & Shop"":27,""CVS"":25,""Mobil"":16,""7-Eleven"":15,""Burger King"":14,""BJ's Wholesale Club"":13,""Planet Fitness"":12,""Subway"":12,""Gulf Oil"":11,""Walgreens"":10,""Sunoco"":10,""Speedway"":10,""McDonald's"":10,""Get Air"":10,""The Home Depot"":9,""CrossFit"":9}","[1,0,2,0,0,0,0,5,2,3,14,18,22,19,16,16,20,23,22,15,8,10,7,6]","{""Monday"":17,""Tuesday"":7,""Wednesday"":13,""Thursday"":13,""Friday"":8,""Saturday"":10,""Sunday"":18}","{""android"":27,""ios"":30}"
14,573,los arrieros,2128.0,East Boston,los arrieros,sg:7df46480c68645d0b9333d4fbd3691f9,Los Arrieros,13 Meridian St,Boston,MA,2128,,,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,90,73,"[1,5,5,1,5,3,3,1,7,5,5,4,4,3,2,6,5,2,3,3,1,0,2,0,1,0,1,4,1,2,5]",250250506002.0,"{""250250505001"":7,""250250511012"":4,""250251606011"":4,""250250511011"":4,""250251601015"":4,""250251706011"":4,""250173422011"":4,""250251606025"":4,""250173543003"":4,""250250510001"":4}","{""250092021023"":5,""250250402001"":4,""250251801013"":4,""250250505001"":4,""250250501011"":4,""250251706011"":4,""250251601015"":4,""250250503002"":4,""250250504001"":4,""250251605021"":4,""250250506002"":4,""250250509012"":4,""250251604001"":4}","{""250250502004"":4,""250250504001"":4}","{""US"":68}",4088.0,22.5,"{""<5"":2,""5-20"":37,""21-60"":30,""61-240"":13,"">240"":8}","{""Pizza Hut"":100,""BJ's Wholesale Club"":25,""Wendy's"":24,""Dunkin'"":19}","{""Market Basket"":48,""Dunkin'"":46,""BJ's Wholesale Club"":29,""Burger King"":29,""Stop & Shop"":24,""Target"":21,""Mobil"":20,""Subway"":20,""CVS"":19,""Starbucks"":17,""Walgreens"":16,""sweetgreen"":15,""McDonald's"":13,""CrossFit"":11,""Family Dollar Stores"":11,""The Home Depot"":11,""Expressions Shoes "":10,""Shaw's"":10,""Planet Fitness"":10,""Dollar Tree"":9}","[5,4,4,3,3,3,6,4,8,15,14,12,16,13,12,12,14,12,12,8,7,8,4,5]","{""Monday"":22,""Tuesday"":20,""Wednesday"":9,""Thursday"":12,""Friday"":11,""Saturday"":11,""Sunday"":5}","{""android"":42,""ios"":29}"
15,627,Mi Pueblito Restaurant,2128.0,East Boston,mi pueblito restaurant,sg:d0c7f69ce6eb487c95cba4e7d271f5ec,Mi Pueblito Restaurant,333 Border St,Boston,MA,2128,,,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,334,165,"[14,16,9,7,11,26,12,13,14,13,10,10,11,12,17,14,11,10,7,9,10,10,10,6,6,12,7,7,7,8,5]",250250501012.0,"{""250250501012"":10,""250250501013"":10,""250250502001"":9,""250250501011"":7,""250250507003"":5,""250250510001"":5,""250250821001"":4,""250250821003"":4,""250250509012"":4,""121090207054"":4,""250092611022"":4,""250251708004"":4,""250251706014"":4,""250214182004"":4,""250251104011"":4,""250251707012"":4,""250251705022"":4,""250092055001"":4,""250250512002"":4,""250250502002"":4}","{""250250501013"":10,""250250501012"":9,""250250501011"":7,""250092502001"":7,""250250502001"":6,""250250512002"":5,""250250507003"":5,""250092051005"":4,""250250821001"":4,""250056420002"":4,""250251702002"":4,""250250502004"":4,""250250503001"":4,""250250804011"":4,""250250509012"":4,""250250708001"":4,""250173528001"":4,""250250509013"":4,""250173425003"":4,""250250507001"":4,""517600609001"":4,""250250502003"":4,""250251705022"":4,""250250906001"":4,""250250512001"":4,""250251104011"":4,""250173426001"":4,""250251606021"":4}","{""250173501043"":6,""250250003021"":4,""250250801001"":4,""250250106001"":4,""250092056001"":4,""250173336003"":4,""250250404012"":4}","{""US"":145}",2494.0,44.5,"{""<5"":5,""5-20"":120,""21-60"":66,""61-240"":79,"">240"":64}","{""Burger King"":15,""Pollo Campero"":12,""Shaw's"":12,""Lowe's"":11,""Sunoco"":11,""Dunkin'"":10,""Shell Oil"":8,""Petco"":7}","{""Dunkin'"":38,""Market Basket"":36,""McDonald's"":26,""Mobil"":23,""BJ's Wholesale Club"":19,""Burger King"":18,""Stop & Shop"":17,""Subway"":15,""Shaw's"":14,""Target"":14,""CVS"":14,""Expressions Shoes "":13,""The Home Depot"":11,""Sunoco"":10,""Speedway"":10,""7-Eleven"":9,""Marshalls"":9,""Starbucks"":9,""Wendy's"":9,""Walgreens"":9}","[39,38,39,39,40,51,45,66,63,61,66,65,66,80,89,70,54,58,60,44,33,39,32,37]","{""Monday"":62,""Tuesday"":44,""Wednesday"":33,""Thursday"":40,""Friday"":53,""Saturday"":41,""Sunday"":61}","{""android"":84,""ios"":79}"
16,636,Minas Beauty Salon,2128.0,East Boston,minas beauty salon,sg:4315e447882247319475c3af87808d21,Minas Beauty Salon,154 Chelsea St,Boston,MA,2128,,,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,95,40,"[4,2,4,6,3,5,2,2,6,1,2,8,5,5,2,3,4,1,2,3,1,3,0,0,5,2,2,2,3,3,4]",250250507001.0,"{""250250507001"":8,""250251705012"":4,""250092052004"":4,""250251005004"":4,""250250506001"":4,""250251605014"":4,""250250507002"":4,""250092541004"":4}","{""250250507001"":7,""250259813002"":6,""250250511011"":5,""250173501041"":4,""250250509012"":4,""250250507002"":4,""250251707025"":4}",{},"{""US"":37}",2593.0,140.0,"{""<5"":3,""5-20"":24,""21-60"":13,""61-240"":16,"">240"":39}","{""PetSmart"":100}","{""Market Basket"":30,""Dunkin'"":30,""Burger King"":24,""Stop & Shop"":17,""Subway"":17,""Mobil"":16,""7-Eleven"":13,""Walgreens"":12,""McDonald's"":11,""CVS"":10,""10 Spot/MadRag"":10,""sweetgreen"":10,""BJ's Wholesale Club"":9,""Advance Auto Parts"":9,""CrossFit"":9,""Speedway"":8,""The Home Depot"":8,""PriceRite"":7,""Cumberland Farms"":7,""Wingstop"":7}","[31,28,28,26,31,33,33,31,31,30,28,26,26,31,28,27,27,28,23,24,22,24,26,27]","{""Monday"":14,""Tuesday"":13,""Wednesday"":14,""Thursday"":15,""Friday"":15,""Saturday"":10,""Sunday"":14}","{""android"":25,""ios"":19}"
17,650,Moonshine 152,2127.0,South Boston,moonshine 152,sg:16307943b6474c5f83709c0d898ca35b,Moonshine 152,152 Dorchester Ave,Boston,MA,2127,,,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,241,155,"[4,10,11,14,12,11,12,8,16,17,6,8,8,9,4,7,7,8,5,6,8,1,10,7,2,3,11,0,3,4,9]",250250612001.0,"{""250250612001"":12,""250250605014"":5,""250214162001"":4,""250250611012"":4,""250251010022"":4,""250235105031"":4,""250250610001"":4,""250250817002"":4,""250277011003"":4,""250251102011"":4,""120860067091"":4,""250056532033"":4,""250250917002"":4,""250235108002"":4,""250250914001"":4,""250251007004"":4,""250250606001"":4,""240054113021"":4,""250214008003"":4,""250214401002"":4,""250250107013"":4,""250092217002"":4,""250250505001"":4,""250277423003"":4}","{""250250612001"":8,""250250819002"":6,""250250611012"":6,""250250605014"":5,""250250605011"":4,""250235107006"":4,""250250920002"":4,""250251010022"":4,""250092091005"":4,""250251207001"":4,""250250709001"":4,""250056532033"":4,""250250608002"":4,""330150035001"":4,""250173415003"":4,""250214203021"":4,""090034811002"":4,""250235202022"":4,""250214132003"":4,""250173418004"":4,""250251007004"":4,""090159001001"":4,""250250701011"":4,""250250917003"":4,""250259812021"":4,""250235108002"":4,""250214024002"":4,""250092173001"":4,""250250507003"":4,""250173748001"":4,""250250923002"":4,""250173702024"":4,""250173545003"":4}","{""250250612001"":10,""250250605011"":5,""250250913002"":4,""250250712011"":4,""250250702001"":4,""250214172001"":4,""330150036011"":4,""250173418001"":4}","{""US"":147}",8073.0,17.0,"{""<5"":16,""5-20"":116,""21-60"":35,""61-240"":38,"">240"":36}","{""Starbucks"":28,""Dunkin'"":19,""Westin Hotels & Resorts"":9}","{""Dunkin'"":43,""Starbucks"":22,""sweetgreen"":20,""CVS"":19,""Stop & Shop"":18,""Loyal Companion"":14,""The Home Depot"":14,""Walgreens"":13,""Market Basket"":13,""Mobil"":13,""Subway"":12,""BJ's Wholesale Club"":12,""Speedway"":11,""Whole Foods Market"":11,""Shell Oil"":10,""7-Eleven"":10,""Target"":10,""Gulf Oil"":9,""Burger King"":9,""Star Market"":8}","[18,22,24,19,17,18,21,24,42,33,35,43,50,46,43,34,33,32,23,18,15,22,23,20]","{""Monday"":47,""Tuesday"":51,""Wednesday"":30,""Thursday"":28,""Friday"":36,""Saturday"":29,""Sunday"":20}","{""android"":79,""ios"":74}"
18,674,Napoles Restaurant,2128.0,East Boston,napoles restaurant,sg:2eb4e2d5d8b34af0a9ac037ccc52d1d9,Napoles Restaurant,1233 Bennington St,Boston,MA,2128,,,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,234,115,"[12,19,13,7,11,9,12,11,8,9,7,10,21,6,7,5,6,6,5,5,6,4,9,2,2,5,4,7,1,4,1]",250250511014.0,"{""250250511014"":12,""250251707025"":6,""250251707024"":5,""250092105002"":4,""250251704001"":4,""250092067001"":4,""250251702002"":4,""250251701001"":4,""170190011002"":4,""250235422001"":4,""250173661005"":4,""250250507002"":4,""250251703005"":4,""250251803014"":4,""250250805002"":4,""250251708004"":4,""120110106073"":4,""250251403005"":4,""250251706012"":4,""250251707021"":4,""250250511012"":4,""250251708003"":4,""250251707022"":4,""250092058003"":4,""250251708001"":4,""250251705022"":4,""250092066003"":4,""250251707023"":4}","{""250250511014"":8,""250092066003"":7,""250251701001"":5,""250251707025"":5,""250092060001"":4,""250251606011"":4,""250251605014"":4,""250092067001"":4,""250173543001"":4,""440070109002"":4,""250251705022"":4,""250251601013"":4,""250251704001"":4,""250251801013"":4,""250251707022"":4,""250251707021"":4,""250251701005"":4,""250251702004"":4,""250251702002"":4,""250092060002"":4,""250250501011"":4,""250092105002"":4,""250251708003"":4}","{""250214042014"":4,""250173744004"":4,""250173591002"":4,""250251706011"":4}","{""US"":106}",3170.0,35.5,"{""<5"":12,""5-20"":89,""21-60"":31,""61-240"":63,"">240"":39}","{""Target"":18,""CVS"":12,""sweetgreen"":9,""Goodwill Industries"":9}","{""Dunkin'"":52,""Market Basket"":26,""Stop & Shop"":23,""Burger King"":18,""Target"":17,""BJ's Wholesale Club"":17,""sweetgreen"":15,""7-Eleven"":14,""The Home Depot"":13,""Wendy's"":12,""Sunoco"":12,""Starbucks"":12,""CVS"":12,""McDonald's"":10,""Mobil"":10,""Walgreens"":9,""Family Dollar Stores"":9,""T.J. Maxx"":9,""Subway"":8,""Planet Fitness"":7}","[41,40,37,30,23,28,34,30,35,32,23,29,30,32,27,28,31,35,33,27,30,37,37,42]","{""Monday"":45,""Tuesday"":31,""Wednesday"":22,""Thursday"":31,""Friday"":39,""Saturday"":31,""Sunday"":35}","{""android"":65,""ios"":47}"
19,717,Paris Creperie Seaport,2210.0,South Boston Waterfront,paris creperie seaport,sg:17a903cd97774b12976f46f9f26687a3,Paris Creperie Seaport,60 Seaport Blvd,Boston,MA,2210,,,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,31,28,"[0,1,2,0,1,7,4,1,5,0,1,2,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0]",250250606001.0,"{""250251006013"":5,""060371287021"":4,""250251203012"":4,""250250509011"":4,""250250304001"":4,""250250606001"":4}","{""340270457012"":4,""250250606001"":4,""371830540134"":4,""150030080053"":4}","{""330110142013"":5}","{""US"":25}",18976.0,56.0,"{""<5"":1,""5-20"":8,""21-60"":10,""61-240"":3,"">240"":9}","{""Starbucks"":48,""lululemon athletica"":14}","{""Starbucks"":46,""Dunkin'"":43,""sweetgreen"":36,""Target"":29,""CVS"":28,""Shake Shack"":25,""Shell Oil"":23,""Juice Press"":21,""Market Basket"":21,""La Colombe"":18,""Loyal Companion"":18,""Equinox Fitness Clubs"":18,""The Home Depot"":17,""Omni Hotels & Resorts"":14,""Stop & Shop"":14,""Sunoco"":13,""7-Eleven"":12,""Legal Sea Foods"":11,""Shaw's"":11,""Westin Hotels & Resorts"":11}","[11,8,5,6,6,6,5,5,5,6,6,4,4,4,4,2,2,2,2,10,9,15,14,13]","{""Monday"":6,""Tuesday"":3,""Wednesday"":1,""Thursday"":3,""Friday"":8,""Saturday"":9,""Sunday"":1}","{""android"":4,""ios"":21}"
20,746,POLLOS A LA BRASA BETOS,2128.0,East Boston,pollos a la brasa betos,sg:fd403b9a282b42319fb3f7e48f986708,Pollos A La Brasa Betos,69 Bennington St,Boston,MA,2128,,,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,168,85,"[5,6,5,6,11,5,12,4,6,3,7,10,5,10,5,4,10,5,7,7,3,8,5,3,1,1,1,3,1,6,3]",250250507001.0,"{""250250507001"":7,""250250806012"":5,""250250509011"":5,""250250502004"":4,""250250506002"":4,""250092102001"":4,""250092067004"":4,""250092071002"":4,""250251707024"":4,""250251703005"":4,""250250502002"":4,""250250509012"":4,""250173840023"":4,""250173425001"":4,""250250202002"":4,""250250507003"":4}","{""250250502001"":7,""250250509011"":6,""250250506002"":4,""250250507001"":4,""250251304022"":4,""250173425001"":4,""250251804001"":4,""250250809003"":4,""250251605014"":4,""250250501012"":4,""250092072001"":4,""250250502002"":4,""250251701002"":4,""250250501013"":4,""250251403001"":4}","{""250251604001"":4,""250250003021"":4,""250173424004"":4,""250092081024"":4}","{""US"":74}",2407.0,46.0,"{""<5"":6,""5-20"":50,""21-60"":42,""61-240"":34,"">240"":36}","{""Walgreens"":16,""Speedway"":11,""Walmart"":9}","{""Dunkin'"":46,""Market Basket"":40,""BJ's Wholesale Club"":19,""Subway"":19,""Burger King"":19,""Starbucks"":18,""Walgreens"":17,""The Home Depot"":17,""CVS"":17,""Shell Oil"":14,""Mobil"":14,""Shaw's"":13,""Stop & Shop"":12,""McDonald's"":12,""Walmart"":11,""Family Dollar Stores"":11,""7-Eleven"":11,""Simon mall"":10,""Marshalls"":10,""Wingstop"":9}","[34,31,32,35,33,32,15,14,17,17,19,19,22,25,17,19,27,34,31,18,14,15,22,32]","{""Monday"":27,""Tuesday"":24,""Wednesday"":19,""Thursday"":29,""Friday"":18,""Saturday"":28,""Sunday"":23}","{""android"":53,""ios"":31}"
21,864,Southie's Own,2127.0,South Boston,southie's own,sg:53506732aa9940d182f58303bc622b1f,Southie's Own,396 W Broadway,Boston,MA,2127,,,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,122,51,"[5,5,5,2,3,6,5,3,4,5,3,5,6,8,4,8,4,9,1,4,0,2,4,4,0,3,4,2,2,3,3]",250250606001.0,"{""250250607001"":5,""250277305002"":4,""250173507003"":4,""250250915001"":4,""250250907004"":4,""250214176011"":4}","{""250250607001"":5,""250250805001"":4,""250235309011"":4,""250250603011"":4,""250214179012"":4,""250092507003"":4,""250250915001"":4,""250214178011"":4,""250250606001"":4,""250173501031"":4,""250214198002"":4}","{""250056131003"":4,""250250903002"":4}","{""US"":49}",10330.0,53.0,"{""<5"":3,""5-20"":32,""21-60"":30,""61-240"":17,"">240"":40}","{""Dunkin'"":49}","{""Dunkin'"":68,""Stop & Shop"":37,""CVS"":37,""Loyal Companion"":22,""7-Eleven"":21,""Starbucks"":20,""Cumberland Farms"":19,""Market Basket"":17,""BJ's Wholesale Club"":17,""Simon mall"":16,""Mobil"":16,""Subway"":14,""Speedway"":14,""McDonald's"":14,""Ocean State Job Lot"":14,""sweetgreen"":14,""The Home Depot"":13,""Dollar Tree"":13,""Chipotle Mexican Grill"":12,""Walgreens"":12}","[32,30,30,30,30,30,30,38,21,16,19,20,26,22,18,17,19,15,8,5,8,5,25,31]","{""Monday"":24,""Tuesday"":21,""Wednesday"":14,""Thursday"":12,""Friday"":20,""Saturday"":15,""Sunday"":16}","{""android"":30,""ios"":26}"
22,890,Sunny Florists,2127.0,South Boston,sunny florists,sg:48c1e56da4554d739937c486a157b8aa,Sunny Florists,9 W Broadway # R123,Boston,MA,2127,,,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,274,167,"[8,17,17,12,16,15,6,8,14,16,11,17,9,6,3,2,6,7,3,10,1,3,13,13,7,10,6,3,2,6,7]",250250612001.0,"{""250250612001"":9,""250173311011"":5,""360290131023"":5,""250251010022"":5,""250250813001"":4,""250214192001"":4,""250250608004"":4,""250235202013"":4,""250250907003"":4,""250235091024"":4,""250250607001"":4,""250250108011"":4,""500259673001"":4,""250250610001"":4,""250250909012"":4,""250277324004"":4,""250251708002"":4,""250251304022"":4,""250214133001"":4,""250235021014"":4,""250214180041"":4,""250250712011"":4,""250251804002"":4,""250250608002"":4,""250092070002"":4}","{""250250612001"":12,""250250709002"":4,""250235411001"":4,""250250907001"":4,""250214121003"":4,""250250818001"":4,""250173311011"":4,""250056304001"":4,""250056122003"":4,""250173511005"":4,""250235421011"":4,""250250608004"":4,""250250606001"":4,""250251005002"":4,""250250801001"":4,""250214412021"":4,""250250804012"":4,""250250607001"":4,""500259673001"":4,""250250920003"":4,""250250502003"":4,""250235202013"":4,""250250806013"":4,""330110028003"":4}","{""250250612001"":7,""250173572002"":4,""250250303001"":4,""250250107023"":4,""250056513001"":4,""250173161024"":4,""250250701011"":4}","{""US"":139}",7603.0,11.0,"{""<5"":17,""5-20"":156,""21-60"":55,""61-240"":38,"">240"":8}","{""Market Basket"":14,""LA Fitness"":12,""True Value Hardware"":7,""Starbucks"":5}","{""Dunkin'"":38,""Stop & Shop"":28,""Starbucks"":28,""sweetgreen"":20,""CVS"":20,""Market Basket"":18,""Mobil"":14,""Loyal Companion"":13,""Speedway"":11,""7-Eleven"":11,""McDonald's"":10,""The Home Depot"":9,""CrossFit"":9,""Cambria Suites"":8,""Shell Oil"":8,""Gulf Oil"":7,""Subway"":7,""Dollar Tree"":7,""Sunoco"":7,""Walgreens"":7}","[27,15,5,12,19,20,24,25,28,35,22,20,19,25,29,14,7,17,10,11,10,15,18,25]","{""Monday"":52,""Tuesday"":59,""Wednesday"":37,""Thursday"":46,""Friday"":40,""Saturday"":16,""Sunday"":24}","{""android"":83,""ios"":82}"
23,907,Taqueria Jalisco,2128.0,East Boston,taqueria jalisco,sg:153fb471efec4b0fbed7cf1abf158bc2,Taqueria Jalisco,291 Bennington St,Boston,MA,2128,,,2020-03-01T00:00:00-05:00,2020-04-01T00:00:00-04:00,50,47,"[3,3,2,7,3,1,0,1,2,4,2,2,2,2,0,2,1,1,2,2,0,1,0,1,2,0,0,1,2,0,1]",250250509011.0,"{""250250509011"":6,""250214182004"":4,""250251704001"":4,""250250503001"":4,""250259813002"":4,""440070182001"":4,""250250510001"":4,""250251702001"":4}","{""250250511012"":7,""250251702001"":4,""250251701007"":4,""250250509011"":4,""250173162021"":4,""250214197001"":4,""250214422023"":4,""250250501012"":4}",{},"{""US"":40}",3732.0,41.0,"{""<5"":1,""5-20"":17,""21-60"":14,""61-240"":12,"">240"":6}","{""BP"":33}","{""Dunkin'"":50,""Market Basket"":32,""CVS"":23,""McDonald's"":20,""Burger King"":20,""Walgreens"":18,""T.J. Maxx"":18,""Stop & Shop"":17,""Target"":15,""The Home Depot"":15,""BJ's Wholesale Club"":14,""Mobil"":13,""Walmart"":13,""Starbucks"":12,""Pollo Campero"":11,""7-Eleven"":11,""PriceRite"":11,""Dollar Tree"":10,""YMCA"":10,""Ford Motor Company"":10}","[6,6,7,7,8,8,7,9,8,9,10,6,8,6,14,10,5,6,4,2,3,5,5,5]","{""Monday"":7,""Tuesday"":9,""Wednesday"":12,""Thursday"":7,""Friday"":5,""Saturday"":3,""Sunday"":7}","{""android"":28,""ios"":18}"
