,Unnamed: 0,Business Name,Neighborhood,name_lower,safegraph_place_id,location_name,street_address,city,region,postal_code,safegraph_brand_ids,brands,date_range_start,date_range_end,raw_visit_counts,raw_visitor_counts,visits_by_day,poi_cbg,visitor_home_cbgs,visitor_daytime_cbgs,visitor_work_cbgs,visitor_country_of_origin,distance_from_home,median_dwell,bucketed_dwell_times,related_same_day_brand,related_same_month_brand,popularity_by_hour,popularity_by_day,device_type
0,972,AMAZING EYEBROW THREADING,East Boston,amazing eyebrow threading,sg:1778f7ea768f49e08955854106288d87,Amazing Eyebrow Threading,174 Sumner St,Boston,MA,2128,,,2020-07-01T00:00:00-04:00,2020-08-01T00:00:00-04:00,159,81,"[2,6,8,1,3,3,2,7,4,4,4,3,7,4,8,5,7,9,2,4,2,6,5,7,2,2,4,13,7,8,10]",250250504001.0,"{""250251008006"":4,""250250511013"":4,""250251706013"":4,""250251606012"":4,""250250509011"":4,""250251704003"":4,""250250501012"":4,""250250922001"":4,""250251606021"":4,""250250503002"":4,""250250505001"":4,""250251005004"":4,""250251706011"":4}","{""250251008006"":6,""250250501013"":4,""250173411012"":4,""250250505001"":4,""250251606012"":4,""250250511013"":4,""250250503002"":4,""250251706011"":4,""250092101001"":4,""250251302003"":4,""250250507003"":4}",{},"{""US"":64}",5338.0,40.0,"{""<5"":5,""5-20"":49,""21-60"":33,""61-240"":31,"">240"":41}","{""Hyundai Motor"":33,""Whole Foods Market"":33,""AutoZone"":25,""Stop & Shop"":20,""Embassy Suites Hotels"":17,""Mohegan Sun"":14,""Shell Oil"":13}","{""Dunkin'"":36,""Mobil"":26,""McDonald's"":22,""Burger King"":19,""Market Basket"":18,""CVS"":18,""Starbucks"":16,""Stop & Shop"":16,""Subway"":14,""Target"":12,""7-Eleven"":11,""Wingstop"":9,""BJ's Wholesale Club"":9,""Shaw's"":9,""Wendy's"":9,""Planet Fitness"":7,""Expressions Shoes "":7,""Pollo Campero"":7,""Walgreens"":7,""The Home Depot"":6}","[9,8,7,8,8,22,31,39,40,51,54,45,50,48,45,28,28,27,20,9,12,10,12,10]","{""Monday"":18,""Tuesday"":21,""Wednesday"":30,""Thursday"":28,""Friday"":36,""Saturday"":16,""Sunday"":10}","{""android"":44,""ios"":35}"
1,973,Americano Espresso Bar,East Boston,americano espresso bar,sg:ba3ab7f62fee4456a178ce2b4daaaa7e,Americano Espresso Bar,155 Meridian St,Boston,MA,2128,,,2020-07-01T00:00:00-04:00,2020-08-01T00:00:00-04:00,234,166,"[4,10,5,2,9,4,10,7,8,2,5,6,12,15,7,8,10,7,4,6,7,6,13,8,6,4,9,10,13,14,3]",250250506001.0,"{""250251801013"":7,""250251801011"":6,""250250506002"":6,""250250507002"":5,""250250503002"":5,""250250507001"":5,""250250502001"":5,""250250509011"":4,""250251707022"":4,""250251708001"":4,""250173691005"":4,""250250512003"":4,""250092055001"":4,""250250504002"":4,""250251601012"":4,""250250505001"":4,""250251802004"":4,""250251706011"":4,""250173426003"":4,""250251708004"":4,""250250506001"":4,""250250511012"":4,""250250503001"":4,""250251605021"":4,""250251401022"":4,""250251606025"":4,""250250510001"":4,""250250501013"":4,""250173424002"":4,""250250510002"":4,""250250502002"":4,""250250512002"":4,""250173425003"":4,""250250509012"":4,""250259803001"":4}","{""250250505001"":8,""250250507001"":7,""250250509012"":7,""250250503002"":6,""250251801013"":5,""250250512002"":5,""250250501013"":4,""250250102041"":4,""250250511011"":4,""250251706011"":4,""250173515002"":4,""250092221001"":4,""250214198002"":4,""250173513002"":4,""250251802004"":4,""250173401006"":4,""250173411013"":4,""250250510001"":4,""250214561011"":4,""250251704002"":4,""250251701003"":4,""250250503001"":4,""250092502003"":4,""250251601012"":4,""250251705011"":4,""250259803001"":4,""250251604002"":4,""250173426003"":4,""250250512003"":4,""250250502001"":4,""250251401022"":4,""250251801011"":4,""250251708001"":4}",{},"{""US"":157}",3525.0,12.0,"{""<5"":5,""5-20"":159,""21-60"":50,""61-240"":14,"">240"":6}","{""ServiceMaster"":17,""Shaw's"":17,""Au Bon Pain"":12,""Goodwill Industries"":12,""Dunkin'"":12,""Walgreens"":11,""Stop & Shop"":8}","{""Dunkin'"":54,""Mobil"":34,""Market Basket"":34,""McDonald's"":27,""Shaw's"":26,""Target"":26,""Stop & Shop"":25,""Burger King"":23,""CVS"":22,""Subway"":22,""Starbucks"":21,""The Home Depot"":21,""Dollar Tree"":20,""Walgreens"":18,""BJ's Wholesale Club"":17,""7-Eleven"":16,""Walmart"":15,""Speedway"":14,""Wendy's"":14,""Marshalls"":13}","[7,10,3,0,0,0,6,34,17,13,16,25,35,27,20,26,23,19,16,10,13,13,11,7]","{""Monday"":31,""Tuesday"":42,""Wednesday"":37,""Thursday"":53,""Friday"":28,""Saturday"":20,""Sunday"":23}","{""android"":102,""ios"":62}"
2,979,Biddy Hair Salon,East Boston,biddy hair salon,sg:034a50053bbf4751b4f5de195c214e02,Biddy Hair Salon,273 Meridian St,Boston,MA,2128,,,2020-07-01T00:00:00-04:00,2020-08-01T00:00:00-04:00,4,3,"[0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0]",250250502001.0,{},{},{},"{""US"":5}",,45.0,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":2,"">240"":0}","{""The Home Depot"":99}","{""Dunkin'"":63,""The Home Depot"":61,""Subway"":61,""Rexel"":33,""Loyal Companion"":33,""EagleRider"":33,""Hyatt Regency"":33,""Shaw's"":33,""Market Basket"":33,""Wegmans Food Markets"":33,""BJ's Wholesale Club"":33,""Advance Auto Parts"":32,""Texas Roadhouse"":32,""Panera Bread"":32,""PetSmart"":32,""CVS"":29,""Sonic"":29,""Target"":26,""Starbucks"":26,""Shell Oil"":26}","[0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,1,0,0,0,0,0,0]","{""Monday"":0,""Tuesday"":0,""Wednesday"":0,""Thursday"":2,""Friday"":0,""Saturday"":2,""Sunday"":0}","{""android"":0,""ios"":4}"
3,988,Cafe Gigu,East Boston,cafe gigu,sg:8b1e1784ee514d1bbf25d08847375594,Cafe Gigu,102 Meridian St,Boston,MA,2128,,,2020-07-01T00:00:00-04:00,2020-08-01T00:00:00-04:00,159,128,"[4,3,8,5,3,3,2,3,5,7,1,6,5,3,8,5,2,3,1,6,11,5,10,7,3,5,7,14,4,3,7]",250250503001.0,"{""250250503001"":6,""250251707023"":5,""250250505001"":5,""250250510001"":5,""250251703002"":4,""250250920004"":4,""250251702002"":4,""250251801013"":4,""250250503002"":4,""250251703006"":4,""250251804002"":4,""250251601014"":4,""250250506001"":4,""250173426003"":4,""250250504001"":4,""250173426001"":4,""250214035003"":4,""250092055001"":4,""250251708001"":4,""250251706013"":4,""250250509012"":4,""250251603001"":4,""250250506002"":4,""250250507003"":4,""250250712011"":4,""250251708002"":4}","{""120950169041"":5,""250251707021"":5,""250250505001"":5,""250251708001"":4,""250251703003"":4,""250250507001"":4,""250250509012"":4,""250250504001"":4,""250250809003"":4,""250092609004"":4,""250251704001"":4,""250250503002"":4,""250251703001"":4,""250250506001"":4,""250250512001"":4,""250251707023"":4,""250250201013"":4,""250251603001"":4,""250251701007"":4,""250173418002"":4,""250250503001"":4,""250092068001"":4,""250251702002"":4,""250173426002"":4,""250250501012"":4}",{},"{""US"":118}",3393.0,20.0,"{""<5"":6,""5-20"":75,""21-60"":34,""61-240"":28,"">240"":16}","{""Wendy's"":13}","{""Dunkin'"":51,""Burger King"":27,""Market Basket"":26,""Mobil"":24,""The Home Depot"":20,""Subway"":17,""Marshalls"":16,""Target"":15,""BJ's Wholesale Club"":14,""CVS"":13,""Dollar Tree"":13,""Planet Fitness"":13,""T.J. Maxx"":13,""McDonald's"":12,""Shaw's"":12,""Shell Oil"":11,""Speedway"":11,""Stop & Shop"":10,""Starbucks"":10,""Sunoco"":10}","[9,11,9,9,9,11,11,10,14,13,19,27,26,25,24,34,30,20,22,18,11,14,20,11]","{""Monday"":21,""Tuesday"":30,""Wednesday"":24,""Thursday"":26,""Friday"":31,""Saturday"":12,""Sunday"":15}","{""android"":79,""ios"":49}"
4,992,chinese dragon,East Boston,chinese dragon,sg:51040e76fd124501b785fe088c966c2d,Chinese Dragon,380 Chelsea St,Boston,MA,2128,,,2020-07-01T00:00:00-04:00,2020-08-01T00:00:00-04:00,106,68,"[8,7,4,8,2,3,4,4,4,5,1,5,1,3,4,5,3,3,1,2,2,4,2,2,1,1,0,3,5,4,5]",250250509011.0,"{""250250509011"":14,""250250903001"":4,""250173416006"":4,""250251707023"":4,""250250505001"":4,""250251703005"":4,""250235112003"":4,""250250003022"":4,""440030210011"":4,""250251703006"":4,""250250507003"":4}","{""250250509011"":10,""250092057005"":4,""250214175021"":4,""250250801001"":4,""250092084002"":4,""250235112003"":4,""250251707023"":4,""250173834003"":4,""250251703006"":4,""250173688002"":4,""250092081012"":4,""250250505001"":4}",{},"{""US"":60}",5234.0,35.5,"{""<5"":5,""5-20"":42,""21-60"":17,""61-240"":22,"">240"":20}","{""Wingstop"":25,""Burger King"":16}","{""Dunkin'"":60,""Stop & Shop"":25,""Mobil"":24,""McDonald's"":23,""Market Basket"":22,""The Home Depot"":21,""Target"":21,""Shaw's"":20,""Shell Oil"":19,""BJ's Wholesale Club"":18,""7-Eleven"":18,""Subway"":17,""Burger King"":16,""Dollar Tree"":16,""CVS"":15,""Starbucks"":15,""AutoZone"":14,""Speedway"":14,""Cumberland Farms"":11,""Wendy's"":11}","[8,6,3,3,5,5,6,5,7,22,24,24,29,28,25,14,20,21,15,13,10,5,9,9]","{""Monday"":6,""Tuesday"":12,""Wednesday"":25,""Thursday"":22,""Friday"":19,""Saturday"":13,""Sunday"":9}","{""android"":30,""ios"":34}"
5,1020,House of Nails,East Boston,house of nails,sg:acceb69f66bb485d94d63dbdbb3f77aa,House of Nails,1020 Bennington St,Boston,MA,2128,,,2020-07-01T00:00:00-04:00,2020-08-01T00:00:00-04:00,17,14,"[0,2,0,1,0,1,3,2,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0]",250250511011.0,"{""250251705022"":4,""250250511012"":4}",{},{},"{""US"":11}",3168.0,8.0,"{""<5"":0,""5-20"":14,""21-60"":1,""61-240"":2,"">240"":0}",{},"{""Dunkin'"":61,""Market Basket"":50,""Burger King"":31,""Get Air"":29,""CVS"":24,""Starbucks"":21,""Stop & Shop"":21,""Dollar Tree"":17,""Wendy's"":16,""Blick Art Materials"":14,""MOOYAH"":14,""Target"":14,""GNC (General Nutrition Centers)"":14,""BJ's Wholesale Club"":14,""Planet Fitness"":13,""T.J. Maxx"":12,""7-Eleven"":12,""Family Dollar Stores"":11,""Costco Wholesale Corp."":11,""Walmart"":9}","[0,0,0,0,0,2,1,0,1,0,1,2,2,2,1,2,4,1,0,1,1,0,2,0]","{""Monday"":3,""Tuesday"":4,""Wednesday"":3,""Thursday"":3,""Friday"":0,""Saturday"":2,""Sunday"":2}","{""android"":9,""ios"":4}"
6,1022,Italian express pizzeria,East Boston,italian express pizzeria,sg:1071f84255b64f56b21d234ec93b6e1b,Italian Express Pizzeria,336 Sumner St,Boston,MA,2128,,,2020-07-01T00:00:00-04:00,2020-08-01T00:00:00-04:00,71,41,"[2,3,3,2,0,2,1,2,1,5,0,2,1,2,4,3,1,2,2,3,1,1,4,6,1,3,2,2,3,2,5]",250250504002.0,"{""250250506002"":4,""250251006011"":4,""250250910013"":4,""250250504002"":4,""250251801013"":4,""250173353021"":4,""250250512002"":4,""370850704021"":4}","{""250250910013"":4,""250092092001"":4,""250173353021"":4,""250250509012"":4,""250250512002"":4,""250250505001"":4,""250250506002"":4,""250251801013"":4,""250251006011"":4,""250173411025"":4,""250250811003"":4}",{},"{""US"":38}",4817.0,55.0,"{""<5"":3,""5-20"":18,""21-60"":18,""61-240"":26,"">240"":6}","{""Courtyard by Marriott"":50}","{""The Home Depot"":36,""Dunkin'"":36,""McDonald's"":25,""Mobil"":24,""Burger King"":22,""Stop & Shop"":19,""CVS"":17,""Shaw's"":17,""Market Basket"":17,""Starbucks"":17,""BJ's Wholesale Club"":16,""Costco Wholesale Corp."":16,""Speedway"":15,""Walmart"":15,""Hyatt Regency"":15,""T.J. Maxx"":13,""Sunoco"":13,""Target"":12,""Dollar Tree"":12,""sweetgreen"":12}","[7,4,4,4,4,5,5,7,7,9,7,10,10,9,11,11,11,10,14,10,20,22,22,22]","{""Monday"":8,""Tuesday"":6,""Wednesday"":12,""Thursday"":13,""Friday"":20,""Saturday"":5,""Sunday"":7}","{""android"":21,""ios"":17}"
7,1030,La Chiva Restaurant,East Boston,la chiva restaurant,sg:c67877c51f64478188edad8a68fc7f3e,La Chiva Restaurant,259 Bennington St,Boston,MA,2128,,,2020-07-01T00:00:00-04:00,2020-08-01T00:00:00-04:00,300,197,"[10,14,7,8,11,11,13,8,6,10,8,5,7,10,6,11,10,11,9,4,10,7,7,12,14,7,11,16,10,7,20]",250250502004.0,"{""250092081024"":8,""250250509012"":8,""250250509011"":7,""250250511012"":6,""250250502001"":5,""250250501013"":4,""250251606012"":4,""250250510001"":4,""250251706014"":4,""250251701005"":4,""250250507003"":4,""250259813002"":4,""250250507001"":4,""250250512002"":4,""250251705011"":4,""250251606011"":4,""250251606025"":4,""250173423003"":4,""250173514032"":4,""250173213006"":4,""250173212002"":4,""330150560001"":4,""250251703005"":4,""250251708002"":4,""250173419022"":4,""250251605011"":4,""250092055001"":4,""250251601014"":4,""250250511013"":4,""250250502003"":4,""250251703004"":4,""250214182002"":4,""250250501011"":4,""250250511011"":4,""250251703001"":4,""250250502004"":4,""250250505001"":4,""250092066003"":4}","{""250250509012"":7,""250251701005"":5,""250250510001"":5,""250214225023"":5,""250251404007"":5,""440070128013"":4,""250251605011"":4,""250250701017"":4,""090035027003"":4,""250173212002"":4,""250173513002"":4,""250251707025"":4,""250250510002"":4,""250250502001"":4,""250092046001"":4,""250250502004"":4,""250173213006"":4,""250250603011"":4,""250251606011"":4,""250251705011"":4,""250250511013"":4,""250251703005"":4,""250251708002"":4,""250173514032"":4,""250251706011"":4,""250250507001"":4,""250092058003"":4,""250250501013"":4,""250250507003"":4,""250173416006"":4,""250251605021"":4,""250250505001"":4,""250250509011"":4,""250251707022"":4,""250251708001"":4,""250250511011"":4}",{},"{""US"":179}",3599.0,11.0,"{""<5"":14,""5-20"":193,""21-60"":59,""61-240"":22,"">240"":12}","{""B.GOOD"":14,""Hilton Garden Inn"":14,""Subway"":10,""Planet Fitness"":10,""America's Food Basket"":8,""Dunkin'"":8,""Family Dollar Stores"":7,""Burger King"":6}","{""Dunkin'"":49,""Mobil"":33,""Market Basket"":28,""McDonald's"":24,""Burger King"":24,""Target"":20,""BJ's Wholesale Club"":19,""Starbucks"":19,""Subway"":18,""The Home Depot"":17,""CVS"":17,""Stop & Shop"":17,""Shaw's"":15,""Speedway"":14,""Walmart"":13,""Dollar Tree"":13,""Wendy's"":13,""Planet Fitness"":13,""Shell Oil"":13,""7-Eleven"":12}","[21,12,9,9,5,6,20,27,27,29,22,28,29,26,27,27,23,27,30,26,20,31,23,20]","{""Monday"":33,""Tuesday"":49,""Wednesday"":41,""Thursday"":45,""Friday"":59,""Saturday"":41,""Sunday"":32}","{""android"":112,""ios"":84}"
8,1038,Little Asia Restaurant,East Boston,little asia restaurant,sg:c6815256d0c348ac84c9da5467e88b7c,Little Asia Restaurant,991 Bennington St,Boston,MA,2128,,,2020-07-01T00:00:00-04:00,2020-08-01T00:00:00-04:00,95,61,"[1,0,0,1,3,1,1,3,3,5,2,6,4,0,3,6,5,2,4,2,6,2,5,3,2,4,5,6,4,2,4]",250250511011.0,"{""250250511013"":5,""250250108021"":4,""250173425001"":4,""250251601012"":4,""250250512001"":4,""250214081014"":4,""250250504002"":4,""484391109015"":4}","{""250250511013"":5,""250251705022"":4,""250250203011"":4,""250173398022"":4,""250092060002"":4,""360811617003"":4,""250251802002"":4,""250092067001"":4,""484391109015"":4,""250250408012"":4,""250250510003"":4,""250251601012"":4,""250251708003"":4,""250173425001"":4,""250250504002"":4,""250251703001"":4,""250250511011"":4}",{},"{""US"":55}",3309.0,24.0,"{""<5"":5,""5-20"":41,""21-60"":13,""61-240"":31,"">240"":5}","{""Jeep"":20,""Dunkin'"":19}","{""Dunkin'"":49,""Market Basket"":31,""Burger King"":30,""BJ's Wholesale Club"":24,""CVS"":23,""Stop & Shop"":21,""Mobil"":21,""McDonald's"":16,""Target"":16,""Starbucks"":15,""The Home Depot"":14,""Shaw's"":11,""Lowe's"":11,""Speedway"":11,""99 Restaurants"":10,""CrossFit"":9,""Planet Fitness"":9,""Dollar Tree"":8,""Get Air"":8,""Cumberland Farms"":8}","[0,0,0,0,0,1,1,2,4,5,9,9,13,13,12,12,18,15,23,21,12,11,3,1]","{""Monday"":12,""Tuesday"":13,""Wednesday"":13,""Thursday"":16,""Friday"":17,""Saturday"":7,""Sunday"":17}","{""android"":25,""ios"":32}"
9,1048,Mexicali Sushi Bar,East Boston,mexicali sushi bar,sg:22f6650f6a6040fba9b1bfbe97453c39,Mexicali Sushi Bar,199 Sumner St,Boston,MA,2128,,,2020-07-01T00:00:00-04:00,2020-08-01T00:00:00-04:00,6,6,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6]",250250503002.0,"{""250250505001"":4,""250251707024"":4}",{},{},"{""US"":5}",4665.0,98.0,"{""<5"":1,""5-20"":2,""21-60"":0,""61-240"":1,"">240"":2}",{},"{""Burger King"":45,""Starbucks"":42,""Planet Fitness"":32,""Dig Inn"":17,""Legal Sea Foods"":17,""Eddie V's Prime Seafood"":17,""Hermès"":17,""Four Seasons Hotels and Resorts"":17,""Paper Source"":17,""HearUSA"":17,""Macy's"":16,""Comfort Inn"":16,""Honda"":16,""CrossFit"":16,""CITGO"":16,""Big Lots Stores"":15,""GameStop"":15,""Simon mall"":15,""United States Postal Service (USPS)"":14,""Dunkin'"":13}","[2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,4,4]","{""Monday"":0,""Tuesday"":0,""Wednesday"":0,""Thursday"":0,""Friday"":6,""Saturday"":0,""Sunday"":0}","{""android"":4,""ios"":0}"
