name,street_address_x,city,region,postal_code,brands,date_range_start,date_range_end,raw_visit_counts,raw_visitor_counts,visits_by_day,poi_cbg,visitor_home_cbgs,visitor_daytime_cbgs,visitor_work_cbgs,visitor_country_of_origin,median_dwell,bucketed_dwell_times,popularity_by_hour,popularity_by_day,DBAName,street_address_y,CITY,State,LICSTATUS,LICENSECAT,DESCRIPT,LicenseAddDtTm,dayphn,Property_ID,Latitude,Longitude
Ilona,783 Tremont St,Boston,MA,2118,,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,506,282,"[11,10,22,21,23,14,17,18,27,17,28,23,15,14,21,18,18,16,13,15,9,11,14,15,17,15,13,15,11,11,14]",250250708002.0,"{""250250708002"":10,""250250708001"":9,""250173502001"":7,""250173311012"":7,""250250104051"":7,""250250301001"":6,""250250709001"":5,""250250805002"":5,""250250709002"":5,""250250821002"":4,""250251001006"":4,""250251101037"":4,""250250006023"":4,""250010149001"":4,""250214123002"":4,""440070161001"":4,""250173527002"":4,""250250821001"":4,""250173531022"":4,""250250102031"":4,""250250702003"":4,""250250106002"":4,""250250107012"":4,""250250104052"":4,""250250811002"":4,""250235102004"":4,""250250801001"":4,""250173688005"":4,""250173704003"":4,""250250911004"":4,""250250903002"":4,""330150500002"":4,""250250108023"":4,""250251606023"":4,""250173543003"":4,""361190013031"":4,""250277310011"":4,""250250806011"":4,""250250804011"":4,""250173391004"":4,""250173323005"":4,""440070159003"":4,""360610067001"":4,""250250106001"":4,""250173530004"":4,""250250008022"":4,""250214161021"":4,""250250507003"":4,""250250817002"":4,""250250811001"":4,""250251703005"":4,""250092082003"":4,""250250108012"":4,""250250820002"":4}","{""250250709001"":7,""250250806011"":6,""250250106002"":6,""250250104051"":5,""250250923003"":5,""250173744001"":5,""250250923001"":5,""250214161014"":4,""250251604001"":4,""250250706002"":4,""250250804011"":4,""250250708002"":4,""250010149001"":4,""250250612001"":4,""250250709002"":4,""250010153003"":4,""250250706001"":4,""250250803001"":4,""250173336001"":4,""340030062013"":4,""250250708001"":4,""250250503001"":4,""250173502001"":4,""250250919003"":4,""250250801001"":4,""250214571004"":4,""250250708003"":4,""360610218002"":4,""250214009001"":4,""250250606001"":4,""250173543003"":4,""361190013031"":4,""250251103011"":4,""250250104041"":4,""250251403003"":4,""120860046081"":4,""250251001007"":4,""250056151001"":4,""250250705004"":4,""330130410001"":4,""250250811001"":4,""250250810011"":4,""250250107012"":4,""250214010003"":4,""250250808011"":4,""250251011024"":4,""250173419025"":4,""250173546002"":4,""250250805002"":4}","{""250250106001"":5,""360610049001"":4,""250250805001"":4,""250250705002"":4,""250250809001"":4,""330150033021"":4,""250250303002"":4,""250010153003"":4,""250250104043"":4,""250250612001"":4,""250173323005"":4,""250250810011"":4,""340030154003"":4,""250250104051"":4,""250173583001"":4,""250173703002"":4,""250251604001"":4,""250250606001"":4,""250250107021"":4,""250250105003"":4,""250251202012"":4,""250173584001"":4}","{""US"":258}",71.5,"{""<5"":22,""5-20"":135,""21-60"":78,""61-240"":129,"">240"":142}","[96,81,85,86,83,80,95,88,93,103,106,101,90,97,95,88,109,98,105,115,121,128,131,118]","{""Monday"":57,""Tuesday"":55,""Wednesday"":72,""Thursday"":80,""Friday"":86,""Saturday"":82,""Sunday"":74}",,493 Massachusetts,Roxbury,MA,Active,FS,Eating & Drinking,2018-11-08 11:32:12,16173910502,422083.0,0.0,0.0
Juice Press,225 Franklin St,Boston,MA,2110,Juice Press,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,249,93,"[0,11,7,0,0,14,16,14,15,14,1,1,13,13,16,13,11,0,0,2,11,6,10,7,1,0,11,10,13,10,9]",250250701018.0,"{""250214421012"":9,""250251703005"":4,""330170801001"":4,""440070113023"":4,""250250304002"":4,""250092121002"":4,""250214051002"":4,""250173424004"":4,""250092131002"":4,""250173391001"":4,""360870119022"":4,""250251105021"":4,""250214227001"":4,""250214002002"":4,""360610113001"":4,""250214012001"":4,""250235051012"":4,""250214151023"":4,""250250406001"":4,""250173511005"":4}","{""250250701018"":28,""250214122002"":5,""120570063004"":5,""360610092001"":4,""250173528002"":4,""250250604003"":4,""250277105001"":4,""250173424004"":4,""250214211004"":4,""360610113001"":4,""270530238015"":4,""250056303002"":4,""250214151023"":4,""250173684005"":4}","{""250250701018"":40,""270531261003"":4}","{""US"":86}",209.0,"{""<5"":1,""5-20"":57,""21-60"":21,""61-240"":67,"">240"":103}","[0,0,0,0,0,0,22,43,76,96,102,121,135,150,142,114,87,43,20,8,8,4,2,1]","{""Monday"":40,""Tuesday"":50,""Wednesday"":49,""Thursday"":59,""Friday"":48,""Saturday"":2,""Sunday"":1}",,225 Franklin,Boston,MA,Active,FT,Eating & Drinking w/ Take Out,2017-02-08 15:40:12,16462854078,158047.0,42.356134999999995,-71.054068
Boloco,283 Longwood Ave,Boston,MA,2115,Boloco,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,499,254,"[2,17,12,7,4,22,21,18,25,20,11,11,22,16,29,19,20,15,9,10,18,19,23,16,7,5,16,24,25,19,17]",250250103002.0,"{""250250103002"":14,""250173512043"":8,""250277531003"":5,""250251403003"":5,""250235601005"":5,""250010135001"":5,""250250005043"":4,""250214564011"":4,""250173161022"":4,""250173826022"":4,""250092052004"":4,""250235115003"":4,""250277081001"":4,""250251204004"":4,""250173687002"":4,""250235308011"":4,""250173396006"":4,""250250510001"":4,""250250911004"":4,""250251403006"":4,""250214008002"":4,""360290047005"":4,""250173501031"":4,""250250915001"":4,""250173578004"":4,""250056413002"":4,""250214212002"":4,""250235105021"":4,""330170802022"":4,""250235422002"":4,""250173651003"":4,""250250406001"":4,""250173744004"":4,""250251402021"":4,""440070157001"":4,""250173311022"":4,""250250203012"":4,""250173593003"":4,""250214010001"":4,""250250711012"":4,""230010410003"":4,""250250810011"":4}","{""250250103002"":18,""250250810011"":14,""250214226004"":8,""330150650061"":5,""250250909012"":5,""250214025001"":5,""250235105021"":4,""330170802022"":4,""250235061012"":4,""250250705004"":4,""250010153002"":4,""250250701011"":4,""250173231002"":4,""250251403003"":4,""250173735001"":4,""250214421031"":4,""250173398022"":4,""060379203391"":4,""250092543011"":4,""250056313001"":4,""250214009002"":4,""230099653005"":4,""250214194003"":4,""250235114003"":4,""250250104051"":4,""250173106011"":4,""250092121002"":4,""250250912002"":4,""250214007002"":4,""250056122002"":4,""250173341003"":4,""330170850003"":4,""330151031002"":4,""250173840021"":4,""250250104081"":4,""170438444021"":4,""250214008002"":4,""330150036021"":4,""250173371023"":4,""250056413002"":4,""250235601005"":4,""060855078084"":4,""250173740003"":4}","{""250250103002"":20,""250250810011"":14,""250092531003"":5,""250173550002"":4,""330170802021"":4,""250250806011"":4,""250173835012"":4,""250173837004"":4,""250173531012"":4,""250235108003"":4,""250092603013"":4,""120950135071"":4,""250235601006"":4,""250173336003"":4,""250214203011"":4,""230050040011"":4}","{""US"":233}",32.0,"{""<5"":19,""5-20"":194,""21-60"":104,""61-240"":78,"">240"":104}","[58,55,53,55,55,61,79,94,92,96,115,125,122,102,93,99,86,87,66,51,51,58,59,62]","{""Monday"":70,""Tuesday"":79,""Wednesday"":93,""Thursday"":103,""Friday"":85,""Saturday"":40,""Sunday"":29}",,283 LONGWOOD ,BOSTON,MA,Active,FT,Eating & Drinking w/ Take Out,2006-12-07 13:36:32,16172662200,,0.0,0.0
Starbucks,360 Huntington Ave,Boston,MA,2115,Starbucks,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,110,54,"[0,0,0,3,0,6,2,4,14,3,0,1,9,7,6,8,4,1,2,1,6,3,3,3,1,1,9,8,1,2,2]",250250104051.0,"{""250250104051"":13,""250250104052"":7,""250250806011"":5,""250250104041"":4,""250250104043"":4,""250173396004"":4,""250251202012"":4,""250173581001"":4}","{""250250104051"":15,""250250806011"":7,""250214564023"":4,""250250104043"":4,""090010212001"":4,""250250803001"":4,""250173825001"":4,""250251104033"":4}","{""250250104051"":20,""250251104033"":4}","{""US"":50}",66.0,"{""<5"":3,""5-20"":11,""21-60"":30,""61-240"":49,"">240"":17}","[17,17,17,18,17,18,19,19,24,39,40,32,27,34,26,10,17,7,3,13,15,15,17,16]","{""Monday"":25,""Tuesday"":23,""Wednesday"":14,""Thursday"":27,""Friday"":12,""Saturday"":5,""Sunday"":4}",,700 COMMONWEALTH ,BOSTON,MA,Active,FT,Eating & Drinking w/ Take Out,2008-03-13 13:14:02,16173532947,,0.0,0.0
Starbucks,300 Longwood Ave,Boston,MA,2115,Starbucks,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,3478,1559,"[22,157,123,31,15,155,156,147,175,166,34,19,157,152,167,152,144,26,20,40,136,141,127,167,28,24,191,149,146,141,170]",250250810011.0,"{""250250810011"":20,""250235071011"":10,""250056516003"":9,""250250102032"":9,""250092211003"":8,""250056502012"":8,""120111103212"":8,""250277441022"":8,""250250103002"":8,""250214006002"":7,""250250702001"":7,""250277221004"":7,""250235251011"":7,""250214008001"":7,""250173311022"":6,""250092062003"":6,""390610239011"":6,""120190302031"":6,""250173312001"":5,""250173164001"":5,""250173852021"":5,""250251104011"":5,""250235309011"":5,""330150670004"":5,""250214123001"":5,""250250006013"":5,""250158202031"":5,""250251004004"":5,""250214421031"":5,""250092047013"":4,""250214091022"":4,""250251402021"":4,""250214202023"":4,""250173566012"":4,""250056133001"":4,""250173512033"":4,""250056312003"":4,""250092526013"":4,""250250105001"":4,""250250812001"":4,""250214142004"":4,""250250105003"":4,""060590218123"":4,""250214006001"":4,""330150036021"":4,""250173143022"":4,""250092525023"":4,""250250920003"":4,""250173172021"":4,""250250712011"":4,""250250810014"":4,""250110405023"":4,""250056551002"":4,""250214571003"":4,""250158222002"":4,""250251001004"":4,""250277541003"":4,""250173611005"":4,""250214001003"":4,""250173125013"":4,""250251204003"":4,""250214035001"":4,""250173372013"":4,""230110220001"":4,""510131030001"":4,""250056102032"":4,""250235423004"":4,""250173301002"":4,""250173831021"":4,""250250804012"":4,""250235081012"":4,""250173549002"":4,""250056303001"":4,""270833604002"":4,""250173371023"":4,""330150630011"":4,""250214012003"":4,""250173689021"":4,""250214061021"":4,""340270457041"":4,""250250813002"":4,""250235303001"":4,""250251103011"":4,""250250915001"":4,""250173331003"":4,""250235452004"":4,""250173744004"":4,""250173341001"":4,""090159041001"":4,""250173703006"":4,""250173396005"":4,""361031586051"":4,""250173509001"":4,""250250917002"":4,""250056514002"":4,""250173419026"":4,""250173419021"":4,""250250921015"":4,""090091753001"":4,""250214111005"":4,""250056311004"":4,""360910606021"":4,""250235232021"":4,""250251001002"":4,""250173601001"":4,""250138131013"":4,""250214175022"":4,""250092171003"":4,""250056441021"":4,""250235062033"":4,""250214182004"":4,""250277543002"":4,""250173251006"":4,""250214104004"":4,""250110405022"":4,""250173011011"":4,""250056139011"":4,""360290100033"":4,""250173353023"":4,""250173414003"":4,""250235441004"":4,""250214111003"":4,""330112003001"":4,""250092103001"":4,""250173740003"":4,""250250008024"":4,""250235011024"":4,""330170850003"":4,""250250819002"":4,""250214151023"":4,""090159041002"":4,""330170816002"":4,""440070106004"":4,""250251004003"":4,""250173324002"":4,""250235091011"":4,""250173241011"":4,""440070157001"":4,""250214176013"":4,""250173531021"":4,""250235091022"":4,""250250821001"":4,""250277211021"":4,""250214024006"":4,""250277322022"":4,""250056541004"":4,""250056111021"":4,""250056402002"":4,""250251001006"":4,""250010146001"":4,""250250901001"":4,""250173394001"":4,""250277392001"":4,""250173422021"":4,""250138120021"":4,""250173419023"":4,""330110106001"":4,""250056401005"":4,""230050031002"":4,""250250711013"":4,""250173261022"":4,""250277323022"":4,""250010144023"":4,""250250916001"":4,""250056161002"":4,""250235105025"":4,""250250705004"":4,""250277531003"":4,""250173682001"":4,""250251703005"":4,""250173652014"":4,""330150670001"":4,""250173602004"":4,""250173154031"":4,""250250924003"":4,""250214008002"":4,""121150006011"":4,""250173336003"":4,""250250811003"":4,""090091703002"":4,""250251404007"":4,""250092611012"":4,""250214412031"":4,""250250708002"":4,""250173101002"":4,""250214225023"":4,""250250902003"":4,""330110121002"":4,""250173423001"":4,""250251304062"":4,""250056139023"":4,""361031351031"":4,""250092114021"":4,""250235422003"":4,""250251005004"":4,""250092607002"":4,""361190068011"":4,""330150039021"":4,""250214104001"":4,""250250817004"":4,""250214421032"":4,""250173735001"":4,""250251104012"":4,""250092172012"":4,""121050145014"":4,""330150036014"":4,""250092101001"":4,""250056171022"":4,""250277574003"":4,""250173271031"":4,""250250904004"":4,""360210011003"":4,""250251401023"":4,""090116961001"":4,""250173738002"":4,""250251301006"":4,""250251705021"":4,""250235301002"":4,""250251106072"":4,""250214012004"":4,""250092233002"":4,""250214161012"":4,""090035204001"":4,""250092066003"":4,""250250918001"":4,""250173105002"":4,""500070002002"":4,""250056318002"":4,""250092113003"":4,""132910002053"":4,""250277051003"":4,""250250904001"":4,""250250004023"":4,""250092526012"":4,""090035148001"":4,""250173837004"":4,""250277431003"":4,""090116952014"":4,""250138122011"":4,""330130310011"":4,""250250821002"":4,""250092681002"":4,""230310360014"":4,""250214176023"":4,""330170830024"":4,""250214162007"":4,""250251701007"":4,""250092047011"":4,""250251005003"":4,""250173131011"":4,""360570722002"":4,""250039004002"":4,""230050026001"":4,""250173391003"":4,""250173583001"":4,""330130380001"":4,""250235071043"":4,""250173735002"":4,""330110142011"":4,""250250918002"":4,""250251008006"":4,""250173587002"":4,""250173691005"":4,""250250814002"":4,""250277322021"":4,""090035043001"":4,""250235202012"":4,""250173567011"":4,""250173689011"":4,""250138132042"":4,""250056522002"":4,""440070161002"":4,""250250008022"":4,""250214201004"":4,""250251302005"":4,""250250924002"":4,""250092059001"":4,""250251008004"":4,""250277502004"":4,""250092054001"":4,""250092112001"":4,""440050401036"":4,""250173509003"":4,""250214051001"":4,""360690520004"":4,""250235061012"":4,""250214043022"":4,""250092611023"":4,""250173201042"":4,""250173631031"":4,""250092213002"":4,""250056510011"":4,""230050048022"":4,""250277191002"":4,""330150040003"":4,""250173201041"":4,""250056102041"":4,""250251707022"":4,""250173151001"":4,""250235211013"":4,""250214201002"":4,""250251004001"":4,""250250917003"":4,""250092121002"":4,""250250809001"":4,""250173413001"":4,""250251706014"":4,""250173613004"":4,""250173001001"":4,""250173839021"":4,""250251304024"":4,""340076035032"":4,""250251003001"":4,""250092041011"":4,""250214572005"":4,""330199759021"":4,""330110162022"":4,""250173545001"":4,""250251105022"":4,""250010127002"":4,""250110410003"":4,""250214022002"":4,""250214412032"":4,""250277121021"":4,""250214131005"":4,""250173577001"":4,""250173416003"":4,""250250007043"":4,""250173425001"":4,""250173281002"":4,""250173641013"":4,""540330321024"":4,""250056002033"":4,""250173333002"":4,""250173651002"":4,""250173564004"":4,""250173838001"":4}","{""250250810011"":116,""250250103002"":32,""250250901001"":9,""250251707022"":7,""250235114004"":7,""250173567011"":7,""250251605021"":6,""250250914001"":6,""250251008004"":6,""250173414003"":6,""250235423005"":6,""230310350003"":6,""250092171003"":5,""250214421031"":5,""250251302005"":5,""250173164001"":5,""230050033001"":5,""440050401036"":5,""250214051004"":5,""250250104032"":5,""330170816002"":5,""250250605014"":5,""250235452004"":5,""250214035001"":5,""250010115002"":5,""250214012004"":5,""250056311004"":4,""250214180042"":4,""250277532002"":4,""230190125001"":4,""250056441021"":4,""250250007042"":4,""250235062033"":4,""250235081012"":4,""250138126002"":4,""250173621002"":4,""250173507004"":4,""250173549002"":4,""250056303001"":4,""250092021021"":4,""330151075001"":4,""330170830024"":4,""250250804012"":4,""250277092013"":4,""250214113023"":4,""250056551002"":4,""250251001004"":4,""440030218002"":4,""440050404002"":4,""250251001002"":4,""250173601001"":4,""250173684003"":4,""250092141001"":4,""250010122002"":4,""250214180022"":4,""250251004004"":4,""250056102041"":4,""250010149003"":4,""250250201012"":4,""060710020313"":4,""250092141003"":4,""250250911002"":4,""250235211013"":4,""250251005003"":4,""250056513002"":4,""250039004002"":4,""500059570002"":4,""250214182004"":4,""250214196004"":4,""250173732004"":4,""250173731004"":4,""250277391004"":4,""250173281002"":4,""250214104004"":4,""250173342002"":4,""250277532003"":4,""230310360014"":4,""250214176023"":4,""250056002033"":4,""250250817003"":4,""250214222005"":4,""250173564004"":4,""250173651002"":4,""250250102043"":4,""250235451004"":4,""250173738002"":4,""250251106074"":4,""250173335021"":4,""250173509001"":4,""250235307002"":4,""250250917002"":4,""250056514002"":4,""250173419026"":4,""250214081021"":4,""250056312003"":4,""250056406004"":4,""250173362002"":4,""250250503002"":4,""250250921011"":4,""250277106004"":4,""250250910014"":4,""230310340021"":4,""250173312001"":4,""330110008003"":4,""250250711013"":4,""250092062003"":4,""250235011022"":4,""250173593004"":4,""090035204001"":4,""250250918001"":4,""250173105002"":4,""250173364021"":4,""250250104051"":4,""250251402021"":4,""250173372024"":4,""330110024004"":4,""250214202023"":4,""250173566012"":4,""250251202012"":4,""250214226007"":4,""230190225001"":4,""250250924002"":4,""250214153001"":4,""250235303004"":4,""250173671002"":4,""250250918002"":4,""250056112021"":4,""330110131002"":4,""250250924003"":4,""250214103002"":4,""250173691005"":4,""250251708001"":4,""250250303002"":4,""250250705004"":4,""250250004014"":4,""250039352003"":4,""250235423006"":4,""250214006002"":4,""250173371023"":4,""250010121015"":4,""250056318002"":4,""250277431002"":4,""250250813002"":4,""250235117012"":4,""250056311003"":4,""250214203024"":4,""250173602001"":4,""510411009022"":4,""250173165005"":4,""250251401061"":4,""250173732003"":4,""250250108023"":4,""250173271011"":4,""250235012023"":4,""250214176013"":4,""250235611004"":4,""250277491003"":4,""250214024006"":4,""250173411023"":4,""250010131002"":4,""250173521022"":4,""250092526013"":4,""250250812001"":4,""250056533042"":4,""060590218123"":4,""250214006001"":4,""250250402002"":4,""250039004003"":4,""250173740003"":4,""250251011011"":4,""250173583001"":4,""250235071043"":4,""250235441003"":4,""330150039021"":4,""250173744001"":4,""250173738001"":4,""250173165003"":4,""250056139023"":4,""250056316002"":4,""250092691005"":4,""250214111001"":4,""250056552002"":4,""250173735001"":4,""361190055003"":4,""250092101001"":4,""250173311024"":4,""250092661002"":4,""250214001004"":4,""250056139011"":4,""250235251011"":4,""120111103212"":4,""360690520004"":4,""330150037012"":4,""250235441004"":4,""330170850003"":4,""250092011004"":4,""360830522034"":4,""250138121014"":4,""250092054001"":4,""250092114023"":4,""291892163001"":4,""250251802001"":4,""250092516001"":4,""250214051001"":4,""250214164004"":4,""250214201002"":4,""250250102032"":4,""250251004001"":4,""250214173001"":4,""250092047023"":4,""250214001002"":4,""250250801001"":4,""250235611005"":4,""250056503003"":4,""250277102002"":4,""250173861003"":4,""250251703006"":4,""090159041002"":4,""250056122004"":4,""250056411011"":4,""250235241023"":4,""250214178015"":4,""250235091022"":4,""250251104032"":4,""250056402002"":4,""250250811003"":4,""250235107003"":4,""090093434001"":4,""250250902003"":4,""250235021023"":4,""250277612001"":4,""250010146001"":4,""250173394001"":4,""330110121002"":4,""250173423001"":4,""250214044005"":4,""250173422021"":4,""250250702001"":4,""090159041001"":4,""250235401031"":4,""250214123001"":4,""250214023001"":4,""250092171002"":4,""250173118001"":4,""230010410003"":4,""250251201053"":4,""330039561005"":4,""250092041011"":4,""250214572005"":4,""250173652014"":4,""250173214002"":4,""250235411002"":4,""250173131012"":4,""361031586051"":4,""250173231004"":4,""250277394001"":4,""250173534002"":4,""250214135002"":4,""250250808012"":4,""250056302005"":4,""250173577001"":4,""250214131005"":4,""250056515004"":4,""090034641023"":4,""250173416003"":4,""230110103002"":4,""330130030013"":4,""250235071041"":4,""510131030001"":4,""330110143005"":4,""250056102032"":4,""250056510011"":4,""230050048022"":4,""250056507001"":4,""250277191002"":4,""250214192001"":4,""250214042014"":4,""250173602004"":4,""250059856001"":4,""250056122002"":4,""250092651013"":4,""250173362007"":4,""250214161012"":4}","{""250250810011"":142,""250250103002"":31,""250173424003"":8,""250092516001"":8,""250173682004"":7,""250250503001"":6,""250235251013"":6,""250173152003"":6,""330150670004"":5,""250250606001"":5,""250250806011"":5,""250214007003"":5,""250056122001"":5,""250214224005"":4,""250235305005"":4,""250250102032"":4,""250250511014"":4,""250277121012"":4,""250235071043"":4,""250214042014"":4,""250173602004"":4,""250092092002"":4,""250250701018"":4,""250235252042"":4,""510411009022"":4,""250250102034"":4,""250214035003"":4,""330150034003"":4,""250158209004"":4,""250092056002"":4,""250250814002"":4,""250250923002"":4,""250251403005"":4,""250277392002"":4,""250214151012"":4,""250056408002"":4,""250173413002"":4,""250214123001"":4,""250173335013"":4,""250010109002"":4,""330170805002"":4,""250251011023"":4,""250235117021"":4,""250250701011"":4,""250259803001"":4,""440030209042"":4,""250214191001"":4,""330151062003"":4,""250277491002"":4,""230190155002"":4,""250092683003"":4,""230050033001"":4,""250214161013"":4,""250214151011"":4,""330130322002"":4,""250056101002"":4,""250235012023"":4,""250250108021"":4,""250250801002"":4,""250214172001"":4,""250277317001"":4,""250250810012"":4,""250056313002"":4,""250251706011"":4,""250010102082"":4,""360595178022"":4,""250092070001"":4,""250138129013"":4,""250277395003"":4,""330130030013"":4,""250235117022"":4,""250214035001"":4,""250173418004"":4,""250173201043"":4,""250250001001"":4,""250235454002"":4,""090093433001"":4,""090159041001"":4,""250173394002"":4,""250214023001"":4,""250138132071"":4,""250251207002"":4,""250214231003"":4,""420110135002"":4,""250250811002"":4,""250214042023"":4,""090034871002"":4,""120190302031"":4,""250250920001"":4,""250250812001"":4,""250214024002"":4,""090034681021"":4,""250250903002"":4,""250250916002"":4,""250250701012"":4,""250092114011"":4,""250039008002"":4,""480410020151"":4,""090034641022"":4,""250173364021"":4,""250056412002"":4,""440070115001"":4,""250092173002"":4,""250173173011"":4,""250173684002"":4,""250092531003"":4,""330150034001"":4,""250173515001"":4,""250173572004"":4,""250251201031"":4,""250250903001"":4,""250173123003"":4,""250138121014"":4,""250214421021"":4,""250173672004"":4,""440070008003"":4,""230310340013"":4,""330110102003"":4,""250214002001"":4,""250214123004"":4,""250250810014"":4}","{""US"":1501}",103.0,"{""<5"":34,""5-20"":524,""21-60"":676,""61-240"":1359,"">240"":885}","[87,86,88,90,97,173,450,698,903,1084,1186,1239,1253,1210,1229,1043,742,484,296,230,212,175,180,157]","{""Monday"":543,""Tuesday"":593,""Wednesday"":623,""Thursday"":752,""Friday"":770,""Saturday"":119,""Sunday"":78}",,700 COMMONWEALTH ,BOSTON,MA,Active,FT,Eating & Drinking w/ Take Out,2008-03-13 13:14:02,16173532947,,0.0,0.0
Starbucks,273 Huntington Ave,Boston,MA,2115,Starbucks,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,855,548,"[11,15,18,17,16,32,29,29,44,30,47,31,22,30,35,36,25,22,36,22,31,22,24,33,29,36,23,22,24,26,38]",250250104041.0,"{""250250104051"":58,""250250806011"":37,""250250104042"":32,""250250104043"":28,""250250104052"":21,""250250104041"":15,""250214008003"":8,""250250809002"":7,""360710105006"":7,""250251201031"":5,""250250105001"":5,""250173511005"":5,""250251703002"":5,""250250105002"":5,""250235212022"":4,""250250907002"":4,""060730162011"":4,""250250606001"":4,""250251402022"":4,""250173852021"":4,""250250907001"":4,""250251101035"":4,""250250804012"":4,""250173414001"":4,""250092108002"":4,""250173672006"":4,""250250101042"":4,""040135231044"":4,""440070121023"":4,""250092106001"":4,""250250815001"":4,""250250103002"":4,""361190118003"":4,""250173341001"":4,""250250919003"":4,""250250808011"":4,""250250919002"":4,""250251204004"":4,""250250103001"":4,""250250924004"":4,""250173851002"":4,""250173822004"":4,""250277612001"":4,""250250104053"":4,""250173364013"":4,""250138132042"":4,""250250302001"":4,""250250701018"":4,""250173331004"":4,""250250701016"":4,""250250104031"":4,""250056422001"":4,""250250810013"":4,""250235105022"":4,""250173511001"":4,""250092631003"":4,""250250104033"":4,""250173745004"":4,""250250810012"":4,""440050401021"":4,""250251701001"":4,""250251303001"":4,""250250709001"":4,""120730014012"":4,""250250703001"":4,""250173537002"":4,""250250501013"":4,""250173212002"":4,""250251304041"":4,""250250708002"":4,""240317002042"":4,""250214161013"":4,""250092070002"":4}","{""250250104051"":54,""250250806011"":34,""250250104043"":29,""250250104042"":25,""250250104041"":23,""250250104052"":19,""330059714021"":7,""250250104053"":7,""250250106001"":7,""330112001002"":6,""250250922004"":6,""250250810012"":6,""250250606001"":6,""250250709001"":5,""330110028005"":5,""250235212022"":5,""250250810013"":5,""250173241022"":5,""250277318006"":5,""250173735004"":4,""250250303002"":4,""250173537002"":4,""250250501013"":4,""250250103002"":4,""361190118003"":4,""250173740002"":4,""250250102043"":4,""060730133101"":4,""250250105002"":4,""040135231044"":4,""170978649012"":4,""250250703001"":4,""250250808011"":4,""250250105001"":4,""180190501001"":4,""250173662011"":4,""250173151001"":4,""330110103012"":4,""250250911004"":4,""250173524001"":4,""250250403001"":4,""120810020072"":4,""510594322021"":4,""250251202011"":4,""250173334004"":4,""250251704004"":4,""250251005003"":4,""250250006011"":4,""361190068023"":4,""250250708001"":4,""250250701012"":4,""250250810011"":4,""360790109003"":4,""250250701018"":4,""250173417004"":4,""250250104033"":4,""250173104001"":4,""250250507002"":4,""250250809002"":4,""250250919002"":4,""250250302001"":4,""271230406013"":4,""250214001002"":4,""250214122002"":4,""250173511001"":4,""250250817004"":4,""250173171011"":4,""250277424022"":4,""120860099061"":4,""250250103001"":4,""250251302002"":4,""250173851002"":4,""061070001005"":4,""360870108023"":4,""250251304041"":4,""250173539001"":4,""250250701016"":4,""250173531012"":4,""090034871004"":4,""240317002042"":4,""330110029023"":4,""250250920002"":4,""250173822003"":4,""250092544021"":4}","{""250250104051"":101,""250250103002"":22,""250250104041"":7,""250250806011"":5,""250250104043"":4,""250250810012"":4,""250173523002"":4,""250173416005"":4,""250259812021"":4,""250250808011"":4,""250173524001"":4,""250259817001"":4,""250173512042"":4,""250173123001"":4,""250250810011"":4,""250259818001"":4,""250173413002"":4,""250250701018"":4,""250250104042"":4,""361190131022"":4,""250173703002"":4,""060650434011"":4,""250173542002"":4,""250250303003"":4,""250173703006"":4,""250250606001"":4}","{""US"":526,""JO"":4,""CA"":4,""EG"":4}",36.0,"{""<5"":7,""5-20"":282,""21-60"":303,""61-240"":186,"">240"":77}","[7,5,4,8,7,18,28,29,45,82,130,149,186,205,196,183,158,124,114,94,91,54,19,9]","{""Monday"":99,""Tuesday"":112,""Wednesday"":121,""Thursday"":145,""Friday"":144,""Saturday"":115,""Sunday"":119}",,700 COMMONWEALTH ,BOSTON,MA,Active,FT,Eating & Drinking w/ Take Out,2008-03-13 13:14:02,16173532947,,0.0,0.0
