,Unnamed: 0,Business Name,Neighborhood,name_lower,safegraph_place_id,location_name,street_address,city,region,postal_code,safegraph_brand_ids,brands,date_range_start,date_range_end,raw_visit_counts,raw_visitor_counts,visits_by_day,poi_cbg,visitor_home_cbgs,visitor_daytime_cbgs,visitor_work_cbgs,visitor_country_of_origin,distance_from_home,median_dwell,bucketed_dwell_times,related_same_day_brand,related_same_month_brand,popularity_by_hour,popularity_by_day,device_type
10,1060,POLLOS A LA BRASA BETOS,East Boston,pollos a la brasa betos,sg:fd403b9a282b42319fb3f7e48f986708,Pollos A La Brasa Betos,69 Bennington St,Boston,MA,2128,,,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,352,187,"[9,5,11,18,9,10,9,23,13,22,18,16,10,13,5,6,15,7,9,7,14,11,5,6,5,16,5,13,13,13,16]",250250507001.0,"{""250250507001"":16,""250250502002"":9,""250250507003"":8,""250250502004"":7,""250250507002"":6,""250250506002"":6,""250250501013"":5,""250250103001"":5,""250250511011"":5,""250259813002"":4,""330150560001"":4,""250250502001"":4,""250250506001"":4,""330059713004"":4,""250173416004"":4,""250250705002"":4,""250251706011"":4,""250250509012"":4,""250251708001"":4,""250173424004"":4,""250250510003"":4,""250214202012"":4,""250173423003"":4,""250251707025"":4,""250251705011"":4,""250251605011"":4,""250250408012"":4,""250250501012"":4,""250251606024"":4,""250250505001"":4,""250250504001"":4,""360650212012"":4,""250251707022"":4}","{""250250507001"":12,""250250502004"":8,""250251701007"":7,""250250501013"":5,""250250304002"":5,""250251701005"":4,""250250509012"":4,""250250502001"":4,""250173510006"":4,""250250505001"":4,""250251706011"":4,""250173831022"":4,""250250509011"":4,""250250507002"":4,""250173834001"":4,""250173322004"":4,""250251006011"":4,""250250501011"":4,""250092609002"":4,""250251703003"":4,""330150560002"":4,""250173515001"":4,""250250921011"":4,""250173424004"":4,""250250511011"":4,""250250507003"":4,""250251704003"":4,""250250501012"":4,""250250509013"":4,""250250502002"":4,""250092069002"":4,""250251805003"":4}","{""250250701013"":5,""250250107011"":4,""250250501012"":4,""250250502001"":4,""250250507001"":4,""250092061001"":4,""250250503001"":4,""250250107021"":4,""250251703004"":4,""250173424003"":4}","{""US"":169}",3254.0,42.5,"{""<5"":9,""5-20"":112,""21-60"":95,""61-240"":72,"">240"":64}","{""Burlington"":14,""Burger King"":10,""Target"":9,""Simon mall"":7,""Dollar Tree"":6,""Starbucks"":5}","{""Dunkin'"":52,""Market Basket"":33,""Subway"":19,""Burger King"":19,""Mobil"":18,""McDonald's"":18,""BJ's Wholesale Club"":14,""CVS"":13,""The Home Depot"":13,""Dollar Tree"":13,""Starbucks"":13,""7-Eleven"":12,""Stop & Shop"":11,""Planet Fitness"":10,""10 Spot/MadRag"":10,""Walgreens"":9,""Target"":9,""Pollo Campero"":9,""Shaw's"":8,""T.J. Maxx"":7}","[56,53,51,49,49,48,35,36,45,52,58,58,59,55,49,49,65,66,60,42,45,59,55,55]","{""Monday"":32,""Tuesday"":49,""Wednesday"":61,""Thursday"":42,""Friday"":70,""Saturday"":48,""Sunday"":50}","{""android"":121,""ios"":65}"
11,1072,Taqueria Jalisco,East Boston,taqueria jalisco,sg:153fb471efec4b0fbed7cf1abf158bc2,Taqueria Jalisco,291 Bennington St,Boston,MA,2128,,,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,70,62,"[0,1,7,3,6,1,3,2,1,5,3,1,3,3,5,1,0,2,3,1,0,2,2,4,2,0,2,0,1,3,3]",250250509011.0,"{""250092103003"":4,""250250403003"":4,""250250006023"":4,""250251606011"":4,""250251605011"":4,""250251601015"":4,""250092107002"":4,""250250511013"":4,""250251601011"":4,""250092514001"":4,""250214182004"":4,""250250502003"":4,""250250502004"":4,""250173577004"":4,""250251605023"":4,""250092532012"":4,""482150235042"":4,""250251708001"":4}","{""250250709001"":7,""250250509011"":4,""250251605023"":4,""201550018002"":4,""250092104001"":4,""250173394003"":4,""250173424004"":4,""250214182004"":4,""200910517002"":4,""250250502004"":4,""250251602003"":4}","{""250250509011"":9,""250250502004"":5,""250092112002"":4,""250173545002"":4,""250173532001"":4,""250235011024"":4,""250250408013"":4}","{""US"":59}",5432.0,31.0,"{""<5"":6,""5-20"":20,""21-60"":29,""61-240"":15,"">240"":0}","{""Subway"":15}","{""Dunkin'"":37,""Market Basket"":35,""Starbucks"":24,""Burger King"":20,""McDonald's"":20,""The Home Depot"":18,""7-Eleven"":17,""BP"":16,""Subway"":16,""BJ's Wholesale Club"":14,""CVS"":13,""T.J. Maxx"":13,""Walgreens"":12,""Wendy's"":12,""Pollo Campero"":11,""Mobil"":11,""Stop & Shop"":11,""Marshalls"":11,""Kimpton Hotels & Restaurants"":10,""Target"":10}","[0,0,0,0,0,0,0,4,3,5,7,8,9,14,11,10,11,6,12,2,3,3,2,0]","{""Monday"":7,""Tuesday"":6,""Wednesday"":10,""Thursday"":8,""Friday"":19,""Saturday"":10,""Sunday"":10}","{""android"":33,""ios"":31}"
12,1073,Tawakal Halal Cafe,East Boston,tawakal halal cafe,sg:1a2a581a9f57482fa7ec77bd4445d355,Tawakal Halal Cafe,389 Maverick St,Boston,MA,2128,,,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,930,408,"[23,23,31,20,25,42,24,36,28,29,27,23,39,19,27,42,38,39,38,50,28,28,47,35,17,14,44,22,17,23,32]",250250512002.0,"{""250250512002"":13,""250259813002"":9,""250277521001"":6,""250056161003"":6,""250251004001"":5,""250092101001"":5,""250214132002"":4,""371830530083"":4,""250214203011"":4,""060710109013"":4,""250235091013"":4,""250173251007"":4,""250251707011"":4,""500259677001"":4,""250250924001"":4,""250214203024"":4,""250092081023"":4,""060590626113"":4,""250056442001"":4,""250173401006"":4,""330150600001"":4,""230310052001"":4,""330112002002"":4,""250250604002"":4,""250173364021"":4,""250173704002"":4,""250251404005"":4,""470650113254"":4,""120860097031"":4,""250277161005"":4,""250214178013"":4,""440070167002"":4,""440030217002"":4,""250214221003"":4,""482012209001"":4,""250056312005"":4,""250056514001"":4,""330150036012"":4,""330110025001"":4,""250092503001"":4,""250092056002"":4,""230190007001"":4,""250092082002"":4,""250092055002"":4,""250235001044"":4,""250251104035"":4,""250173116001"":4,""250251805004"":4,""250173512033"":4,""250092091003"":4,""250173143014"":4,""250277305003"":4,""330150625002"":4,""330150037011"":4,""181050004021"":4,""250235012023"":4,""250250907001"":4,""250250506002"":4,""440070164001"":4,""250173161022"":4,""250092107004"":4,""250173412005"":4,""250250817002"":4,""250092121004"":4,""250250505001"":4,""250251803012"":4,""250214172004"":4,""230110140002"":4}","{""250259813002"":21,""250250512002"":16,""250092071003"":7,""440070034004"":7,""250251602002"":6,""261390246001"":6,""330150039011"":5,""250173825003"":5,""250173834004"":5,""250092081023"":4,""250235431002"":4,""250173171021"":4,""250277329013"":4,""250173412005"":4,""250250007014"":4,""250173413003"":4,""250173738002"":4,""250214225023"":4,""250173504002"":4,""250277521001"":4,""250250303003"":4,""484391065171"":4,""330151051003"":4,""330110011004"":4,""250251801013"":4,""250235212023"":4,""330150600001"":4,""250235062041"":4,""250173364012"":4,""440070017003"":4,""120210104152"":4,""250214161022"":4,""440070167001"":4,""250250512001"":4,""330110111021"":4,""250173363001"":4,""250250203032"":4,""250250108013"":4,""250056137001"":4,""250092091004"":4,""440070142002"":4,""481130195011"":4,""250173419021"":4,""250056312005"":4,""120110106012"":4,""484391024012"":4,""250056514001"":4,""250010112002"":4,""250251004001"":4,""250173701014"":4,""340030400012"":4,""330170843004"":4,""250173224002"":4,""181050004021"":4,""250235012023"":4,""250056133004"":4,""250214132002"":4,""250235061024"":4,""330130340002"":4,""250277441022"":4,""250173251007"":4,""250251603001"":4,""250250102034"":4,""090116952022"":4,""060710109013"":4,""250251605022"":4,""250250703001"":4,""250214180031"":4,""250010101003"":4,""250250604002"":4,""250250701011"":4}","{""250259813002"":21,""250173739001"":4,""250251601013"":4,""250214180042"":4,""250251602003"":4,""250250510002"":4,""120910212002"":4,""250250701011"":4,""250214012002"":4,""250277401021"":4,""250092082004"":4,""250250810011"":4,""250250203021"":4,""250235041023"":4}","{""US"":371,""CA"":4}",30429.0,20.0,"{""<5"":55,""5-20"":430,""21-60"":192,""61-240"":153,"">240"":100}","{""Hilton International"":9,""Get Air"":7,""FedEx"":7,""The Capital Grille"":6,""Gulf Oil"":5,""ALDO"":5}","{""Dunkin'"":44,""CVS"":22,""Market Basket"":20,""Mobil"":20,""Stop & Shop"":19,""Cumberland Farms"":18,""Starbucks"":17,""McDonald's"":16,""Shell Oil"":16,""Speedway"":15,""Simon mall"":13,""Walgreens"":12,""Burger King"":12,""Hilton International"":12,""7-Eleven"":12,""Planet Fitness"":11,""Gulf Oil"":11,""Target"":11,""sweetgreen"":11,""The Home Depot"":10}","[51,54,57,58,65,71,75,90,139,154,160,125,133,134,125,119,121,88,75,76,93,82,63,56]","{""Monday"":175,""Tuesday"":93,""Wednesday"":131,""Thursday"":163,""Friday"":165,""Saturday"":103,""Sunday"":100}","{""android"":270,""ios"":138}"
13,1075,The Quiet Few,East Boston,the quiet few,sg:934083f1c8824bb28ad45b41b82a2797,The Quiet Few,331 Sumner St,Boston,MA,2128,,,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,205,107,"[4,3,6,9,4,3,4,3,9,7,8,6,6,4,11,3,3,8,13,10,9,2,6,14,5,10,5,4,6,8,12]",250250504002.0,"{""250250504002"":18,""250250512003"":9,""250250512002"":6,""250173393002"":4,""250173414003"":4,""250173352003"":4,""250092071002"":4,""250235114003"":4,""250250511011"":4,""420131016001"":4,""250173398022"":4,""250173515002"":4,""340210030021"":4,""250250506001"":4}","{""250250504002"":18,""250250505001"":5,""250250512001"":4,""250250509012"":4,""250250512003"":4,""420131007001"":4,""250250512002"":4,""250251805002"":4,""250092054001"":4,""250173591004"":4,""440070146002"":4,""250214007001"":4,""250250606001"":4,""250173423004"":4}","{""250235021012"":4,""440070124022"":4,""250250701018"":4,""250250408011"":4,""250250505001"":4,""250250510001"":4,""250250303003"":4,""250173398011"":4,""250173591004"":4}","{""US"":96}",2438.0,138.0,"{""<5"":1,""5-20"":29,""21-60"":37,""61-240"":63,"">240"":75}","{""Wingstop"":17}","{""Dunkin'"":39,""Burger King"":24,""Starbucks"":14,""CVS"":14,""Market Basket"":14,""Subway"":12,""McDonald's"":12,""Stop & Shop"":12,""CrossFit"":10,""sweetgreen"":10,""Mobil"":10,""Shaw's"":9,""7-Eleven"":9,""Target"":8,""Speedway"":8,""BJ's Wholesale Club"":7,""Dollar Tree"":6,""Chipotle Mexican Grill"":6,""T.J. Maxx"":6,""Simon mall"":5}","[59,57,57,61,62,60,62,61,59,60,62,57,55,59,51,38,27,30,27,40,56,60,58,53]","{""Monday"":24,""Tuesday"":21,""Wednesday"":26,""Thursday"":29,""Friday"":42,""Saturday"":30,""Sunday"":33}","{""android"":66,""ios"":42}"
14,1078,Tu Metapan Restaurant,East Boston,tu metapan restaurant,sg:f3952522e13a4febb02cdbed43d6f508,Tu Metapan Restaurant,295 Bennington St,Boston,MA,2128,,,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,67,59,"[1,5,3,3,2,1,2,0,2,2,5,2,0,1,0,2,3,3,5,1,4,1,1,4,1,1,3,1,2,2,4]",250250509011.0,"{""250251707025"":7,""250250509011"":4,""250173154032"":4,""360810846021"":4,""250251703003"":4,""250092057004"":4,""250173423002"":4,""250251606012"":4,""250250511013"":4,""250277313003"":4,""250250506002"":4,""250251704004"":4,""250250509012"":4,""250092047012"":4}","{""250277441011"":5,""250251606021"":4,""250251802003"":4,""250251604001"":4,""250250509011"":4,""250173423002"":4,""250251704004"":4,""250251706014"":4,""250173154032"":4,""250173577004"":4}","{""250250701018"":6,""250250509011"":6,""250250511011"":4,""250251707012"":4}","{""US"":57}",3618.0,34.0,"{""<5"":2,""5-20"":26,""21-60"":26,""61-240"":13,"">240"":0}","{""Fresenius Kidney Care"":33,""CITGO"":33}","{""Dunkin'"":68,""Market Basket"":42,""McDonald's"":37,""Burger King"":31,""Target"":27,""Subway"":27,""Walmart"":23,""The Home Depot"":21,""Starbucks"":21,""CVS"":18,""Mobil"":17,""Pollo Campero"":17,""T.J. Maxx"":17,""Planet Fitness"":17,""Walgreens"":17,""Burlington"":15,""7-Eleven"":14,""BP"":14,""Stop & Shop"":13,""IHOP"":12}","[0,0,1,0,0,0,4,0,1,2,8,9,7,9,12,9,7,13,11,6,5,4,1,0]","{""Monday"":5,""Tuesday"":8,""Wednesday"":4,""Thursday"":12,""Friday"":16,""Saturday"":12,""Sunday"":10}","{""android"":21,""ios"":38}"
15,1580,Bailey's Too,South Boston,bailey's too,sg:b91a0dbb75594a278bc05496e2c8db6a,Bailey's Too,354 W Broadway,Boston,MA,2127,,,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,46,32,"[0,2,4,2,0,0,1,2,2,3,1,1,3,1,2,2,2,0,0,1,0,0,3,4,1,1,2,3,1,1,1]",250250606001.0,"{""250214201005"":6,""450130103004"":4,""250250604005"":4,""250250604002"":4,""250214572003"":4,""250214178013"":4,""330151061013"":4,""250214223012"":4}","{""250214179021"":4,""250251010023"":4,""250250608002"":4,""250214041001"":4,""250214192004"":4,""250250604002"":4}","{""250214223012"":5,""250250606001"":5,""250250608002"":4,""250214041001"":4,""250092031004"":4}","{""US"":27}",11543.0,100.5,"{""<5"":2,""5-20"":14,""21-60"":5,""61-240"":6,"">240"":19}",{},"{""Dunkin'"":44,""Starbucks"":33,""Market Basket"":15,""sweetgreen"":15,""BJ's Wholesale Club"":15,""Mobil"":14,""Speedway"":14,""Simon mall"":13,""Target"":12,""Stop & Shop"":12,""Staples"":12,""The Home Depot"":11,""7-Eleven"":10,""Loyal Companion"":9,""Au Bon Pain"":9,""Qdoba Mexican Grill"":9,""Burger King"":8,""CrossFit"":8,""CVS"":8,""Chipotle Mexican Grill"":8}","[12,12,12,12,12,13,13,17,16,18,16,14,11,7,10,8,6,2,2,9,14,17,14,13]","{""Monday"":6,""Tuesday"":5,""Wednesday"":5,""Thursday"":10,""Friday"":14,""Saturday"":4,""Sunday"":2}","{""android"":20,""ios"":12}"
16,1582,Best Dressed,South Boston,best dressed,sg:0306fb5e835840dfb7cbd144174e0313,Best Dressed,489 E Broadway,Boston,MA,2127,,,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,158,78,"[6,6,4,4,3,3,5,5,2,10,6,1,9,6,5,5,6,3,5,2,2,9,6,2,5,4,9,5,7,5,8]",250250604005.0,"{""250250604005"":10,""250173840021"":5,""250251801013"":4,""250277362002"":4,""250173526001"":4,""250250607001"":4,""250235062031"":4,""250250608004"":4,""230050020011"":4,""250250007012"":4,""250092621003"":4,""250251001001"":4,""250214177014"":4,""250250605013"":4,""250250608001"":4}","{""250010135003"":4,""250250008025"":4,""250173524002"":4,""250250603012"":4,""250235113015"":4,""250250604005"":4,""250251606025"":4,""250235105023"":4,""250250906001"":4,""250251805002"":4,""110010003004"":4,""250173324002"":4}","{""250250603012"":5,""250092172013"":5,""250250608001"":4,""250259812021"":4,""250250604005"":4,""250250107021"":4,""250235113015"":4}","{""US"":67}",6403.0,32.5,"{""<5"":6,""5-20"":59,""21-60"":31,""61-240"":44,"">240"":18}","{""CVS"":19,""McDonald's"":7}","{""Dunkin'"":36,""Starbucks"":24,""Stop & Shop"":16,""Loyal Companion"":15,""sweetgreen"":14,""CrossFit"":9,""Target"":9,""CVS"":8,""McDonald's"":8,""Dollar Tree"":8,""Simon mall"":8,""Cumberland Farms"":7,""Burger King"":7,""The Home Depot"":7,""Gulf Oil"":7,""7-Eleven"":6,""Walgreens"":6,""Subway"":6,""Mobil"":6,""BJ's Wholesale Club"":6}","[14,16,15,16,15,15,16,20,13,11,16,22,26,27,25,25,26,22,19,21,25,28,26,19]","{""Monday"":23,""Tuesday"":18,""Wednesday"":32,""Thursday"":24,""Friday"":30,""Saturday"":18,""Sunday"":13}","{""android"":39,""ios"":39}"
17,1590,Covet,South Boston,covet,sg:e44fc887cac5495195d4b267e6955a13,Covet,391 W Broadway,Boston,MA,2127,,,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,92,82,"[1,2,6,3,3,3,3,5,3,4,5,2,2,3,3,3,0,5,1,4,0,4,4,5,5,1,4,4,1,2,1]",250250608003.0,"{""250250607001"":6,""250214162002"":4,""360610121002"":4,""250250608004"":4,""250250907002"":4,""250173731002"":4,""250214111003"":4,""250250511011"":4,""250251805002"":4,""250250821002"":4,""250250601011"":4,""250250602002"":4,""250092045002"":4,""250250608002"":4,""250250608003"":4,""250235081023"":4,""250010132002"":4,""250250604003"":4,""450790028003"":4,""250250610001"":4}","{""250235401032"":5,""250250605013"":5,""360610121002"":5,""250250607001"":5,""250250606001"":5,""250173171032"":4,""330110012001"":4,""250173531022"":4,""250173154022"":4,""250250608003"":4,""250214151023"":4,""250250602002"":4,""250173531012"":4,""250214041001"":4,""250251801013"":4,""250173672003"":4,""250092045002"":4,""250250907002"":4}","{""250250701011"":5,""250214151023"":4,""250250502001"":4,""250250812002"":4,""250250608001"":4,""250250606001"":4,""250173531022"":4,""250251103011"":4}","{""US"":76}",6435.0,29.5,"{""<5"":0,""5-20"":35,""21-60"":34,""61-240"":22,"">240"":1}",{},"{""Dunkin'"":59,""Starbucks"":33,""CVS"":33,""Stop & Shop"":31,""sweetgreen"":28,""Target"":22,""Loyal Companion"":18,""Market Basket"":16,""T.J. Maxx"":14,""Burger King"":13,""BJ's Wholesale Club"":13,""Simon mall"":11,""Star Market"":11,""Mobil"":10,""Trader Joe's"":8,""Planet Fitness"":8,""Speedway"":8,""7-Eleven"":7,""McDonald's"":7,""Chipotle Mexican Grill"":7}","[1,1,1,1,1,1,1,2,6,7,13,21,13,18,11,9,8,12,13,7,4,4,3,1]","{""Monday"":13,""Tuesday"":10,""Wednesday"":14,""Thursday"":14,""Friday"":16,""Saturday"":18,""Sunday"":7}","{""android"":27,""ios"":54}"
18,1590,Covet,South Boston,covet,sg:f4547dd11e2d4d1faa807b05ed0e94a2,Covet,109 Charles St,Boston,MA,2114,,,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,13,3,"[1,0,0,0,1,2,0,1,0,0,2,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0]",250250201014.0,{},{},{},{},,20.0,"{""<5"":0,""5-20"":7,""21-60"":5,""61-240"":1,"">240"":0}","{""Equinox Fitness Clubs"":100}","{""Marriott Hotels"":66,""Wagamama"":33,""Boloco"":33,""Barry's Bootcamp"":33,""B.GOOD"":33,""Pressed Juicery"":33,""Juice Press"":33,""The Ritz-Carlton"":33,""Equinox Fitness Clubs"":33,""Ben & Jerry's"":33,""sweetgreen"":33,""Fit4Mom"":33,""Toyota"":33,""Simon mall"":31,""Dunkin'"":30,""Burger King"":29,""Target"":27,""Starbucks"":25}","[0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3,7,0,0,2,0,0]","{""Monday"":3,""Tuesday"":1,""Wednesday"":4,""Thursday"":0,""Friday"":2,""Saturday"":2,""Sunday"":1}","{""android"":0,""ios"":4}"
19,1595,East Side Yoga and Fitness,South Boston,east side yoga and fitness,sg:972439a20287446da346134e01550083,East Side Yoga and Fitness,584 E Broadway,Boston,MA,2127,,,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,164,88,"[4,2,8,14,3,5,3,4,4,6,5,5,5,10,5,4,5,6,5,1,7,5,12,8,5,2,4,4,5,5,3]",250250605012.0,"{""250250605012"":6,""250250602002"":5,""250056121003"":4,""420293055002"":4,""250251705011"":4,""250214562001"":4,""250250604002"":4,""250250612002"":4,""250277442005"":4,""250214112002"":4,""250250604001"":4,""250173549003"":4,""250250604005"":4,""250250608004"":4}","{""250250605012"":6,""250250605013"":5,""250250604001"":4,""250251201051"":4,""250250602002"":4,""420293055002"":4,""250251401071"":4,""250277442005"":4,""250250701011"":4}","{""250250701011"":4,""250214012002"":4,""250250303003"":4,""250250907001"":4,""250250001001"":4}","{""US"":76}",4039.0,57.0,"{""<5"":1,""5-20"":32,""21-60"":55,""61-240"":57,"">240"":19}",{},"{""Dunkin'"":42,""Stop & Shop"":30,""Starbucks"":29,""CVS"":17,""sweetgreen"":17,""Simon mall"":12,""Loyal Companion"":11,""Target"":11,""Speedway"":10,""7-Eleven"":9,""Cumberland Farms"":9,""Burger King"":8,""Walgreens"":8,""Gulf Oil"":6,""T.J. Maxx"":6,""Star Market"":6,""CrossFit"":6,""Market Basket"":6,""BJ's Wholesale Club"":5,""Panera Bread"":5}","[18,17,16,13,13,11,17,22,15,20,25,21,24,23,21,23,25,29,28,21,23,17,18,21]","{""Monday"":15,""Tuesday"":24,""Wednesday"":23,""Thursday"":27,""Friday"":30,""Saturday"":30,""Sunday"":15}","{""android"":30,""ios"":56}"
20,1597,Gaelic Day Spa & Salon,South Boston,gaelic day spa & salon,sg:c633638260ab488c925dbd8ceccb0599,Gaelic Day Spa & Salon,389 W Broadway,Boston,MA,2127,,,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,16,10,"[0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,2]",250250608003.0,{},"{""250092011001"":4,""250250701011"":4}","{""250250606001"":4}","{""US"":7}",4464.0,120.0,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":9,"">240"":6}",{},"{""Starbucks"":52,""sweetgreen"":50,""Dunkin'"":47,""T.J. Maxx"":28,""Shell Oil"":24,""Residence Inn by Marriott"":20,""Old Navy"":20,""Stop & Shop"":20,""Trader Joe's"":20,""BJ's Wholesale Club"":19,""Applebee's"":18,""Panera Bread"":18,""Planet Fitness"":18,""Simon mall"":18,""7-Eleven"":18,""CVS"":15,""C2 Pilates"":10,""Btone Fitness"":10,""Healthworks Fitness"":10,""Gregg's"":10}","[0,0,0,0,0,0,0,0,0,3,4,6,9,7,8,9,9,8,5,0,0,0,0,0]","{""Monday"":3,""Tuesday"":2,""Wednesday"":1,""Thursday"":3,""Friday"":4,""Saturday"":2,""Sunday"":1}","{""android"":4,""ios"":6}"
21,1599,Headquarters Hair Salon,South Boston,headquarters hair salon,sg:00885eea2cde4337b90df4c2cfd76481,Headquarters Hair Salon,545 E Broadway,Boston,MA,2127,,,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,1,1,"[0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",250250604001.0,{},{},"{""250250801001"":4}",{},,6.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",{},"{""Vera Wang"":100,""Barneys New York"":100,""Altar'd State"":100,""HD Supply"":100,""Gap"":100,""Macy's"":100,""Stop & Shop"":100,""Dick's Sporting Goods"":99,""PetSmart"":98,""Planet Fitness"":98,""Kohl's"":98,""Simon mall"":98,""Dunkin'"":97,""Walgreens"":95,""Target"":93,""Subway"":93,""Starbucks"":92}","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]","{""Monday"":1,""Tuesday"":0,""Wednesday"":0,""Thursday"":0,""Friday"":0,""Saturday"":0,""Sunday"":0}","{""android"":0,""ios"":0}"
22,1603,Java House,South Boston,java house,sg:df025f379ed040ec8fc2576ec95a90a6,Java House,566 E Broadway,Boston,MA,2127,,,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,77,46,"[0,2,2,1,3,2,2,2,2,4,4,2,3,3,0,3,1,3,4,2,0,4,2,0,1,7,2,5,2,3,6]",250250605013.0,"{""250250605013"":5,""250214180031"":4,""250250604003"":4,""250250605012"":4,""250214203024"":4,""250056522002"":4,""250235232022"":4,""250251704004"":4,""250173354004"":4}","{""250250605012"":4,""250251704004"":4,""250056102032"":4,""250214008003"":4,""250250603012"":4,""250251007001"":4,""250173354004"":4}","{""250235109001"":4,""250056461011"":4}","{""US"":37}",5237.0,131.0,"{""<5"":4,""5-20"":16,""21-60"":12,""61-240"":18,"">240"":27}",{},"{""Dunkin'"":40,""Starbucks"":20,""CVS"":17,""sweetgreen"":15,""Speedway"":13,""Market Basket"":13,""Cumberland Farms"":13,""Stop & Shop"":13,""T.J. Maxx"":11,""Target"":11,""Dollar Tree"":10,""Mobil"":9,""Star Market"":9,""Loyal Companion"":9,""Shaw's"":9,""7-Eleven"":8,""The Luxury Collection"":7,""Equinox Fitness Clubs"":6,""99 Restaurants"":6,""Kohl's"":6}","[18,15,16,16,17,17,19,23,16,14,16,17,17,15,16,17,16,13,7,5,13,21,23,18]","{""Monday"":9,""Tuesday"":10,""Wednesday"":8,""Thursday"":12,""Friday"":13,""Saturday"":9,""Sunday"":16}","{""android"":17,""ios"":30}"
23,1609,L Street Tavern,South Boston,l street tavern,sg:d964324e5ab344999abfe34f131112bf,L Street Tavern,658A E 8th St,Boston,MA,2127,,,2020-01-01T00:00:00-05:00,2020-02-01T00:00:00-05:00,177,90,"[8,4,7,16,2,7,2,4,3,6,8,8,1,2,3,6,1,3,10,11,4,10,5,4,5,3,6,2,7,11,8]",250250603012.0,"{""250250602002"":9,""250250603012"":8,""250214401004"":6,""440070008001"":6,""250251006031"":4,""250250605011"":4,""250250605013"":4,""250173322001"":4,""250250612003"":4,""250251805004"":4,""250173363006"":4,""250214112002"":4,""250250911005"":4,""250214192004"":4}","{""250250602002"":4,""250173689014"":4,""250173510001"":4,""250214112002"":4,""360610072006"":4,""250250303003"":4,""250250606001"":4,""250092532051"":4,""250250603012"":4,""250173742003"":4,""250250603013"":4,""250173322001"":4,""120690301022"":4,""250251007001"":4,""340130025003"":4,""250214182003"":4,""250250701011"":4,""250059855001"":4}","{""250092114022"":4,""250259812021"":4,""250250701011"":4,""250250820003"":4}","{""US"":71}",5364.0,74.0,"{""<5"":6,""5-20"":45,""21-60"":34,""61-240"":52,"">240"":40}","{""T.J. Maxx"":20}","{""Dunkin'"":31,""Starbucks"":15,""sweetgreen"":14,""Stop & Shop"":14,""Target"":8,""Trader Joe's"":7,""Speedway"":7,""Simon mall"":7,""Residence Inn by Marriott"":6,""BJ's Wholesale Club"":6,""Mobil"":6,""Burger King"":6,""Legal Sea Foods"":6,""honeygrow"":6,""Loyal Companion"":6,""CrossFit"":5,""Market Basket"":5,""Whole Foods Market"":5}","[35,27,26,25,25,24,33,24,24,26,27,27,28,22,19,18,22,15,13,40,55,56,44,45]","{""Monday"":25,""Tuesday"":10,""Wednesday"":32,""Thursday"":29,""Friday"":26,""Saturday"":32,""Sunday"":23}","{""android"":32,""ios"":57}"
