,Unnamed: 0,Business Name,Neighborhood,name_lower,safegraph_place_id,location_name,street_address,city,region,postal_code,safegraph_brand_ids,brands,date_range_start,date_range_end,raw_visit_counts,raw_visitor_counts,visits_by_day,poi_cbg,visitor_home_cbgs,visitor_daytime_cbgs,visitor_work_cbgs,visitor_country_of_origin,distance_from_home,median_dwell,bucketed_dwell_times,related_same_day_brand,related_same_month_brand,popularity_by_hour,popularity_by_day,device_type
0,972,AMAZING EYEBROW THREADING,East Boston,amazing eyebrow threading,sg:1778f7ea768f49e08955854106288d87,Amazing Eyebrow Threading,174 Sumner St,Boston,MA,2128,,,2020-06-01T00:00:00-04:00,2020-07-01T00:00:00-04:00,165,86,"[5,6,4,6,7,5,6,5,9,6,7,7,5,0,7,9,8,6,6,2,3,4,5,6,8,5,3,3,7,5]",250250504001.0,"{""250250503002"":7,""250251606011"":4,""250250512002"":4,""250214101003"":4,""320030033103"":4,""250250505001"":4,""250251606012"":4,""250092601001"":4,""250250510003"":4,""250251706013"":4,""250250502001"":4,""250173524002"":4,""250251703005"":4,""250250920003"":4}","{""250173164005"":8,""250250511013"":4,""250250924004"":4,""250250503002"":4,""250250503001"":4,""250092081012"":4,""250251802001"":4,""250235116005"":4,""250251001005"":4,""250250505001"":4,""250251703004"":4,""250251804001"":4}","{""250250503001"":4,""250251302003"":4,""250173424004"":4,""250250203011"":4,""250251602001"":4}","{""US"":79}",4893.0,27.0,"{""<5"":4,""5-20"":68,""21-60"":38,""61-240"":36,"">240"":19}","{""honeygrow"":33,""United States Postal Service (USPS)"":20,""Starbucks"":18,""Santander Bank"":14,""Walgreens"":13,""Ford Motor Company"":11}","{""Dunkin'"":39,""Mobil"":24,""Burger King"":23,""Market Basket"":20,""McDonald's"":19,""BJ's Wholesale Club"":17,""CVS"":15,""Starbucks"":12,""Shaw's"":12,""Speedway"":11,""The Home Depot"":11,""Stop & Shop"":11,""Subway"":10,""Target"":9,""Walmart"":8,""Expressions Shoes "":8,""7-Eleven"":8,""Wingstop"":8,""Marshalls"":7,""Shell Oil"":7}","[8,9,8,9,9,8,11,18,21,27,27,26,24,25,24,21,21,23,24,18,14,18,20,6]","{""Monday"":28,""Tuesday"":34,""Wednesday"":24,""Thursday"":27,""Friday"":25,""Saturday"":15,""Sunday"":12}","{""android"":42,""ios"":43}"
1,973,Americano Espresso Bar,East Boston,americano espresso bar,sg:ba3ab7f62fee4456a178ce2b4daaaa7e,Americano Espresso Bar,155 Meridian St,Boston,MA,2128,,,2020-06-01T00:00:00-04:00,2020-07-01T00:00:00-04:00,201,138,"[8,6,8,6,9,2,3,4,9,6,9,8,2,5,11,9,10,5,6,8,7,9,9,9,4,6,4,6,6,7]",250250506001.0,"{""250250505001"":7,""250250509011"":6,""250250503002"":6,""250250512001"":5,""250251701005"":4,""250250504002"":4,""250251805002"":4,""250173631041"":4,""250251802001"":4,""250250511013"":4,""250251601013"":4,""250250510003"":4,""250251601012"":4,""250251606012"":4,""250092055001"":4,""250251702003"":4,""250250511012"":4,""250251701007"":4,""250092221001"":4,""250092057003"":4,""250251705011"":4,""250251708002"":4,""250251605022"":4,""250173426001"":4,""250250502001"":4,""420454011031"":4,""250251707024"":4}","{""250250505001"":8,""250250509011"":5,""250250104032"":5,""250250503002"":5,""250251701005"":4,""250251708002"":4,""250173422011"":4,""250250511013"":4,""330130380002"":4,""250250511012"":4,""250251701007"":4,""250250504002"":4,""250251703006"":4,""250173631041"":4,""250277317001"":4,""250251606025"":4,""250173426001"":4,""250250506001"":4,""250250512001"":4,""250251706011"":4}","{""250250506001"":4,""250250506002"":4,""250250704021"":4,""250173424004"":4,""250250507003"":4}","{""US"":129}",3415.0,14.0,"{""<5"":6,""5-20"":124,""21-60"":41,""61-240"":20,"">240"":10}","{""Expressions Shoes "":50,""Walmart"":41,""Ben & Jerry's"":14,""Pollo Campero"":11,""TGI Fridays"":11,""Burger King"":10,""KFC"":9}","{""Dunkin'"":51,""Market Basket"":38,""Mobil"":32,""Target"":24,""BJ's Wholesale Club"":22,""McDonald's"":22,""Subway"":21,""The Home Depot"":21,""Dollar Tree"":21,""Stop & Shop"":20,""CVS"":19,""Shaw's"":17,""Walgreens"":17,""Burger King"":16,""Shell Oil"":16,""Speedway"":15,""Marshalls"":14,""Starbucks"":13,""Sunoco"":13,""Walmart"":12}","[1,5,2,4,4,4,10,29,8,10,16,21,23,24,32,31,29,19,15,14,11,4,8,5]","{""Monday"":38,""Tuesday"":40,""Wednesday"":33,""Thursday"":24,""Friday"":29,""Saturday"":16,""Sunday"":21}","{""android"":84,""ios"":48}"
2,979,Biddy Hair Salon,East Boston,biddy hair salon,sg:034a50053bbf4751b4f5de195c214e02,Biddy Hair Salon,273 Meridian St,Boston,MA,2128,,,2020-06-01T00:00:00-04:00,2020-07-01T00:00:00-04:00,3,2,"[0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0]",250250502001.0,{},"{""481130178055"":4}",{},{},,128.0,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":2,"">240"":0}",{},"{""Mobil"":48}","[0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,1,1,0,0]","{""Monday"":0,""Tuesday"":1,""Wednesday"":1,""Thursday"":0,""Friday"":0,""Saturday"":0,""Sunday"":1}","{""android"":4,""ios"":0}"
3,988,Cafe Gigu,East Boston,cafe gigu,sg:8b1e1784ee514d1bbf25d08847375594,Cafe Gigu,102 Meridian St,Boston,MA,2128,,,2020-06-01T00:00:00-04:00,2020-07-01T00:00:00-04:00,121,88,"[7,3,3,7,4,1,1,2,4,3,4,8,6,2,3,3,2,4,2,3,1,7,6,7,5,7,2,4,3,7]",250250503001.0,"{""250251802001"":9,""250251606012"":4,""250250502004"":4,""250251805004"":4,""250250503001"":4,""121199106012"":4,""250092141004"":4,""250250510001"":4,""250250506001"":4,""250250506002"":4,""250251708001"":4,""250251707023"":4,""250250503002"":4,""250251601013"":4,""360470130001"":4,""250251707012"":4,""250251704003"":4,""250250504002"":4}","{""250250805002"":5,""250251606011"":5,""250250510001"":4,""250250503002"":4,""250250401002"":4,""250251707023"":4,""250251701005"":4,""250250505001"":4,""250092064003"":4,""250250504002"":4,""250251705011"":4,""250250503001"":4}","{""250214111005"":5,""250173399003"":4,""250173549003"":4}","{""US"":74}",3821.0,20.0,"{""<5"":4,""5-20"":59,""21-60"":16,""61-240"":12,"">240"":30}","{""T.J. Maxx"":50,""Walgreens"":19,""Fresh City"":14,""Walmart"":8}","{""Dunkin'"":50,""Market Basket"":29,""Mobil"":19,""Burger King"":17,""Stop & Shop"":15,""Subway"":15,""Sunoco"":15,""BJ's Wholesale Club"":12,""Family Dollar Stores"":11,""Walgreens"":11,""CVS"":10,""Gulf Oil"":10,""Marshalls"":10,""Expressions Shoes "":9,""Target"":9,""Planet Fitness"":9,""Starbucks"":8,""Shaw's"":8,""The Home Depot"":8,""PriceRite"":7}","[28,28,28,28,28,30,33,29,28,29,35,39,39,33,28,22,16,21,17,6,15,20,26,26]","{""Monday"":22,""Tuesday"":23,""Wednesday"":15,""Thursday"":20,""Friday"":21,""Saturday"":12,""Sunday"":8}","{""android"":48,""ios"":37}"
4,992,chinese dragon,East Boston,chinese dragon,sg:51040e76fd124501b785fe088c966c2d,Chinese Dragon,380 Chelsea St,Boston,MA,2128,,,2020-06-01T00:00:00-04:00,2020-07-01T00:00:00-04:00,184,77,"[8,5,6,6,5,8,3,5,4,8,3,8,8,9,3,7,5,4,3,4,4,12,11,10,10,9,3,2,4,7]",250250509011.0,"{""250250509011"":9,""250251702001"":4,""250250606001"":4,""330110106003"":4,""250251606025"":4,""250092021022"":4,""250214422011"":4,""250173155003"":4,""330151011003"":4}","{""250173514031"":6,""250250509011"":5,""250250509012"":5,""250214010003"":4,""250250918002"":4,""330151011003"":4,""250250501013"":4,""250235114001"":4,""250251606025"":4,""250250510001"":4,""250173423003"":4,""250251605023"":4,""250092068001"":4,""250092021022"":4}","{""250173424004"":4,""250173413002"":4,""330110108001"":4,""250250203032"":4,""250250701013"":4}","{""US"":66}",4206.0,71.0,"{""<5"":5,""5-20"":48,""21-60"":36,""61-240"":26,"">240"":69}","{""Mobil"":33,""Ocean State Job Lot"":17,""Shell Oil"":15,""BJ's Wholesale Club"":14,""McDonald's"":7}","{""Dunkin'"":46,""BJ's Wholesale Club"":30,""Market Basket"":30,""McDonald's"":24,""Mobil"":20,""Target"":19,""The Home Depot"":19,""CVS"":19,""Shaw's"":17,""Stop & Shop"":15,""Burger King"":15,""Walmart"":12,""Walgreens"":12,""Speedway"":12,""7-Eleven"":12,""Shell Oil"":12,""Planet Fitness"":10,""Simon mall"":10,""Sunoco"":9,""Pollo Campero"":9}","[31,27,23,25,25,24,25,26,24,45,41,48,46,43,56,40,52,47,47,46,28,32,29,29]","{""Monday"":32,""Tuesday"":34,""Wednesday"":29,""Thursday"":23,""Friday"":25,""Saturday"":23,""Sunday"":18}","{""android"":38,""ios"":36}"
5,1020,House of Nails,East Boston,house of nails,sg:acceb69f66bb485d94d63dbdbb3f77aa,House of Nails,1020 Bennington St,Boston,MA,2128,,,2020-06-01T00:00:00-04:00,2020-07-01T00:00:00-04:00,7,7,"[0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0]",250250511011.0,"{""250250511011"":5,""250250511013"":4}","{""250250510001"":5,""250250511013"":4}",{},"{""US"":11}",697.0,8.0,"{""<5"":0,""5-20"":5,""21-60"":2,""61-240"":0,"">240"":0}","{""Stop & Shop"":100}","{""Burger King"":66,""Starbucks"":49,""Market Basket"":43,""Dunkin'"":39,""CVS"":38,""The Home Depot"":36,""Walmart"":35,""Planet Fitness"":27,""Speedway"":26,""Dollar Tree"":23,""Walgreens"":22,""Subway"":22,""Primark Stores EU"":14,""Regina Pizzeria"":14,""Warby Parker"":14,""Kimpton Hotels & Restaurants"":14,""Get Air"":14,""Loyal Companion"":14,""Grainger"":14,""Storage Pros"":14}","[0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,1,0,0,1,0,0,0]","{""Monday"":1,""Tuesday"":1,""Wednesday"":0,""Thursday"":1,""Friday"":2,""Saturday"":1,""Sunday"":1}","{""android"":4,""ios"":4}"
6,1022,Italian express pizzeria,East Boston,italian express pizzeria,sg:1071f84255b64f56b21d234ec93b6e1b,Italian Express Pizzeria,336 Sumner St,Boston,MA,2128,,,2020-06-01T00:00:00-04:00,2020-07-01T00:00:00-04:00,74,39,"[3,2,1,0,1,5,2,4,2,1,3,5,4,3,3,2,2,2,1,0,3,2,7,4,2,2,2,1,1,4]",250250504002.0,"{""250250504002"":7,""250250406001"":4,""250250502004"":4,""250250512002"":4,""250259813002"":4,""250092058003"":4}","{""250250510003"":4,""250250504002"":4,""250173311021"":4}","{""250173311021"":4,""250173703002"":4}","{""US"":33}",3360.0,60.0,"{""<5"":5,""5-20"":22,""21-60"":10,""61-240"":17,"">240"":20}","{""Walgreens"":49}","{""Dunkin'"":48,""CVS"":34,""Market Basket"":31,""Burger King"":28,""Mobil"":23,""Shell Oil"":20,""Stop & Shop"":20,""McDonald's"":16,""United States Postal Service (USPS)"":15,""Target"":15,""Speedway"":13,""Shaw's"":13,""Wendy's"":13,""Marshalls"":12,""CrossFit"":12,""The Home Depot"":11,""Starbucks"":10,""Wingstop"":10,""Five Guys"":9,""Sunoco"":8}","[17,18,19,19,17,15,15,16,15,16,14,15,17,19,15,15,19,15,12,14,30,34,36,31]","{""Monday"":13,""Tuesday"":17,""Wednesday"":8,""Thursday"":7,""Friday"":9,""Saturday"":11,""Sunday"":9}","{""android"":19,""ios"":19}"
7,1030,La Chiva Restaurant,East Boston,la chiva restaurant,sg:c67877c51f64478188edad8a68fc7f3e,La Chiva Restaurant,259 Bennington St,Boston,MA,2128,,,2020-06-01T00:00:00-04:00,2020-07-01T00:00:00-04:00,251,152,"[5,10,10,4,5,8,10,12,10,17,5,10,15,6,4,12,5,12,8,10,8,10,8,9,6,8,10,3,4,7]",250250502004.0,"{""250251705022"":6,""250250511012"":6,""250250507003"":5,""250250509011"":5,""250250506001"":4,""250250408012"":4,""250250507002"":4,""250250509013"":4,""250251707024"":4,""250251707012"":4,""250214211003"":4,""250250510001"":4,""250251801013"":4,""250250512002"":4,""250250504002"":4,""250250509012"":4,""250250505001"":4,""250173322004"":4,""250251701001"":4,""250092602002"":4,""120950151041"":4,""250092106003"":4,""250251606025"":4,""250214196003"":4,""440070141001"":4,""250251706011"":4,""250250921011"":4,""250251602003"":4,""250251605023"":4,""250251802004"":4}","{""250250507003"":4,""250250509013"":4,""250250504002"":4,""250251605023"":4,""250251802004"":4,""250250510003"":4,""250251707024"":4,""250251701005"":4,""250173424002"":4,""250250505001"":4,""250138011011"":4,""250251605022"":4,""250173424004"":4,""250251704002"":4,""250251805002"":4,""250251602003"":4,""250250510001"":4,""250214191001"":4,""250250511012"":4,""440070141001"":4,""250251705022"":4,""250092062003"":4,""250251005002"":4,""250250812001"":4}","{""250251801013"":5,""250250501013"":4,""250173424004"":4,""250250809003"":4,""250250921013"":4,""250250606001"":4,""090034901001"":4,""440070117021"":4}","{""US"":131}",3764.0,11.0,"{""<5"":12,""5-20"":152,""21-60"":36,""61-240"":22,"">240"":29}","{""Mobil"":33,""Holiday Inn"":12,""United States Postal Service (USPS)"":6}","{""Dunkin'"":50,""Mobil"":27,""The Home Depot"":25,""Market Basket"":23,""Stop & Shop"":21,""CVS"":20,""Target"":20,""Burger King"":19,""7-Eleven"":17,""McDonald's"":17,""Wendy's"":16,""Sunoco"":16,""Shaw's"":16,""Subway"":15,""Speedway"":13,""Walmart"":12,""BJ's Wholesale Club"":12,""Walgreens"":12,""Pollo Campero"":11,""T.J. Maxx"":11}","[15,12,10,9,8,12,40,41,41,36,32,39,33,39,42,23,27,25,16,12,18,29,24,18]","{""Monday"":35,""Tuesday"":47,""Wednesday"":41,""Thursday"":27,""Friday"":31,""Saturday"":43,""Sunday"":27}","{""android"":100,""ios"":50}"
8,1038,Little Asia Restaurant,East Boston,little asia restaurant,sg:c6815256d0c348ac84c9da5467e88b7c,Little Asia Restaurant,991 Bennington St,Boston,MA,2128,,,2020-06-01T00:00:00-04:00,2020-07-01T00:00:00-04:00,33,26,"[2,0,1,0,1,0,0,0,1,1,0,3,1,0,0,3,1,1,0,3,0,2,2,4,0,3,1,0,2,1]",250250511011.0,"{""250251701001"":4,""250250503002"":4,""295101186001"":4,""250092101001"":4}","{""250251801012"":4,""250251802002"":4,""250250511014"":4,""250250606001"":4,""250092041013"":4,""250092641002"":4,""295101186001"":4,""250092069003"":4,""250250503002"":4}","{""250259813002"":5,""250214111002"":4,""250250201012"":4}","{""US"":26}",3815.0,10.0,"{""<5"":1,""5-20"":19,""21-60"":7,""61-240"":5,"">240"":1}",{},"{""Dunkin'"":43,""Market Basket"":34,""Mobil"":28,""The Home Depot"":24,""Target"":23,""CVS"":18,""Dollar Tree"":17,""Starbucks"":15,""Stop & Shop"":15,""BJ's Wholesale Club"":15,""Burger King"":14,""Planet Fitness"":14,""Simon mall"":13,""McDonald's"":12,""Family Dollar Stores"":12,""Shaw's"":11,""sweetgreen"":11,""Shell Oil"":11,""Staples"":11,""Petco"":10}","[1,2,1,1,1,1,1,1,1,2,2,3,7,7,7,8,7,6,6,2,2,1,1,1]","{""Monday"":6,""Tuesday"":7,""Wednesday"":7,""Thursday"":1,""Friday"":7,""Saturday"":5,""Sunday"":0}","{""android"":13,""ios"":12}"
9,1059,Pockets Billiard Club,East Boston,pockets billiard club,sg:dd6d92bfd75c4351b76525f503aea580,Pockets Billiard Club,981 Bennington St,Boston,MA,2128,,,2020-06-01T00:00:00-04:00,2020-07-01T00:00:00-04:00,182,114,"[0,3,8,5,3,10,3,8,9,5,4,13,3,6,3,9,8,9,5,6,4,6,10,7,11,6,3,3,6,6]",250250511011.0,"{""250250501012"":5,""250251704003"":4,""250251801013"":4,""250250511013"":4,""250092083004"":4,""250251708004"":4,""250251603001"":4,""250251804002"":4,""250251708002"":4,""250251605023"":4,""250251803012"":4,""250250510003"":4,""250251802004"":4,""250251701007"":4,""250173424002"":4,""250251707025"":4,""250092043003"":4,""250173419021"":4,""250092522011"":4,""250251803013"":4,""250173398022"":4,""250250503002"":4,""250250920004"":4,""250250510001"":4,""250251104012"":4,""250251707021"":4,""250250507001"":4}","{""250250503002"":7,""250251704003"":6,""250092083003"":5,""250251803013"":4,""250251804002"":4,""250173424002"":4,""250092059003"":4,""250173683005"":4,""250173417002"":4,""250251802002"":4,""250251707021"":4,""250251601013"":4,""250251701007"":4,""250251701001"":4,""250251703002"":4,""250250509011"":4,""250251803012"":4,""250173334001"":4,""250214572001"":4,""250092063003"":4,""250251802004"":4,""250250510001"":4,""250251801013"":4,""250250511013"":4,""250251605012"":4,""250251601011"":4,""250173398022"":4,""250251603001"":4}","{""250092102002"":4,""250251804001"":4}","{""US"":104}",2801.0,40.5,"{""<5"":6,""5-20"":53,""21-60"":61,""61-240"":46,"">240"":16}","{""Dunkin'"":49,""Wendy's"":39,""CVS"":16}","{""Dunkin'"":53,""Market Basket"":33,""Mobil"":25,""Target"":23,""CVS"":22,""Burger King"":21,""Stop & Shop"":19,""The Home Depot"":17,""Sunoco"":14,""BJ's Wholesale Club"":14,""McDonald's"":14,""Dollar Tree"":13,""T.J. Maxx"":12,""Starbucks"":11,""Walgreens"":10,""Subway"":10,""7-Eleven"":10,""Wendy's"":9,""Family Dollar Stores"":7,""Planet Fitness"":7}","[1,1,1,2,1,1,5,3,2,6,25,25,29,39,37,34,33,39,51,34,25,13,6,5]","{""Monday"":23,""Tuesday"":37,""Wednesday"":28,""Thursday"":29,""Friday"":27,""Saturday"":22,""Sunday"":16}","{""android"":53,""ios"":60}"
