,Unnamed: 0,Business Name,Business Zip Code,Neighborhood,name_lower,safegraph_place_id,location_name,street_address,city,region,postal_code,safegraph_brand_ids,brands,date_range_start,date_range_end,raw_visit_counts,raw_visitor_counts,visits_by_day,poi_cbg,visitor_home_cbgs,visitor_daytime_cbgs,visitor_work_cbgs,visitor_country_of_origin,distance_from_home,median_dwell,bucketed_dwell_times,related_same_day_brand,related_same_month_brand,popularity_by_hour,popularity_by_day,device_type
0,162,buco trattoria,2210.0,South Boston Waterfront,buco trattoria,sg:30606d85e3d64bb0b39eec1c60208a02,Buco Trattoria,300 Summer St,Boston,MA,2210,,,2020-08-01T00:00:00-04:00,2020-09-01T00:00:00-04:00,55,34,"[0,3,3,4,3,3,1,0,1,3,2,0,3,1,1,0,1,1,5,4,3,0,1,1,1,2,2,3,0,0,3]",250250606001.0,"{""250235303004"":4,""250214123002"":4,""250214172001"":4,""170310308004"":4,""250251105022"":4,""250173323005"":4}","{""250010137002"":4,""330150650081"":4,""250251704002"":4,""250250606001"":4}",{},"{""US"":28}",12930.0,83.0,"{""<5"":1,""5-20"":14,""21-60"":7,""61-240"":19,"">240"":14}","{""Loyal Companion"":33}","{""Dunkin'"":53,""Mobil"":42,""CVS"":31,""Target"":25,""sweetgreen"":23,""Stop & Shop"":23,""McDonald's"":23,""Starbucks"":22,""The Home Depot"":21,""Gulf Oil"":20,""Walgreens"":16,""Simon mall"":16,""Sunoco"":16,""T.J. Maxx"":16,""Market Basket"":15,""CrossFit"":14,""Staples"":14,""Wendy's"":13,""Lowe's"":13,""Speedway"":13}","[3,4,3,3,3,3,4,15,23,21,27,24,21,18,18,10,11,5,4,4,4,3,3,3]","{""Monday"":11,""Tuesday"":8,""Wednesday"":10,""Thursday"":12,""Friday"":8,""Saturday"":1,""Sunday"":5}","{""android"":13,""ios"":23}"
1,202,Chickadee,2210.0,South Boston Waterfront,chickadee,sg:6d82cc83e94f451f8967b528a668d940,Chickadee,21 Drydock Ave,Boston,MA,2210,,,2020-08-01T00:00:00-04:00,2020-09-01T00:00:00-04:00,146,80,"[3,1,5,12,7,9,2,1,2,2,9,5,5,9,0,0,3,6,11,4,7,0,1,5,8,6,7,7,0,0,9]",250259812021.0,"{""420293002021"":6,""250250924003"":4,""250173351006"":4,""330170802022"":4,""250214025002"":4,""250092651022"":4,""250092031005"":4,""250250007014"":4,""090075414011"":4,""250214151012"":4,""230310254002"":4,""250235308021"":4,""440030205001"":4,""330150550012"":4,""250214008002"":4,""250214202023"":4,""250235011022"":4}","{""250251704001"":4,""250092651022"":4,""250092103003"":4,""090075414011"":4,""230050160001"":4,""131210114163"":4,""250010130022"":4,""250173107002"":4,""440090508022"":4,""250173155005"":4,""250092022003"":4,""480050004003"":4,""250259812021"":4,""250092082001"":4}",{},"{""US"":67}",23428.0,49.0,"{""<5"":4,""5-20"":33,""21-60"":39,""61-240"":40,"">240"":30}","{""Marriott Vacation Club"":100,""sweetgreen"":100,""Market Basket"":14}","{""Dunkin'"":37,""sweetgreen"":19,""CrossFit"":18,""CVS"":16,""Stop & Shop"":15,""Mobil"":14,""The Home Depot"":13,""Starbucks"":12,""Gulf Oil"":11,""Target"":10,""McDonald's"":10,""Market Basket"":10,""Cumberland Farms"":10,""Legal Sea Foods"":9,""Shaw's"":9,""T.J. Maxx"":8,""7-Eleven"":8,""Loyal Companion"":7,""BJ's Wholesale Club"":7,""Wendy's"":7}","[1,1,2,2,2,5,15,23,31,32,38,47,41,41,36,37,37,25,23,11,6,6,4,4]","{""Monday"":24,""Tuesday"":35,""Wednesday"":29,""Thursday"":25,""Friday"":25,""Saturday"":4,""Sunday"":4}","{""android"":34,""ios"":45}"
2,233,Covet,2127.0,South Boston,covet,sg:e44fc887cac5495195d4b267e6955a13,Covet,391 W Broadway,Boston,MA,2127,,,2020-08-01T00:00:00-04:00,2020-09-01T00:00:00-04:00,47,39,"[1,2,3,1,1,2,0,0,0,1,1,2,2,2,0,2,4,1,2,4,0,3,1,1,1,2,3,0,2,1,2]",250250608003.0,"{""250250804011"":4,""250250610001"":4,""250250606001"":4,""250250604002"":4,""250173421021"":4,""250092105003"":4,""250250601014"":4,""250250604001"":4,""240338005172"":4,""250039261001"":4,""340258062012"":4,""250173563001"":4}","{""250250607001"":7,""250214176013"":4,""340258062012"":4,""250250608003"":4,""250250604003"":4,""250250604001"":4,""250250603011"":4}",{},"{""US"":35}",8143.0,25.0,"{""<5"":2,""5-20"":18,""21-60"":12,""61-240"":15,"">240"":0}","{""Royal Farms"":100,""Burger King"":49}","{""Dunkin'"":48,""Starbucks"":29,""Stop & Shop"":23,""Target"":21,""sweetgreen"":20,""Loyal Companion"":18,""CVS"":16,""T.J. Maxx"":16,""The Home Depot"":15,""BJ's Wholesale Club"":15,""CrossFit"":14,""Market Basket"":13,""Gulf Oil"":12,""Five Below"":12,""Planet Fitness"":12,""Sunoco"":11,""Wendy's"":11,""Mobil"":11,""7-Eleven"":11,""Legal Sea Foods"":10}","[0,0,0,0,0,0,0,2,2,2,5,4,10,10,13,10,7,6,4,5,0,0,0,0]","{""Monday"":11,""Tuesday"":4,""Wednesday"":7,""Thursday"":11,""Friday"":2,""Saturday"":6,""Sunday"":6}","{""android"":13,""ios"":22}"
3,301,Drydock Cafe,2210.0,South Boston,drydock cafe,sg:5127581f66df4a8c8eac090669e06335,Drydock Cafe,7 Drydock Ave,Boston,MA,2210,,,2020-08-01T00:00:00-04:00,2020-09-01T00:00:00-04:00,140,41,"[1,1,9,6,5,6,7,1,1,2,5,3,4,6,2,1,6,6,10,5,9,3,1,4,6,7,8,9,1,2,3]",250259812021.0,"{""250092060002"":4}","{""250092070001"":6,""250259812021"":5,""361031477023"":4,""250173748001"":4,""440070114031"":4,""250250701018"":4,""250173344003"":4}",{},"{""US"":32}",20408.0,304.5,"{""<5"":4,""5-20"":18,""21-60"":12,""61-240"":30,"">240"":76}",{},"{""Dunkin'"":38,""Starbucks"":22,""7-Eleven"":22,""Subway"":19,""The Home Depot"":19,""CVS"":15,""sweetgreen"":15,""Market Basket"":15,""Stop & Shop"":14,""Mobil"":13,""McDonald's"":12,""Marshalls"":11,""CrossFit"":11,""Costco Wholesale Corp."":11,""Sunoco"":10,""United States Postal Service (USPS)"":10,""Target"":10,""Best Buy"":9,""Chili's Grill & Bar"":8,""Dollar Tree"":7}","[3,3,3,8,9,17,19,38,64,81,80,80,84,68,57,42,37,27,15,13,9,4,5,3]","{""Monday"":24,""Tuesday"":23,""Wednesday"":25,""Thursday"":23,""Friday"":31,""Saturday"":8,""Sunday"":6}","{""android"":20,""ios"":21}"
4,303,Eagle Hill Cafe,2128.0,East Boston,eagle hill cafe,sg:42f881d1a5b34823977df97bd5656cc4,Eagle Hill Cafe,1 Marion St,Boston,MA,2128,,,2020-08-01T00:00:00-04:00,2020-09-01T00:00:00-04:00,456,162,"[11,17,17,13,15,8,11,13,16,10,15,17,10,20,17,20,18,17,16,21,19,25,12,13,14,17,10,13,10,10,11]",250250501013.0,"{""250250501011"":15,""250250501013"":10,""250250502001"":9,""250250501012"":7,""250092081024"":5,""250173171022"":5,""250250503002"":4,""250251708003"":4,""250250509011"":4,""250250507001"":4,""250250509012"":4,""250251701001"":4,""250251605012"":4,""250173426003"":4,""250092083001"":4,""250250605014"":4,""250251606011"":4,""510010906001"":4,""330130350001"":4}","{""250250501011"":12,""250250501013"":10,""250250502001"":6,""250250501012"":6,""250251703001"":6,""250250106001"":5,""250259812011"":5,""250277320022"":5,""250250509012"":4,""370710308022"":4,""250173426003"":4,""250250512002"":4,""250250507001"":4,""440070158003"":4,""250251605011"":4,""250251601015"":4,""250251606011"":4,""250250303002"":4,""250250503002"":4,""250250510003"":4}",{},"{""US"":133}",1844.0,52.0,"{""<5"":11,""5-20"":129,""21-60"":104,""61-240"":140,"">240"":72}","{""Burger King"":21,""The Home Depot"":17,""BJ's Wholesale Club"":17,""CVS"":12,""Speedway"":9,""Planet Fitness"":9,""Texas Roadhouse"":8,""Costco Wholesale Corp."":7,""Mobil"":7,""Verizon Wireless"":7}","{""Dunkin'"":41,""Mobil"":26,""Market Basket"":25,""Burger King"":19,""Shaw's"":19,""The Home Depot"":14,""BJ's Wholesale Club"":14,""Sunoco"":14,""7-Eleven"":13,""CVS"":13,""Target"":12,""Stop & Shop"":11,""McDonald's"":11,""Wendy's"":10,""Speedway"":10,""Planet Fitness"":9,""Expressions Shoes "":8,""Pollo Campero"":8,""Marshalls"":8,""Shell Oil"":7}","[51,46,45,45,42,47,46,43,36,53,71,76,91,93,94,92,91,109,82,75,59,63,49,46]","{""Monday"":69,""Tuesday"":59,""Wednesday"":65,""Thursday"":49,""Friday"":63,""Saturday"":76,""Sunday"":75}","{""android"":88,""ios"":75}"
5,304,East side hair salon,2128.0,South Boston,east side hair salon,sg:f41aa1df974a479c9c51153f03cc9b3c,East Side Hair Salon,92 P St,Boston,MA,2127,,,2020-08-01T00:00:00-04:00,2020-09-01T00:00:00-04:00,214,87,"[5,4,1,7,9,15,8,9,4,4,11,5,9,10,7,6,9,3,3,7,8,11,5,2,9,6,10,7,5,7,8]",250250601013.0,"{""250250601013"":7,""250173336003"":4,""250235201002"":4,""250092058001"":4,""250056541003"":4,""250173501044"":4,""250251006031"":4,""250250605013"":4,""250092172012"":4,""250250603013"":4,""250138134042"":4,""170318011003"":4,""340030351004"":4,""250250604004"":4,""250173424001"":4}","{""250173423001"":6,""250250601013"":5,""250250608003"":5,""250235021012"":4,""250214227001"":4,""330110114023"":4,""250250612001"":4,""250235201002"":4,""330019653001"":4,""250251008005"":4,""250173652021"":4,""340030351004"":4,""250173507005"":4,""250250601014"":4,""250250603013"":4,""250250007043"":4,""250173424001"":4}",{},"{""US"":71}",9208.0,84.5,"{""<5"":4,""5-20"":53,""21-60"":34,""61-240"":64,"">240"":59}","{""Stop & Shop"":20,""Rosa Mexicano"":17,""Target"":15}","{""Dunkin'"":33,""CVS"":18,""Stop & Shop"":17,""Starbucks"":13,""Walgreens"":12,""Loyal Companion"":11,""Target"":11,""T.J. Maxx"":11,""Mobil"":11,""Speedway"":10,""Market Basket"":10,""BJ's Wholesale Club"":10,""Btone Fitness"":8,""Boys & Girls Clubs of America"":8,""Sunoco"":7,""Subway"":7,""7-Eleven"":7,""Shell Oil"":7,""McDonald's"":6,""Star Market"":6}","[30,33,33,34,35,34,36,38,38,38,37,39,42,46,52,49,46,52,52,42,32,44,39,39]","{""Monday"":24,""Tuesday"":30,""Wednesday"":23,""Thursday"":41,""Friday"":33,""Saturday"":37,""Sunday"":26}","{""android"":23,""ios"":58}"
6,305,East Side Yoga and Fitness,2127.0,South Boston,east side yoga and fitness,sg:972439a20287446da346134e01550083,East Side Yoga and Fitness,584 E Broadway,Boston,MA,2127,,,2020-08-01T00:00:00-04:00,2020-09-01T00:00:00-04:00,102,66,"[0,5,5,3,9,8,3,0,3,11,2,6,3,4,0,0,5,5,1,5,4,4,1,1,4,3,0,2,0,1,4]",250250605012.0,"{""250173163005"":4,""250250611012"":4,""250250608002"":4,""250250604002"":4,""261251374001"":4,""250250907001"":4,""250250605012"":4,""250259812021"":4,""450510517001"":4,""250092021023"":4,""330019664025"":4,""250250604005"":4}","{""250173703002"":4,""250056303002"":4,""250259812021"":4,""250250608004"":4,""250250605012"":4,""250250902003"":4,""250173163005"":4,""250173313001"":4,""250214227001"":4,""450510517001"":4}",{},"{""US"":43}",4862.0,55.5,"{""<5"":2,""5-20"":22,""21-60"":31,""61-240"":34,"">240"":13}",{},"{""CVS"":22,""Dunkin'"":19,""Starbucks"":19,""Stop & Shop"":18,""BJ's Wholesale Club"":18,""Target"":17,""T.J. Maxx"":13,""Burger King"":12,""sweetgreen"":12,""Cumberland Farms"":10,""Mobil"":10,""Speedway"":8,""Chipotle Mexican Grill"":8,""Loyal Companion"":8,""Market Basket"":7,""Gulf Oil"":7,""Shell Oil"":7,""Subway"":7,""Legal Sea Foods"":6,""Shaw's"":6}","[8,7,5,5,5,9,10,10,15,17,16,10,17,17,16,20,18,13,19,13,10,16,14,9]","{""Monday"":26,""Tuesday"":14,""Wednesday"":19,""Thursday"":16,""Friday"":13,""Saturday"":4,""Sunday"":10}","{""android"":17,""ios"":48}"
7,382,Gray's Hall,2127.0,South Boston,gray's hall,sg:ce3691f6179f43dd8183a44eafb5cf82,Gray's Hall,615 E Broadway,Boston,MA,2127,,,2020-08-01T00:00:00-04:00,2020-09-01T00:00:00-04:00,8,6,"[0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2]",250250603013.0,"{""250250603011"":4}","{""250250406002"":4}",{},"{""US"":5}",2231.0,463.5,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":2,"">240"":5}",{},"{""Stop & Shop"":50,""Sunoco"":48,""Dunkin'"":47,""The Home Depot"":45,""Shell Oil"":43,""Starbucks"":43,""McDonald's"":38,""Legal Sea Foods"":33,""Gulf Oil"":33,""Staples"":32,""Chipotle Mexican Grill"":32,""Mobil"":31,""Wendy's"":29,""Dollar Tree"":29,""Target"":26,""Papa Razzi"":17,""Btone Fitness"":17,""Nestlé Café"":17,""UGG"":17,""Get in Shape for Women"":17}","[4,5,5,5,5,5,5,6,5,4,3,1,1,0,0,0,0,0,0,0,2,2,3,4]","{""Monday"":2,""Tuesday"":2,""Wednesday"":1,""Thursday"":1,""Friday"":1,""Saturday"":1,""Sunday"":0}","{""android"":7,""ios"":4}"
8,428,House of Nails,2128.0,East Boston,house of nails,sg:acceb69f66bb485d94d63dbdbb3f77aa,House of Nails,1020 Bennington St,Boston,MA,2128,,,2020-08-01T00:00:00-04:00,2020-09-01T00:00:00-04:00,9,9,"[0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0]",250250511011.0,"{""250251705022"":4,""250251805001"":4}","{""250251803013"":4}",{},"{""US"":7}",2863.0,10.0,"{""<5"":1,""5-20"":7,""21-60"":1,""61-240"":0,"">240"":0}",{},"{""Dunkin'"":63,""Stop & Shop"":44,""BJ's Wholesale Club"":33,""Marshalls"":33,""Planet Fitness"":32,""Burger King"":29,""Primark Stores EU"":22,""Get Air"":22,""Shaw's"":22,""sweetgreen"":22,""CVS"":18,""Wendy's"":18,""Subway"":17,""The Home Depot"":17,""Starbucks"":15,""Target"":15,""Petro Home Services"":11,""Boston Sports Clubs"":11,""Roche Brothers Supermarket"":11,""Bruegger's"":11}","[0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,5,1,0,1,0,0,0,0]","{""Monday"":1,""Tuesday"":0,""Wednesday"":1,""Thursday"":4,""Friday"":1,""Saturday"":0,""Sunday"":2}","{""android"":5,""ios"":4}"
9,518,L Street Tavern,2127.0,South Boston,l street tavern,sg:a6c088cb5fe8415e9ee3821993efb284,L Street Tavern,195 L St,Boston,MA,2127,,,2020-08-01T00:00:00-04:00,2020-09-01T00:00:00-04:00,64,36,"[1,1,0,2,4,1,1,1,1,1,1,1,2,1,0,0,2,1,0,5,6,9,2,3,4,4,1,2,2,1,4]",250250603012.0,"{""250173531012"":4,""250235071042"":4,""250250610001"":4,""250250603013"":4,""250251004003"":4,""250056112011"":4,""250214180023"":4}","{""250092671021"":4,""250250602002"":4,""250173531012"":4,""250250803001"":4,""250250601011"":4,""360050421004"":4}",{},"{""US"":30}",7904.0,57.5,"{""<5"":1,""5-20"":19,""21-60"":13,""61-240"":13,"">240"":18}",{},"{""Dunkin'"":33,""Stop & Shop"":22,""CVS"":21,""Starbucks"":21,""Burger King"":21,""Mobil"":20,""T.J. Maxx"":15,""The Home Depot"":14,""Cumberland Farms"":14,""Shell Oil"":13,""McDonald's"":13,""Target"":12,""Simon mall"":12,""Ocean State Job Lot"":11,""BJ's Wholesale Club"":10,""7-Eleven"":9,""Star Market"":8,""Loyal Companion"":8,""Shaw's"":8,""Gulf Oil"":8}","[10,10,10,10,10,10,10,10,9,5,9,12,14,21,17,17,21,19,14,11,9,11,11,11]","{""Monday"":10,""Tuesday"":8,""Wednesday"":9,""Thursday"":9,""Friday"":10,""Saturday"":13,""Sunday"":5}","{""android"":9,""ios"":26}"
