,Unnamed: 0,Business Name,Business Zip Code,Neighborhood,name_lower,safegraph_place_id,location_name,street_address,city,region,postal_code,safegraph_brand_ids,brands,date_range_start,date_range_end,raw_visit_counts,raw_visitor_counts,visits_by_day,poi_cbg,visitor_home_cbgs,visitor_daytime_cbgs,visitor_work_cbgs,visitor_country_of_origin,distance_from_home,median_dwell,bucketed_dwell_times,related_same_day_brand,related_same_month_brand,popularity_by_hour,popularity_by_day,device_type
0,162,buco trattoria,2210.0,South Boston Waterfront,buco trattoria,sg:30606d85e3d64bb0b39eec1c60208a02,Buco Trattoria,300 Summer St,Boston,MA,2210,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,6,6,"[0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1]",250250606001.0,{},"{""250277072001"":4}",{},"{""US"":5}",17798.0,15.0,"{""<5"":0,""5-20"":5,""21-60"":0,""61-240"":0,"">240"":1}","{""Quest Diagnostics"":100}","{""Dunkin'"":64,""Omni Hotels & Resorts"":33,""CVS"":29,""Target"":27,""Lowe's"":26,""Papa Razzi"":17,""California Closets"":17,""Four Seasons Hotels and Resorts"":17,""Fresh City"":17,""SoulCycle"":17,""Star Market"":17,""Dave's Marketplace"":17,""Town Fair Tire"":17,""The Paper Store"":17,""Loyal Companion"":17,""99 Restaurants"":17,""Hilton International"":17,""Peet's Coffee and Tea"":17,""TownePlace Suites by Marriott"":17,""Quest Diagnostics"":17}","[1,1,1,1,1,1,1,2,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1]","{""Monday"":1,""Tuesday"":1,""Wednesday"":0,""Thursday"":1,""Friday"":1,""Saturday"":1,""Sunday"":1}","{""android"":6,""ios"":4}"
1,202,Chickadee,2210.0,South Boston Waterfront,chickadee,sg:6d82cc83e94f451f8967b528a668d940,Chickadee,21 Drydock Ave,Boston,MA,2210,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,15,5,"[1,1,3,0,0,2,3,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0]",250259812021.0,"{""250092033022"":5}",{},{},"{""US"":4}",19120.0,303.0,"{""<5"":0,""5-20"":3,""21-60"":0,""61-240"":1,"">240"":11}",{},"{""Amato's"":20,""sweetgreen"":20,""Irving Oil"":20,""Qdoba Mexican Grill"":20,""CrossFit"":19,""Sunoco"":18,""7-Eleven"":18,""Dunkin'"":17,""CVS"":15,""McDonald's"":7}","[1,1,1,1,1,1,1,5,10,11,12,11,11,11,10,8,6,5,2,2,2,1,1,1]","{""Monday"":3,""Tuesday"":4,""Wednesday"":1,""Thursday"":3,""Friday"":3,""Saturday"":1,""Sunday"":0}","{""android"":0,""ios"":4}"
2,233,Covet,2127.0,South Boston,covet,sg:f4547dd11e2d4d1faa807b05ed0e94a2,Covet,109 Charles St,Boston,MA,2114,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,2,2,"[0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0]",250250201014.0,{},{},{},{},,26.0,"{""<5"":0,""5-20"":0,""21-60"":2,""61-240"":0,"">240"":0}",{},"{""Dunkin'"":47,""Family Dollar Stores"":47,""Walgreens"":44,""Starbucks"":44}","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0]","{""Monday"":0,""Tuesday"":1,""Wednesday"":0,""Thursday"":0,""Friday"":0,""Saturday"":0,""Sunday"":1}","{""android"":0,""ios"":0}"
3,233,Covet,2127.0,South Boston,covet,sg:e44fc887cac5495195d4b267e6955a13,Covet,391 W Broadway,Boston,MA,2127,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,33,8,"[2,1,2,1,1,1,2,2,1,2,1,1,1,1,0,2,1,0,0,1,1,2,2,2,0,0,1,0,1,1]",250250608003.0,"{""250173413001"":4}",{},{},"{""US"":5}",9285.0,64.0,"{""<5"":1,""5-20"":10,""21-60"":5,""61-240"":7,"">240"":10}",{},"{""Dunkin'"":47,""Edible Arrangements"":37,""B.GOOD"":25,""Loyal Companion"":25,""sweetgreen"":25,""Market Basket"":25,""Gulf Oil"":25,""Planet Fitness"":24,""CVS"":20,""Subway"":20,""Starbucks"":19,""Walmart"":15,""Barre Soul"":12,""Superdry"":12,""Little Sprouts"":12,""Davio's Northern Italian Steakhouse"":12,""Legal Sea Foods"":12,""Petro Home Services"":12,""Buffalo Exchange"":12,""Brooks Brothers"":12}","[0,0,0,0,0,0,0,1,10,6,12,14,14,14,15,13,12,10,8,7,1,1,1,0]","{""Monday"":4,""Tuesday"":4,""Wednesday"":7,""Thursday"":7,""Friday"":7,""Saturday"":2,""Sunday"":2}","{""android"":6,""ios"":0}"
4,301,Drydock Cafe,2210.0,South Boston,drydock cafe,sg:5127581f66df4a8c8eac090669e06335,Drydock Cafe,7 Drydock Ave,Boston,MA,2210,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,27,13,"[2,0,2,0,0,0,2,0,1,0,0,0,0,2,0,3,2,0,1,2,2,0,2,1,0,0,2,1,1,1]",250259812021.0,"{""250235116006"":4}","{""291892114011"":5,""250214201004"":4,""250235442001"":4,""250250916002"":4}","{""250173424004"":4,""250250606001"":4,""230239703023"":4}","{""US"":15}",25362.0,348.0,"{""<5"":1,""5-20"":4,""21-60"":0,""61-240"":3,"">240"":19}",{},"{""Dunkin'"":28,""Wendy's"":26,""The Home Depot"":24,""McDonald's"":18,""Target"":16,""Irving Oil"":15,""Restaurant Depot"":15,""TravelCenters of America"":15,""Stop & Shop"":15,""ConocoPhillips"":15,""CrossFit"":15,""Jeep"":15,""Chrysler"":15,""CITGO"":14,""Love's Travel Stops and Country Stores"":14,""Pilot Flying J"":14,""Mobil"":14,""Sunoco"":14,""BP"":12,""Family Dollar Stores"":12}","[1,0,0,0,1,3,5,6,9,15,16,17,19,22,18,13,7,5,3,1,1,1,1,1]","{""Monday"":4,""Tuesday"":7,""Wednesday"":3,""Thursday"":7,""Friday"":5,""Saturday"":0,""Sunday"":1}","{""android"":0,""ios"":7}"
5,303,Eagle Hill Cafe,2128.0,East Boston,eagle hill cafe,sg:42f881d1a5b34823977df97bd5656cc4,Eagle Hill Cafe,1 Marion St,Boston,MA,2128,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,257,104,"[12,8,7,8,9,13,11,4,11,4,3,7,3,8,13,6,15,8,10,9,6,9,3,9,10,9,5,10,11,16]",250250501013.0,"{""250250501011"":14,""250250501013"":6,""250173681022"":6,""250092051005"":5,""250250506002"":5,""250092055001"":5,""250251605012"":4,""250250509013"":4,""250092062003"":4,""250235011013"":4,""250250511012"":4,""250251605023"":4,""250251404001"":4,""250250501012"":4,""250250502001"":4,""250250509012"":4,""250250503002"":4,""250250510002"":4,""250251606011"":4,""440070167002"":4,""250251705011"":4}","{""250250501011"":12,""250092055001"":6,""250250501012"":5,""250251704001"":4,""250250510002"":4,""120110503103"":4,""250251404001"":4,""250250509012"":4,""250251006013"":4,""250251304022"":4,""250092051005"":4,""250251605023"":4,""250173423004"":4}","{""250092104002"":4,""250250512001"":4,""250250701011"":4}","{""US"":84}",1469.0,63.0,"{""<5"":5,""5-20"":79,""21-60"":41,""61-240"":49,"">240"":83}","{""The Home Depot"":18,""Target"":15,""Market Basket"":14,""Shell Oil"":11}","{""Dunkin'"":29,""Mobil"":22,""Shaw's"":17,""Market Basket"":17,""CVS"":16,""7-Eleven"":12,""Stop & Shop"":12,""BJ's Wholesale Club"":12,""Walgreens"":11,""Pollo Campero"":10,""McDonald's"":9,""Subway"":9,""Burger King"":8,""Speedway"":8,""The Home Depot"":8,""Dollar Tree"":8,""Sunoco"":7,""Expressions Shoes "":7,""Shell Oil"":5,""Family Dollar Stores"":5}","[53,51,52,54,55,55,56,56,63,70,73,78,84,79,78,86,92,96,79,57,53,49,47,48]","{""Monday"":30,""Tuesday"":35,""Wednesday"":49,""Thursday"":44,""Friday"":35,""Saturday"":29,""Sunday"":35}","{""android"":64,""ios"":42}"
6,304,East side hair salon,2128.0,South Boston,east side hair salon,sg:f41aa1df974a479c9c51153f03cc9b3c,East Side Hair Salon,92 P St,Boston,MA,2127,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,64,35,"[5,1,2,0,2,3,1,2,4,1,1,1,1,1,5,1,2,3,1,1,0,1,2,2,3,5,2,6,4,1]",250250601013.0,"{""250214227001"":4,""250250601012"":4,""250235251042"":4,""250250603011"":4,""250059856001"":4,""250250604005"":4,""250214563024"":4,""250250601013"":4,""250250601014"":4,""250250907003"":4}","{""250214227001"":4,""250092083004"":4,""250251006012"":4,""250250604005"":4,""250250602002"":4,""250250711012"":4,""250250601013"":4,""250250601012"":4,""250092082004"":4}","{""250250608001"":4}","{""US"":28}",5914.0,64.5,"{""<5"":1,""5-20"":16,""21-60"":12,""61-240"":20,"">240"":15}","{""Stop & Shop"":100}","{""Dunkin'"":29,""Stop & Shop"":22,""CVS"":18,""Shaw's"":14,""BJ's Wholesale Club"":11,""The Home Depot"":10,""Burger King"":10,""Ocean State Job Lot"":8,""Starbucks"":8,""Market Basket"":8,""Cumberland Farms"":8,""CrossFit"":8,""Sunoco"":7,""Speedway"":7,""Dollar Tree"":7,""SoulCycle"":6,""Star Market"":6,""Big Y Foods"":6,""Edible Arrangements"":5,""Wegmans Food Markets"":5}","[7,6,6,6,6,6,8,9,9,13,13,18,19,20,18,11,10,14,13,7,4,8,9,8]","{""Monday"":7,""Tuesday"":8,""Wednesday"":17,""Thursday"":9,""Friday"":7,""Saturday"":7,""Sunday"":9}","{""android"":9,""ios"":28}"
7,305,East Side Yoga and Fitness,2127.0,South Boston,east side yoga and fitness,sg:972439a20287446da346134e01550083,East Side Yoga and Fitness,584 E Broadway,Boston,MA,2127,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,32,15,"[4,3,0,0,1,1,0,2,1,2,1,1,1,1,2,2,0,1,0,2,0,0,1,0,1,1,0,1,1,2]",250250605012.0,"{""250250605012"":4}","{""250250601011"":4}",{},"{""US"":11}",967.0,107.0,"{""<5"":2,""5-20"":6,""21-60"":4,""61-240"":8,"">240"":12}",{},"{""True Value Hardware"":13,""Stop & Shop"":13,""Dunkin'"":11,""Burger King"":9,""Starbucks"":7,""Btone Fitness"":7,""Salad Creations"":7,""Adam's Hometown Market"":7,""Intelligentsia Coffee"":7,""Cambria Suites"":7,""Ben & Jerry's"":7,""HD Supply"":7,""Graybar"":7,""United Rentals"":7,""Ryder"":7,""The Men's Wearhouse"":7,""Big Y Foods"":7,""Market Basket"":7,""FedEx"":7,""Miracle-Ear"":7}","[9,9,9,8,8,9,11,10,8,6,5,4,5,5,4,5,5,3,3,1,8,8,9,8]","{""Monday"":4,""Tuesday"":2,""Wednesday"":9,""Thursday"":9,""Friday"":2,""Saturday"":3,""Sunday"":3}","{""android"":4,""ios"":12}"
8,382,Gray's Hall,2127.0,South Boston,gray's hall,sg:ce3691f6179f43dd8183a44eafb5cf82,Gray's Hall,615 E Broadway,Boston,MA,2127,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,28,6,"[0,0,0,1,1,1,0,1,0,1,0,2,1,1,0,3,0,0,0,1,2,2,2,2,0,1,0,1,2,3]",250250603013.0,"{""250250603013"":4}","{""250250605012"":4}",{},"{""US"":5}",44.0,899.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":28}",{},"{""Ann Taylor"":17,""Homewood Suites by Hilton"":17}","[27,28,28,28,28,28,28,28,28,27,20,17,13,13,13,12,11,9,7,2,10,18,23,24]","{""Monday"":3,""Tuesday"":4,""Wednesday"":5,""Thursday"":8,""Friday"":3,""Saturday"":1,""Sunday"":4}","{""android"":4,""ios"":0}"
9,428,House of Nails,2128.0,East Boston,house of nails,sg:acceb69f66bb485d94d63dbdbb3f77aa,House of Nails,1020 Bennington St,Boston,MA,2128,,,2020-04-01T00:00:00-04:00,2020-05-01T00:00:00-04:00,7,7,"[0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0]",250250511011.0,"{""250250511011"":4}","{""250251707023"":4}",{},"{""US"":6}",2605.0,8.0,"{""<5"":1,""5-20"":6,""21-60"":0,""61-240"":0,"">240"":0}","{""Starbucks"":48}","{""Dunkin'"":40,""Subway"":38,""Target"":36,""McDonald's"":30,""Stop & Shop"":28,""AutoZone"":27,""Family Dollar Stores"":25,""Burger King"":24,""Wendy's"":24,""CVS"":24,""Starbucks"":23,""Neiman Marcus"":14,""Lamborghini"":14,""Rolls‑Royce Motor Cars"":14,""Pride"":14,""Town Fair Tire"":14,""XFINITY by Comcast"":14,""HD Supply"":14,""Maserati"":14,""Alfa Romeo"":14}","[0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0]","{""Monday"":2,""Tuesday"":1,""Wednesday"":1,""Thursday"":1,""Friday"":2,""Saturday"":0,""Sunday"":0}","{""android"":4,""ios"":4}"
