,Unnamed: 0,Business Name,Business Zip Code,Neighborhood,name_lower,safegraph_place_id,location_name,street_address,city,region,postal_code,safegraph_brand_ids,brands,date_range_start,date_range_end,raw_visit_counts,raw_visitor_counts,visits_by_day,poi_cbg,visitor_home_cbgs,visitor_daytime_cbgs,visitor_work_cbgs,visitor_country_of_origin,distance_from_home,median_dwell,bucketed_dwell_times,related_same_day_brand,related_same_month_brand,popularity_by_hour,popularity_by_day,device_type
10,428,House of Nails,2128.0,East Boston,house of nails,sg:acceb69f66bb485d94d63dbdbb3f77aa,House of Nails,1020 Bennington St,Boston,MA,2128,,,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,35,32,"[0,0,2,2,1,0,0,0,0,2,3,1,2,2,1,1,0,1,2,1,2,1,1,2,2,2,2,1,1]",250250511011.0,"{""250250510001"":4,""250250511011"":4,""250250701013"":4,""250250511012"":4,""250173837003"":4,""250251801013"":4,""250259813002"":4,""250250510002"":4}","{""250250510001"":4,""250251801013"":4,""250251801012"":4,""250250511012"":4,""250250504001"":4,""250250303002"":4}","{""250259813002"":4,""250250403005"":4}","{""US"":31}",2060.0,6.0,"{""<5"":7,""5-20"":24,""21-60"":3,""61-240"":0,"">240"":1}",{},"{""Dunkin'"":53,""Starbucks"":27,""Target"":25,""Market Basket"":25,""Subway"":22,""sweetgreen"":22,""CVS"":21,""McDonald's"":19,""Stop & Shop"":18,""BJ's Wholesale Club"":18,""Burger King"":18,""Planet Fitness"":17,""Get Air"":16,""Burlington"":15,""Walgreens"":14,""7-Eleven"":13,""Pollo Campero"":12,""Wendy's"":11,""Mobil"":11,""Ten Thousand Villages"":9}","[0,0,0,0,0,4,2,1,2,4,5,2,6,4,4,4,1,1,1,1,2,1,0,1]","{""Monday"":6,""Tuesday"":8,""Wednesday"":6,""Thursday"":5,""Friday"":5,""Saturday"":3,""Sunday"":2}","{""android"":13,""ios"":18}"
11,518,L Street Tavern,2127.0,South Boston,l street tavern,sg:d964324e5ab344999abfe34f131112bf,L Street Tavern,658A E 8th St,Boston,MA,2127,,,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,122,64,"[5,1,3,6,5,9,4,3,4,3,4,3,6,1,5,3,7,2,5,3,4,4,1,4,6,6,6,4,5]",250250603012.0,"{""250250602002"":5,""250214112002"":4,""250173333001"":4,""250250603011"":4,""250173505002"":4,""250250605012"":4,""360930321015"":4,""250214222006"":4,""250250603012"":4,""250250606001"":4,""250092608001"":4,""250250922003"":4,""230310280021"":4,""250214196003"":4}","{""250250603012"":6,""440070167001"":5,""250235011012"":4,""250250921013"":4,""250250303004"":4,""250173418004"":4,""250250701018"":4,""250173832001"":4,""250250406001"":4,""250214421031"":4,""250214112002"":4}","{""250250701018"":4,""250250820003"":4,""250259812021"":4,""250250102043"":4,""250173583001"":4,""250010148004"":4}","{""US"":52}",10461.0,57.5,"{""<5"":4,""5-20"":36,""21-60"":22,""61-240"":36,"">240"":24}","{""Star Market"":50,""Chuck E. Cheese's"":25,""Staples"":17}","{""Dunkin'"":42,""Stop & Shop"":32,""Starbucks"":25,""sweetgreen"":20,""CVS"":16,""7-Eleven"":9,""Target"":8,""Omni Hotels & Resorts"":8,""Cumberland Farms"":8,""T.J. Maxx"":7,""Walgreens"":7,""BJ's Wholesale Club"":7,""Simon mall"":7,""Shell Oil"":7,""Star Market"":6,""Mobil"":6,""Loyal Companion"":6,""Ocean State Job Lot"":6,""Chipotle Mexican Grill"":6,""Irving Oil"":6}","[20,19,17,17,18,19,20,16,14,20,22,22,14,15,10,22,20,14,14,25,29,36,29,24]","{""Monday"":17,""Tuesday"":18,""Wednesday"":19,""Thursday"":24,""Friday"":13,""Saturday"":22,""Sunday"":9}","{""android"":19,""ios"":43}"
12,518,L Street Tavern,2127.0,South Boston,l street tavern,sg:a6c088cb5fe8415e9ee3821993efb284,L Street Tavern,195 L St,Boston,MA,2127,,,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,58,38,"[4,5,1,2,2,0,1,4,2,0,2,0,0,1,2,2,1,3,0,2,3,3,6,2,2,3,2,1,2]",250250603012.0,"{""250250603012"":5,""250250003011"":4,""250173425001"":4}","{""250250907003"":8,""250250603013"":4,""250259813002"":4,""250214202011"":4,""250259812021"":4,""360610140004"":4,""250250603012"":4,""250251007004"":4,""250235011022"":4}","{""250259812021"":4,""250214153002"":4,""250173731003"":4,""250250303002"":4}","{""US"":32}",7151.0,56.0,"{""<5"":1,""5-20"":17,""21-60"":12,""61-240"":18,"">240"":10}","{""Gulf Oil"":100}","{""Dunkin'"":36,""Starbucks"":34,""sweetgreen"":31,""Stop & Shop"":29,""7-Eleven"":16,""Target"":15,""CVS"":12,""Sunoco"":11,""B.GOOD"":11,""Cosi"":10,""Gulf Oil"":10,""Subway"":10,""Chipotle Mexican Grill"":9,""T.J. Maxx"":9,""Goodwill Industries"":8,""Walgreens"":8,""Cumberland Farms"":8,""Au Bon Pain"":8,""Residence Inn by Marriott"":8,""Shell Oil"":7}","[9,9,8,7,7,7,9,12,12,11,10,10,10,8,6,7,7,11,5,8,10,13,12,11]","{""Monday"":4,""Tuesday"":9,""Wednesday"":5,""Thursday"":4,""Friday"":6,""Saturday"":15,""Sunday"":15}","{""android"":11,""ios"":24}"
13,556,Little Asia Restaurant,2128.0,East Boston,little asia restaurant,sg:c6815256d0c348ac84c9da5467e88b7c,Little Asia Restaurant,991 Bennington St,Boston,MA,2128,,,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,165,87,"[6,1,2,3,5,5,2,5,6,3,6,9,8,9,8,3,8,9,4,7,6,9,5,5,7,3,7,9,5]",250250511011.0,"{""250250510001"":7,""250250511011"":7,""250251708004"":6,""250250511013"":5,""250250503002"":4,""340270458043"":4,""250250511012"":4,""230050026001"":4,""250251703004"":4,""250251403005"":4,""250251802002"":4,""250251705022"":4,""250251805003"":4,""250251801013"":4,""250092091005"":4,""250251805001"":4}","{""250250511013"":6,""250251802002"":4,""250251805001"":4,""250173423002"":4,""250251801013"":4,""250250510001"":4,""250251703003"":4,""250250511011"":4,""340270458043"":4,""250251805003"":4,""250092641002"":4,""440070146002"":4,""250251702001"":4,""250250606001"":4,""250251708004"":4,""250251404007"":4}","{""250251703004"":4,""250250806011"":4,""250250510001"":4,""250250920001"":4,""250214035002"":4,""250250509011"":4,""250259813002"":4,""250250303003"":4}","{""US"":82}",2571.0,42.0,"{""<5"":1,""5-20"":50,""21-60"":46,""61-240"":48,"">240"":20}","{""Dunkin'"":39}","{""Dunkin'"":50,""Stop & Shop"":35,""Market Basket"":33,""CVS"":31,""Target"":28,""Starbucks"":26,""Burger King"":16,""Wendy's"":15,""Dollar Tree"":15,""Mobil"":15,""BJ's Wholesale Club"":14,""McDonald's"":13,""Subway"":13,""The Home Depot"":11,""7-Eleven"":10,""Speedway"":10,""DoubleTree by Hilton"":9,""Sunoco"":9,""Simon mall"":8,""Cumberland Farms"":8}","[2,0,0,0,0,1,5,3,4,7,18,21,29,38,33,37,45,44,45,29,18,16,10,3]","{""Monday"":18,""Tuesday"":25,""Wednesday"":21,""Thursday"":27,""Friday"":26,""Saturday"":33,""Sunday"":15}","{""android"":46,""ios"":38}"
14,573,los arrieros,2128.0,East Boston,los arrieros,sg:7df46480c68645d0b9333d4fbd3691f9,Los Arrieros,13 Meridian St,Boston,MA,2128,,,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,130,94,"[11,3,4,4,4,6,4,3,4,4,9,7,3,2,5,3,7,3,6,6,6,2,1,3,4,5,4,5,2]",250250506002.0,"{""120950170111"":5,""250250511013"":4,""250251604002"":4,""250251801011"":4,""250250504002"":4,""250251706011"":4,""250251705022"":4,""250251801013"":4,""250251708003"":4,""250173528002"":4,""250250501012"":4,""250250512002"":4,""250250510001"":4,""250251703005"":4,""250250511012"":4,""250173423003"":4,""250251605011"":4,""250250503001"":4,""250250511011"":4}","{""250250504001"":10,""250092055001"":6,""250250506002"":6,""440070022004"":5,""250250511012"":4,""250251801013"":4,""250251703005"":4,""250251702003"":4,""250250511011"":4,""250251701001"":4,""250250503001"":4,""250250501012"":4,""250251604001"":4,""250056313003"":4,""120950170111"":4,""250251706011"":4,""250250511013"":4,""250251701007"":4,""250250810011"":4,""250250506001"":4,""250214171005"":4}","{""250250101041"":5,""250250506002"":5,""250173514032"":5,""250250814001"":4,""250250507003"":4,""250251702004"":4,""250250504001"":4,""250250906002"":4}","{""US"":88}",3750.0,21.5,"{""<5"":6,""5-20"":54,""21-60"":33,""61-240"":25,"">240"":12}","{""Burger King"":33}","{""Dunkin'"":49,""Market Basket"":35,""Burger King"":28,""Subway"":26,""Target"":19,""CVS"":18,""Mobil"":18,""Starbucks"":17,""Stop & Shop"":17,""McDonald's"":15,""7-Eleven"":14,""Planet Fitness"":13,""CrossFit"":13,""BJ's Wholesale Club"":11,""Speedway"":11,""T.J. Maxx"":11,""Sunoco"":10,""Simon mall"":10,""The Home Depot"":9,""Dollar Tree"":9}","[3,1,1,0,0,0,1,2,8,21,30,25,29,20,18,13,21,20,11,17,12,11,7,6]","{""Monday"":18,""Tuesday"":20,""Wednesday"":22,""Thursday"":19,""Friday"":17,""Saturday"":23,""Sunday"":11}","{""android"":59,""ios"":35}"
15,627,Mi Pueblito Restaurant,2128.0,East Boston,mi pueblito restaurant,sg:d0c7f69ce6eb487c95cba4e7d271f5ec,Mi Pueblito Restaurant,333 Border St,Boston,MA,2128,,,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,443,218,"[18,14,17,12,19,13,10,10,12,15,16,22,16,26,14,15,11,13,11,11,21,14,12,24,12,13,21,24,7]",250250501012.0,"{""250251701002"":8,""250250501013"":6,""250250501012"":6,""250056316001"":5,""250251605011"":5,""250250511012"":4,""250251601014"":4,""250092510001"":4,""250092515003"":4,""250250502001"":4,""250250701018"":4,""250173514034"":4,""250251705022"":4,""250251602001"":4,""250250509013"":4,""250173507004"":4,""250250001001"":4,""250173826012"":4,""250250507001"":4,""250250920003"":4,""250173834002"":4,""250250509012"":4,""250251602002"":4,""440030210011"":4,""250251702001"":4,""330110016005"":4,""250250507003"":4,""250250911003"":4,""250250510003"":4,""250092081011"":4,""250251605023"":4,""370630018013"":4,""250173425001"":4,""330150650071"":4,""250250507002"":4,""250250501011"":4,""250250509011"":4}","{""250250501013"":9,""250250502001"":8,""250092114022"":6,""250250509012"":5,""250250502002"":5,""250173424004"":4,""250250406001"":4,""250173413002"":4,""250092515003"":4,""250250701018"":4,""250092060002"":4,""250092511003"":4,""250173549002"":4,""250250501012"":4,""250250510002"":4,""250250507003"":4,""250092041021"":4,""250259813002"":4,""250250512002"":4,""250250809003"":4,""340130049003"":4,""250250501011"":4,""250250509011"":4,""250250914002"":4,""440030210011"":4,""250251702001"":4,""250250003011"":4,""250251602003"":4,""250214182004"":4,""250250504001"":4,""250250509013"":4,""250173424003"":4,""250235212021"":4,""250251601014"":4,""250251701002"":4,""250251605014"":4,""481130166212"":4,""250251605011"":4,""370630010021"":4}","{""250250501012"":6,""250250203032"":4,""250250809003"":4,""250259817001"":4,""250277391001"":4,""250214563012"":4,""250173513001"":4,""250173611005"":4,""250250503001"":4,""250214176023"":4,""250251001001"":4,""250250502001"":4,""250250303003"":4}","{""US"":203}",4718.0,38.0,"{""<5"":9,""5-20"":138,""21-60"":123,""61-240"":101,"">240"":72}","{""Market Basket"":11,""Dunkin'"":9,""CVS"":8,""Expressions Shoes "":7,""Dollar General"":6}","{""Dunkin'"":49,""Market Basket"":31,""CVS"":27,""McDonald's"":24,""Mobil"":22,""Burger King"":19,""Stop & Shop"":17,""BJ's Wholesale Club"":16,""Target"":16,""Simon mall"":15,""Starbucks"":15,""Subway"":14,""Walgreens"":14,""T.J. Maxx"":14,""Dollar Tree"":14,""7-Eleven"":13,""Planet Fitness"":13,""Pollo Campero"":13,""Speedway"":13,""The Home Depot"":12}","[53,48,49,48,51,52,63,74,68,76,69,68,77,82,78,41,41,43,40,54,64,61,68,58]","{""Monday"":67,""Tuesday"":53,""Wednesday"":65,""Thursday"":61,""Friday"":81,""Saturday"":63,""Sunday"":53}","{""android"":118,""ios"":99}"
16,636,Minas Beauty Salon,2128.0,East Boston,minas beauty salon,sg:4315e447882247319475c3af87808d21,Minas Beauty Salon,154 Chelsea St,Boston,MA,2128,,,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,144,75,"[5,2,3,8,1,7,2,9,4,1,1,6,6,3,5,4,10,5,6,5,7,7,5,2,5,3,6,10,6]",250250507001.0,"{""250250507001"":15,""250173397002"":4,""250250507003"":4,""250251601013"":4,""250250501011"":4,""250235082002"":4,""250250511011"":4,""250251601011"":4,""250173502006"":4,""250092517002"":4,""250250003011"":4}","{""250250507001"":12,""250250505001"":5,""250250511011"":5,""250251801011"":4,""250251803012"":4,""090091756002"":4,""250173689011"":4,""250251601013"":4,""250235012023"":4,""250250501011"":4,""330150560002"":4,""250214182002"":4}","{""250250501013"":4,""250173424004"":4}","{""US"":62}",2843.0,117.0,"{""<5"":6,""5-20"":33,""21-60"":22,""61-240"":26,"">240"":57}","{""Pollo Campero"":25,""Boys & Girls Clubs of America"":25,""BJ's Wholesale Club"":25,""Dunkin'"":24,""Get Air"":20}","{""Dunkin'"":42,""Stop & Shop"":18,""Market Basket"":17,""Subway"":14,""Burger King"":13,""BJ's Wholesale Club"":11,""Mobil"":10,""T.J. Maxx"":10,""Starbucks"":10,""CVS"":9,""sweetgreen"":8,""Planet Fitness"":7,""Marshalls"":7,""7-Eleven"":7,""Target"":7,""Walgreens"":7,""CrossFit"":7,""Pollo Campero"":7,""Expressions Shoes "":5,""Get Air"":5}","[53,52,51,48,48,47,43,37,34,27,27,26,19,22,19,16,17,14,17,27,32,36,40,42]","{""Monday"":16,""Tuesday"":19,""Wednesday"":16,""Thursday"":24,""Friday"":22,""Saturday"":32,""Sunday"":15}","{""android"":35,""ios"":40}"
17,650,Moonshine 152,2127.0,South Boston,moonshine 152,sg:16307943b6474c5f83709c0d898ca35b,Moonshine 152,152 Dorchester Ave,Boston,MA,2127,,,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,367,232,"[10,5,12,12,13,14,14,17,6,14,15,13,15,13,19,12,5,11,5,17,14,9,15,14,11,19,19,13,11]",250250612001.0,"{""250250612001"":12,""371190059143"":5,""250250924003"":4,""250250601014"":4,""250173424005"":4,""250277511013"":4,""250173704002"":4,""250250909011"":4,""250251601011"":4,""250235051015"":4,""250214178014"":4,""250214225022"":4,""250214211003"":4,""250173154022"":4,""250173583002"":4,""230050028002"":4,""250250604004"":4,""250056161002"":4,""250251401052"":4,""250251006031"":4,""250250107021"":4,""360610013001"":4,""250250604005"":4,""250235202023"":4,""250173162012"":4,""250250820002"":4,""250173342002"":4,""250250603013"":4,""250250610003"":4,""250250507003"":4,""250250803001"":4,""330130328003"":4,""250250507001"":4,""250251008005"":4,""250250305002"":4,""250214132003"":4,""090116962001"":4,""250250607001"":4,""250250907003"":4,""250250606001"":4}","{""250250612001"":13,""440070124011"":8,""250173704002"":7,""250173335013"":5,""250214180021"":5,""250250608002"":4,""481210217521"":4,""250250907003"":4,""250173397002"":4,""250250808011"":4,""250214211003"":4,""250250610003"":4,""250158205004"":4,""250250801001"":4,""250250911005"":4,""250250801002"":4,""250250924003"":4,""090116962001"":4,""250250607001"":4,""250056139011"":4,""250250712011"":4,""250250701011"":4,""250250821003"":4,""250214035001"":4,""250250923001"":4,""250214175014"":4,""250250608001"":4,""250173424005"":4,""250250701012"":4,""230310302032"":4,""250250303003"":4,""250092173001"":4,""250277511012"":4,""250250106002"":4,""250251404005"":4,""250214180041"":4,""250214001004"":4,""250250923003"":4,""250250820002"":4,""250214178014"":4,""250250903002"":4,""250173372023"":4}","{""250250612001"":14,""250250303003"":6,""250250103002"":4,""250235612001"":4,""250250606001"":4,""230310302023"":4,""250214043011"":4,""250250712011"":4,""250214042013"":4,""250173415001"":4,""250250612002"":4,""250039352005"":4,""250250701018"":4,""250250102043"":4,""250173418001"":4,""250173424004"":4,""250173302001"":4}","{""US"":220}",7962.0,22.0,"{""<5"":17,""5-20"":155,""21-60"":67,""61-240"":62,"">240"":66}","{""Nike"":17,""Beacon Roofing Supply"":8,""Kohl's"":8,""Tender Greens"":7,""Starbucks"":6,""Four Seasons Hotels and Resorts"":6,""Shoppers World"":6}","{""Dunkin'"":44,""CVS"":24,""Starbucks"":23,""sweetgreen"":19,""Stop & Shop"":18,""Loyal Companion"":16,""Target"":14,""7-Eleven"":11,""Speedway"":11,""Subway"":11,""Simon mall"":11,""Market Basket"":11,""Burger King"":10,""CrossFit"":10,""McDonald's"":10,""BJ's Wholesale Club"":9,""Mobil"":9,""The Home Depot"":9,""Shell Oil"":9,""T.J. Maxx"":8}","[31,27,23,24,24,24,29,41,63,72,70,70,74,72,66,58,50,35,45,44,47,52,45,39]","{""Monday"":45,""Tuesday"":49,""Wednesday"":50,""Thursday"":65,""Friday"":54,""Saturday"":66,""Sunday"":38}","{""android"":124,""ios"":106}"
18,674,Napoles Restaurant,2128.0,East Boston,napoles restaurant,sg:2eb4e2d5d8b34af0a9ac037ccc52d1d9,Napoles Restaurant,1233 Bennington St,Boston,MA,2128,,,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,343,192,"[12,8,9,14,10,9,20,12,10,11,11,12,13,18,10,17,14,4,22,6,9,12,16,13,14,12,10,8,7]",250250511014.0,"{""250250511014"":10,""250251705022"":8,""250251705011"":8,""250251707024"":4,""250251704004"":4,""250251701001"":4,""250251601014"":4,""250251708002"":4,""250251707011"":4,""250251004001"":4,""250251703005"":4,""250250511011"":4,""250092053001"":4,""250251707022"":4,""250251708003"":4,""250251708001"":4,""250092062002"":4,""250138003003"":4,""250251707025"":4,""250251708004"":4,""250092052002"":4,""250251707012"":4,""250250503001"":4,""250173543003"":4}","{""250250511014"":11,""250251601014"":7,""250251705011"":7,""250251706013"":5,""250250511011"":5,""250250702003"":4,""250092067001"":4,""250251708002"":4,""250250102032"":4,""330150037033"":4,""250250511012"":4,""250173421023"":4,""250251707024"":4,""250173424001"":4,""450150208071"":4,""250092651013"":4,""250251602003"":4,""250250701016"":4,""250251704004"":4,""250250008023"":4,""250250510002"":4,""250251707011"":4,""250250303002"":4,""250092053001"":4,""250251705022"":4,""250250805002"":4,""250251708001"":4,""250251702001"":4,""250250809003"":4,""250251701001"":4,""250214179012"":4,""250214001004"":4}","{""250250511014"":4,""250251702001"":4,""250250509013"":4,""250250701012"":4,""250250303003"":4,""250250701013"":4,""250251704002"":4,""250173524001"":4,""250250102032"":4,""250250909012"":4,""250250810011"":4,""250173241022"":4,""250092070001"":4,""250250612001"":4,""250250701011"":4}","{""US"":174}",3590.0,31.0,"{""<5"":21,""5-20"":136,""21-60"":43,""61-240"":106,"">240"":37}","{""DaVita"":25,""Burger King"":24,""Ascend Resort Collection"":10,""The Home Depot"":10,""Poke Works"":9,""Chrysler"":7,""PriceRite"":6,""Walmart"":6,""Dunkin'"":6,""Starbucks"":6,""Abercrombie"":5}","{""Dunkin'"":52,""Market Basket"":29,""Burger King"":23,""Starbucks"":19,""CVS"":17,""7-Eleven"":16,""Stop & Shop"":16,""Target"":16,""Subway"":15,""McDonald's"":14,""Mobil"":13,""BJ's Wholesale Club"":13,""Speedway"":12,""Dollar Tree"":11,""Get Air"":10,""The Home Depot"":10,""Family Dollar Stores"":9,""Sunoco"":9,""Planet Fitness"":9,""Simon mall"":9}","[51,49,27,19,18,26,32,30,34,33,36,40,35,25,26,41,42,38,38,52,54,52,48,51]","{""Monday"":47,""Tuesday"":43,""Wednesday"":56,""Thursday"":38,""Friday"":55,""Saturday"":53,""Sunday"":51}","{""android"":125,""ios"":66}"
19,717,Paris Creperie Seaport,2210.0,South Boston Waterfront,paris creperie seaport,sg:17a903cd97774b12976f46f9f26687a3,Paris Creperie Seaport,60 Seaport Blvd,Boston,MA,2210,,,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,94,88,"[4,1,0,1,3,3,7,6,6,1,1,1,4,1,5,5,1,1,3,2,10,7,0,2,2,3,5,2,7]",250250606001.0,"{""250250606001"":8,""250250408013"":7,""250250101043"":5,""250214181012"":4,""250250007011"":4,""250214222001"":4,""250214182002"":4,""250173512032"":4,""250250608004"":4,""250173154012"":4,""360811017003"":4,""250092544023"":4,""250173835022"":4,""380170103034"":4,""390490032001"":4,""250251704002"":4,""250214042012"":4,""150030003012"":4,""121030269072"":4,""250250703001"":4}","{""250250606001"":7,""250250810011"":5,""250214181012"":5,""211110082001"":4,""250173835022"":4,""250214132001"":4,""250250107021"":4,""250173343004"":4,""250251704002"":4,""250173591004"":4,""250251702001"":4,""250250201014"":4,""250214001001"":4,""250250701011"":4,""250250608004"":4,""250277521001"":4,""260650033022"":4}","{""250173351006"":7,""250250303003"":4,""390490062303"":4,""250250103001"":4,""250251104032"":4,""211110059002"":4,""250235031013"":4,""250277501003"":4,""250173214002"":4,""250251703004"":4}","{""US"":82}",11368.0,79.5,"{""<5"":0,""5-20"":13,""21-60"":27,""61-240"":39,"">240"":15}","{""sweetgreen"":50,""Big Y Foods"":25,""Gulf Oil"":20,""Market Basket"":17,""BJ's Wholesale Club"":16}","{""Dunkin'"":41,""Starbucks"":28,""sweetgreen"":26,""CVS"":22,""T.J. Maxx"":16,""Market Basket"":15,""Stop & Shop"":14,""Simon mall"":14,""Equinox Fitness Clubs"":14,""Target"":11,""Au Bon Pain"":9,""Courtyard by Marriott"":9,""Costco Wholesale Corp."":8,""Loyal Companion"":8,""Juice Press"":8,""99 Restaurants"":8,""McDonald's"":7,""Panera Bread"":7,""Planet Fitness"":7,""La Colombe"":7}","[20,13,9,7,7,7,7,6,5,6,5,4,3,1,1,1,1,1,2,33,28,55,60,44]","{""Monday"":4,""Tuesday"":5,""Wednesday"":10,""Thursday"":14,""Friday"":20,""Saturday"":29,""Sunday"":12}","{""android"":16,""ios"":67}"
20,746,POLLOS A LA BRASA BETOS,2128.0,East Boston,pollos a la brasa betos,sg:fd403b9a282b42319fb3f7e48f986708,Pollos A La Brasa Betos,69 Bennington St,Boston,MA,2128,,,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,209,100,"[12,5,8,4,6,6,7,6,7,10,6,5,8,6,6,6,7,5,6,4,8,7,8,12,6,12,7,10,9]",250250507001.0,"{""250250507001"":10,""250251801013"":5,""250250502004"":4,""250251601014"":4,""250250509012"":4,""250251701002"":4,""250250510003"":4,""250251707011"":4,""250251706012"":4,""250251705011"":4,""250250511011"":4,""250251401024"":4,""250250507003"":4,""250250511013"":4,""120950168021"":4}","{""250250507001"":11,""250092131004"":6,""250173701025"":5,""250251605013"":4,""250251708002"":4,""250250902003"":4,""250092056001"":4,""250092054001"":4,""250250703001"":4,""250250509012"":4,""250250203032"":4,""250251705011"":4,""250250510001"":4,""250250202002"":4,""250251706012"":4,""250173241023"":4,""250173214002"":4,""250251704003"":4}","{""250173418004"":4,""250251706011"":4,""250250303003"":4,""250173421011"":4,""250250203032"":4}","{""US"":91}",3174.0,41.0,"{""<5"":8,""5-20"":68,""21-60"":44,""61-240"":56,"">240"":33}","{""Barnes and Noble"":20,""Kay Jewelers"":17,""Dunkin'"":16,""Market Basket"":14,""McDonald's"":6}","{""Dunkin'"":59,""Market Basket"":39,""Subway"":28,""Mobil"":27,""McDonald's"":23,""Burger King"":22,""7-Eleven"":21,""Stop & Shop"":19,""Starbucks"":18,""Pollo Campero"":17,""Shell Oil"":14,""Planet Fitness"":14,""Walgreens"":14,""CVS"":14,""Shaw's"":13,""Target"":13,""BJ's Wholesale Club"":12,""sweetgreen"":12,""Family Dollar Stores"":11,""Marshalls"":11}","[33,28,28,27,27,30,24,18,19,24,26,25,34,25,37,41,36,40,41,44,42,40,40,39]","{""Monday"":37,""Tuesday"":21,""Wednesday"":29,""Thursday"":25,""Friday"":31,""Saturday"":40,""Sunday"":26}","{""android"":59,""ios"":40}"
21,864,Southie's Own,2127.0,South Boston,southie's own,sg:53506732aa9940d182f58303bc622b1f,Southie's Own,396 W Broadway,Boston,MA,2127,,,2020-02-01T00:00:00-05:00,2020-03-01T00:00:00-05:00,151,78,"[3,6,8,8,3,4,6,6,4,4,8,4,2,4,4,5,2,8,3,7,6,10,4,6,3,6,7,7,3]",250250606001.0,"{""250250921014"":9,""250250608004"":6,""250277092022"":6,""250173689021"":4,""250214176013"":4,""250250610002"":4,""250250606001"":4,""250056102033"":4,""250250601011"":4,""250250819002"":4,""250250002011"":4,""250250920001"":4,""250214177021"":4}","{""250173507006"":9,""250250107021"":4,""250251403003"":4,""250250608001"":4,""250250701018"":4,""250251008003"":4,""250250612001"":4,""250250605015"":4,""250250607001"":4,""250250610002"":4,""250235423001"":4,""250250907002"":4,""250214181012"":4,""250173231001"":4,""250173687002"":4}","{""250250608001"":6,""250250711011"":4,""250250705004"":4,""250092544021"":4,""250250808011"":4,""250250612001"":4,""250214101002"":4,""250250606001"":4,""250250907001"":4}","{""US"":65,""JM"":4}",7212.0,46.0,"{""<5"":4,""5-20"":46,""21-60"":33,""61-240"":34,"">240"":34}","{""Boys & Girls Clubs of America"":25}","{""Dunkin'"":48,""Starbucks"":28,""Stop & Shop"":25,""CVS"":24,""sweetgreen"":20,""Mobil"":19,""Loyal Companion"":15,""Target"":14,""Market Basket"":14,""Speedway"":14,""BJ's Wholesale Club"":12,""Burger King"":11,""Simon mall"":11,""Walgreens"":10,""Btone Fitness"":10,""Chipotle Mexican Grill"":10,""T.J. Maxx"":10,""7-Eleven"":9,""Subway"":9,""Goodwill Industries"":8}","[23,23,23,22,23,21,22,29,13,17,21,23,33,34,32,36,24,13,9,10,12,10,26,25]","{""Monday"":20,""Tuesday"":27,""Wednesday"":16,""Thursday"":20,""Friday"":23,""Saturday"":26,""Sunday"":19}","{""android"":37,""ios"":41}"
