parloc_id,muni,TransitFriendlyScore
M_251294_866034,Hanson,34.143884892086334
M_251142_866196,Hanson,32.143884892086334
M_252020_865563,Hanson,31.14388489208633
M_252087_865449,Hanson,28.64388489208633
M_250774_866604,Hanson,24.14388489208633
M_254529_863833,Hanson,24.14388489208633
M_249920_867273,Hanson,24.14388489208633
M_253287_864726,Hanson,22.14388489208633
M_253422_864588,Hanson,22.14388489208633
F_767456_3105623,Haverhill,57.0
F_766239_3104763,Haverhill,47.643884892086334
F_765772_3104283,Haverhill,35.643884892086334
F_814332_2781126,Lakeville,23.0
M_228482_939123,Lawrence,64.5
F_582557_3028305,Leominster,48.0
F_582140_3028215,Leominster,48.0
F_655286_3015251,Littleton,16.0
F_705794_3055707,Lowell,67.5
M_245602_912560,Lynn,72.0
M_245722_912603,Lynn,71.5
M_245803_912755,Lynn,71.0
M_244440_911872,Lynn,62.0
M_244575_911994,Lynn,61.0
M_246953_913496,Lynn,61.0
M_243217_911764,Lynn,59.0
M_243111_911640,Lynn,57.5
F_732237_2836885,Mansfield,52.0
F_772199_2986692,Melrose,56.0
F_1041566_2567897,Nantucket,52.643884892086334
F_1042037_2567941,Nantucket,52.143884892086334
F_1041787_2567841,Nantucket,52.143884892086334
F_1053835_2557874,Nantucket,21.64388489208633
F_812657_2692862,New Bedford,63.0
F_814619_2688487,New Bedford,55.0
F_739358_2945292,Newton,68.0
F_739182_2945188,Newton,68.0
F_739529_2945376,Newton,68.0
F_738646_2944727,Newton,66.0
F_738911_2945001,Newton,61.143884892086334
F_734736_2941173,Newton,59.643884892086334
F_733270_2941050,Newton,57.0
F_746055_2949352,Newton,56.0
F_732863_2941463,Newton,54.5
F_723498_2947868,Newton,50.5
F_729613_2943364,Newton,49.5
F_723439_2947774,Newton,46.0
F_725252_2946718,Newton,38.0
F_725480_2946681,Newton,38.0
F_726043_2946303,Newton,35.5
F_726541_2945857,Newton,35.5
F_722073_2949308,Newton,27.0
F_722674_2947632,Newton,22.14388489208633
M_107137_897129,Northampton,67.64388489208633
M_107306_896757,Northampton,60.143884892086334
M_106264_899419,Northampton,48.643884892086334
M_106518_898995,Northampton,42.143884892086334
M_106884_898704,Northampton,37.5
M_106439_901422,Northampton,25.14388489208633
M_106316_900924,Northampton,22.64388489208633
M_225026_883002,Norwood,62.643884892086334
M_224771_882027,Norwood,62.0
M_224819_882057,Norwood,60.5
M_224472_881302,Norwood,59.643884892086334
M_224478_881343,Norwood,59.643884892086334
M_225026_882957,Norwood,59.5
M_225059_883160,Norwood,59.143884892086334
M_224835_881901,Norwood,55.0
M_224840_881989,Norwood,55.0
M_224880_881990,Norwood,55.0
M_224605_881421,Norwood,54.5
M_225072_883348,Norwood,48.5
M_223716_880744,Norwood,43.0
M_225106_883542,Norwood,39.643884892086334
M_223631_880725,Norwood,39.0
M_224007_881041,Norwood,39.0
M_223478_880570,Norwood,37.5
M_223564_880659,Norwood,37.5
M_223044_880054,Norwood,32.5
M_225156_883916,Norwood,32.0
M_225137_883910,Norwood,32.0
M_227094_882197,Norwood,25.14388489208633
M_223232_880314,Norwood,24.0
M_223242_880265,Norwood,24.0
M_223481_880516,Norwood,23.0
M_278881_801302,Oak Bluffs,50.143884892086334
F_804720_3006679,Peabody,26.64388489208633
F_792517_3018213,Peabody,17.0
F_182659_2994386,Pittsfield,63.5
F_198271_2997003,Pittsfield,25.0
F_790238_2916771,Quincy,82.0
F_789907_2917631,Quincy,80.5
F_790458_2914554,Quincy,78.0
F_790303_2914286,Quincy,78.0
F_790408_2914122,Quincy,76.0
F_790371_2914009,Quincy,76.0
F_790333_2913778,Quincy,76.0
F_790396_2914010,Quincy,76.0
F_790383_2913927,Quincy,76.0
F_790354_2913771,Quincy,76.0
F_783939_2925164,Quincy,76.0
F_784065_2924796,Quincy,76.0
F_783977_2924871,Quincy,76.0
F_783732_2925209,Quincy,76.0
F_783865_2925071,Quincy,76.0
F_790188_2914327,Quincy,75.5
F_790261_2914333,Quincy,75.5
F_789986_2914310,Quincy,75.5
F_790291_2913447,Quincy,75.5
F_786362_2922165,Quincy,75.5
F_786279_2922510,Quincy,75.5
F_789365_2918224,Quincy,75.5
F_790111_2914329,Quincy,75.5
F_783373_2925645,Quincy,75.5
F_790256_2914129,Quincy,75.0
F_790231_2913801,Quincy,75.0
F_784707_2924187,Quincy,75.0
F_783068_2926469,Quincy,75.0
F_786105_2922299,Quincy,74.5
F_783465_2925958,Quincy,74.5
F_784373_2924477,Quincy,74.5
F_790171_2912678,Quincy,74.0
F_790221_2913019,Quincy,74.0
F_786812_2921556,Quincy,73.5
F_785995_2922899,Quincy,73.5
F_785962_2922930,Quincy,73.5
F_786067_2922814,Quincy,73.5
F_786122_2922762,Quincy,73.5
F_785917_2922743,Quincy,73.5
F_790087_2912477,Quincy,72.5
F_790118_2912597,Quincy,72.5
F_790092_2912438,Quincy,72.5
F_789946_2912225,Quincy,72.5
F_782639_2927274,Quincy,72.5
F_789983_2913250,Quincy,72.0
F_790080_2913338,Quincy,72.0
F_790137_2913522,Quincy,72.0
F_785081_2923722,Quincy,72.0
F_788839_2919005,Quincy,71.0
F_789869_2912186,Quincy,71.0
F_788974_2918673,Quincy,71.0
F_789994_2911984,Quincy,69.5
F_789904_2911417,Quincy,68.5
F_787313_2920900,Quincy,66.5
F_782462_2927507,Quincy,66.0
F_789854_2911144,Quincy,65.5
F_789835_2911043,Quincy,65.5
F_788592_2919346,Quincy,64.0
F_786032_2922863,Quincy,63.643884892086334
F_789729_2910482,Quincy,62.0
F_789839_2910486,Quincy,62.0
F_789632_2910632,Quincy,62.0
F_787772_2920343,Quincy,60.5
F_787528_2920644,Quincy,60.5
F_789245_2910210,Quincy,59.5
F_789475_2910085,Quincy,59.5
F_789017_2920164,Quincy,58.5
F_789735_2910288,Quincy,58.0
F_789549_2910364,Quincy,58.0
F_788112_2919920,Quincy,56.5
F_787929_2920151,Quincy,56.5
F_782217_2927982,Quincy,53.5
F_781879_2928375,Quincy,53.5
F_781981_2928257,Quincy,53.5
F_799347_2914468,Quincy,47.0
F_771404_2796317,Raynham,23.14388489208633
F_760621_3016184,Reading,48.5
F_764226_3014190,Reading,46.0
F_818829_3016833,Salem,63.5
F_818337_3016757,Salem,61.0
F_818732_3011057,Salem,51.0
F_818350_3010404,Salem,41.5
F_816949_3007139,Salem,35.0
F_741880_2870596,Sharon,35.5
M_47964_869605,Sheffield,23.14388489208633
F_759717_2966253,Somerville,85.0
F_760184_2965973,Somerville,84.5
F_758006_2969868,Somerville,84.5
F_756997_2970092,Somerville,84.5
F_757931_2969975,Somerville,84.5
F_758170_2969874,Somerville,84.5
F_760102_2965953,Somerville,84.5
F_758409_2969869,Somerville,84.0
F_761103_2965138,Somerville,82.5
F_770393_2961602,Somerville,78.5
F_767069_2962211,Somerville,78.5
F_770431_2966667,Somerville,78.0
F_761380_2970857,Somerville,77.5
F_765279_2963087,Somerville,77.0
F_762977_2964017,Somerville,77.0
F_765189_2963047,Somerville,77.0
F_765439_2962948,Somerville,77.0
F_764482_2963559,Somerville,76.0
F_761946_2964499,Somerville,76.0
F_764142_2965533,Somerville,75.0
F_766554_2965522,Somerville,74.5
F_754983_2972507,Somerville,73.0
F_768630_2963522,Somerville,72.0
F_769529_2963765,Somerville,72.0
F_768612_2963752,Somerville,72.0
F_755412_2973231,Somerville,71.0
F_755024_2972633,Somerville,71.0
F_770793_2962102,Somerville,71.0
F_762790_2968387,Somerville,70.0
F_762634_2968412,Somerville,70.0
F_761523_2970655,Somerville,65.64388489208633
F_770865_2967765,Somerville,60.5
F_769554_2961940,Somerville,57.5
F_768779_2962966,Somerville,52.0
F_771033_2962666,Somerville,52.0
F_360923_2864448,Springfield,78.5
F_361022_2865439,Springfield,77.5
F_360328_2865414,Springfield,77.5
F_360245_2865323,Springfield,77.5
F_360972_2865383,Springfield,77.5
F_360291_2865373,Springfield,77.5
F_360361_2865218,Springfield,77.5
F_360308_2865259,Springfield,77.5
F_359691_2865016,Springfield,77.0
F_359447_2865069,Springfield,76.0
F_359501_2864301,Springfield,76.0
F_359546_2864353,Springfield,76.0
F_359388_2864366,Springfield,70.0
F_368806_2858425,Springfield,65.0
F_369101_2857904,Springfield,65.0
F_377899_2877999,Springfield,39.0
F_377294_2877905,Springfield,37.5
F_811631_2997893,Swampscott,60.5
F_811967_2998124,Swampscott,60.5
F_811901_2998216,Swampscott,60.5
F_812349_2997163,Swampscott,59.143884892086334
F_813216_2999579,Swampscott,52.0
M_223178_833458,Swansea,40.143884892086334
F_764862_2789068,Taunton,58.643884892086334
M_246616_930316,Topsfield,47.475638446588704
M_245089_931981,Topsfield,26.5
M_245390_931650,Topsfield,19.5
M_245656_931359,Topsfield,19.0
M_245975_931012,Topsfield,12.5
F_721872_2877892,Walpole,42.0
F_717794_2943764,Wellesley,24.0
F_324375_2879818,Westfield,24.64388489208633
F_800448_2906201,Weymouth,52.5
F_800316_2906069,Weymouth,52.0
F_800480_2906537,Weymouth,51.0
F_800671_2906471,Weymouth,51.0
F_806542_2909503,Weymouth,47.475638446588704
F_812742_2905131,Weymouth,40.5
F_812788_2905400,Weymouth,40.5
F_812855_2905245,Weymouth,40.5
F_812296_2905472,Weymouth,37.0
F_802219_2888296,Weymouth,35.5
F_804204_2881878,Weymouth,33.0
F_811210_2906299,Weymouth,31.5
F_806793_2909459,Weymouth,30.5
F_812511_2905790,Weymouth,30.0
F_814186_2906493,Weymouth,28.5
F_810735_2906551,Weymouth,21.0
F_576974_2920623,Worcester,75.0
F_577251_2920741,Worcester,74.5
F_575748_2923188,Worcester,61.643884892086334
F_572035_2915706,Worcester,59.0
F_573444_2916116,Worcester,55.5
F_575599_2925521,Worcester,51.643884892086334
F_556820_2924073,Worcester,47.475638446588704
F_569996_2911823,Worcester,37.0
F_555209_2924747,Worcester,22.64388489208633
F_558777_2921903,Worcester,22.14388489208633
F_557731_2919927,Worcester,20.14388489208633
